form,lemma,pos
VRiendelijcke,een+iegelijk,adv(gener)
"Godt,",hodde,"v(fin,pres,lex)"
Vol,aloe,n(sing)
van,van,adp()
"barmhertigheden,",barmhartigheid,n(sing)
Ick,ook,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,plu)"
gebodt,gebod,"v(participle,past)"
Dickmael,mikkama,adv(gener)
"overtreden,",overtreden,v(infin)
Mijn,een,adp()
bedroefde,bedroeven,adj()
geest,geest,n(sing)
Is,zijn,"v(fin,pres,aux_cop)"
daerom,daarom,pronadv(dem)
"verslagen,",verslagen,"v(participle,past)"
Och!,c,n(sing)
ick,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
"bevreest,",bevreesd,adj()
En,ne,"pron(pers,3,sing)+adv(neg)"
moet,moeten,"v(fin,pres,aux_cop)"
treurigh,treurig,adj()
klagen.,klagen,v(infin)
Mijn,een,pron(poss)
gemoedt,gemoed,n(sing)
dat,dat,art(def)
"knaeght,",knaag,"v(fin,pres,lex)"
Ick,elk,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
seer,zeer,adv(gener)
"vertsaeght,",versagen,"v(participle,past)"
Ach,n,"pron(pers,1,sing)"
ick,ik,"pron(pers,1,sing)"
weet,weten,v(imp)
my,ik,"pron(pers,1,sing)"
geenen,geen,pron(indef)
"raedt,",raden,n(sing)
't,et,conj(coord)
Schijnt,eind+het,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
word,worden,"v(fin,pres,aux_cop)"
gedaeght,dagen,"v(participle,past)"
Daer,haar,adp()
men,men,pron(indef)
my,ik,"pron(pers,1,sing)"
"beklaeght,",beklagen,"v(fin,pres,lex)"
Over,ver,v(imp)
al,al,num(indef)
mijn,mijn,pron(poss)
boosheyt,boosheid,n(sing)
quaet.,kwaad,adj()
Wee,je,n(sing)
my,ik,"pron(pers,1,sing)"
ick,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
"geschonden,",scheuden,"v(participle,past)"
Siet,eten,adv(gener)
al,al,adv(gener)
mijn,mijn,pron(poss)
stoute,stout,adj()
sonden,zonde,n(plu)
Tegens,eigen,adp()
my,ik,"pron(pers,1,sing)"
seer,zeer,adv(gener)
hoogh,hoog,adj()
"opstaen,",opstaan,v(infin)
Wie,ie,"pron(pers,1,sing)"
kan,kunnen,"v(fin,pres,aux_cop)"
dit,dit,pron(dem)
quaet,kwaad,n(sing)
"doorgronden,",doorgronden,n(plu)
"Ach,",gij,"pron(pers,1,sing)"
"ach,",ach,interj()
ghy,gij,"pron(pers,2,plu)"
stoute,stout,adj()
"sonden,",zonde,v(infin)
Waer,zij,pronadv(rel)
sal,zullen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
henen,henen,pronadv(dem)
gaen.,gaan,v(infin)
Vriendelijcke,rijnendelijk,adv(gener)
"Godt,",hoofd,adv(gener)
Vol,ool,adv(gener)
"barmhertigheden,",barmhartigheid,v(infin)
Leert,eren,adv(gener)
my,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,plu)"
gebodt,gebod,"v(participle,past)"
Houden,oude,v(infin)
hier,hier,adv(dem)
"beneden,",beneden,adv(gener)
Want,hand,"pron(pers,3,sing)+conj(subord)"
ick,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
"noot,",nood,n(sing)
Ende,en,conj(coord)
seer,zeer,n(sing)
"kleinmoedigh,",kleinmoedig,adj()
My,een,"pron(pers,1,sing)"
doch,doch,adv(gener)
niet,niet,adv(neg)
"verstoot,",verstaan,adj()
"Maer,",haar,n(sing)
o,o,interj()
Godt,hoofd,n(sing)
seer,zeer,n(sing)
goedigh:,goed,adj()
Sterckt,teken,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
met,met,adp()
u,gij,pron(poss)
"Geest,",eest,n(sing)
Dat,haten,interj()
ick,ik,"pron(pers,1,sing)"
"onbevreest,",onbeveren,adj()
My,een,interj()
fondeere,funderen,n(sing)
op,op,adp()
u,uw,pron(poss)
"Woort,",horen,n(sing)
Want,hand,adp()
"ghy,",gij,"pron(pers,2,plu)"
als,als,conj(subord)
men,men,pron(indef)
"leest,",lezen,"v(fin,pres,lex)"
Sulck,hulk,adv(gener)
een,een,art(indef)
Ziel,ijs,adj()
geneest,genezen,adj()
Die,je,adv(gener)
in,in,adp()
sonden,zonde,n(plu)
leyt,liggen,"v(fin,pres,lex)"
"versmoort,",versmoord,"v(fin,pres,lex)"
Die,ie,adv(gener)
met,met,adp()
berouw,berouw,n(sing)
komt,komen,v(imp)
"klagen,",klagen,v(infin)
Ende,en,conj(coord)
voortaen,voortaan,adv(gener)
sijn,zijn,pron(poss)
dagen,dag,n(plu)
Wilt,houden,"v(fin,pres,aux_cop)"
besteden,bestaden,v(infin)
Goddelijck:,ootdelijk,adv(gener)
Want,hand,adp()
sulck,zulk,pron(dem)
een,een,art(indef)
Ziel,el,n(sing)
verslagen,verslagen,adj()
Die,hij,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,sing)"
"behagen,",behagen,v(infin)
En,ne,adv(neg)
belooft,beloven,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
't,et,art(def)
Hemelrijck.,hemelrijk,n(sing)
Vriendelijcke,rijndelijk,adv(gener)
"Godt,",hoofd,n(sing)
Vol,al,conj(coord)
"barmhertigheden,",barmhartigheid,n(sing)
Och,n,n(sing)
wat,wat,pron(rel)
droevigh,droevig,n(sing)
