form,lemma,pos
WAt,hebben,adj()
is,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
Weereld,eerdeel,n(sing)
Met,eten,conj(coord)
al,al,num(indef)
haar,haar,pron(poss)
"schijn,",schijn,n(sing)
En,en,conj(coord)
haer,haar,pron(poss)
vermond,vermonden,n(sing)
gelaat?,gelaat,n(sing)
Hoe,hoe,adv(gener)
schoon,schoon,adj()
bepeereldt?,bepeiren,"v(participle,past)"
Wat,hebben,adp()+art(def)
kander,kander,n(sing)
zijn,zijn,pron(poss)
Dat,haten,n(sing)
onstand,ontstaan,adj()
vaster,vast,adj()
staet?,staan,n(sing)
Haar,haar,n(sing)
schat,schat,n(sing)
Schijnt,eigen,n(sing)
wat:,wat,adv(gener)
Maer,zij,n(sing)
als,als,conj(comp)
gy,gij,"pron(pers,2,plu)"
't,het,art(def)
recht,recht,n(sing)
"besiet,",bezien,"v(fin,pres,lex)"
't,lemma_unclear,adv(gener)
Vernoegd,ernogen,"v(fin,pres,lex)"
u,gij,pron(poss)
nimmer,nimmer,adv(gener)
niet:,niet,adv(neg)
't,eten,adv(gener)
Bedroefd,doorvoeden,"v(fin,pres,lex)"
u,gij,"pron(pers,2,sing)"
alsze,als+zij,"conj(subord)+pron(pers,3,sing)"
vlied.,vlieden,"v(fin,pres,lex)"
Dies,ei,interj()
aan,aan,adp()
al,al,num(indef)
des,de,art(def)
Werelds,arend,n(sing)
goed,goed,n(sing)
Niet,iet,conj(coord)
en,ne,adv(neg)
"is,",zijn,"v(fin,pres,aux_cop)"
waar,waar,n(sing)
van,van,adp()
't,eten,art(def)
gemoed,gemoed,adj()
Of,of,adj()
lust,lusten,n(sing)
of,of,conj(coord)
rust,rusten,n(sing)
geniet.,geniet,"v(fin,pres,lex)"
't,et,adv(gener)
Goed,hoofd,n(sing)
schijnd,schijnen,"v(fin,pres,lex)"
"uitwendig,",uitwendig,num(card)
Voor,horen,n(sing)
die,die,pron(rel)
't,at,art(def)
"onbeerd,",onbereed,adj()
Een,een,adv(neg)
"troost,",troost,n(sing)
ter,de+te,adp()+art(def)
wijl,wijl,n(sing)
men,men,pron(indef)
leeft:,leven,"v(fin,pres,lex)"
Maar,zij,n(prop)
't,het,adv(gener)
maakt,maken,n(sing)
ellendig/,ellendig,adj()
Vermits,eer+met,n(sing)
begeert,begeren,"v(participle,past)"
Geen,een,art(indef)
eind,eind,n(sing)
nog,noch,adv(gener)
maat,mat,n(sing)
en,ne,adv(neg)
heeft:,hebben,"v(fin,pres,lex)"
't,het,conj(coord)
Geen,een,n(sing)
schijnt,schijnen,"v(fin,pres,lex)"
Verdwijnd.,aardwind,"v(participle,past)"
Wanneer,jane,n(prop)
't,eten,misc()
begeerig,begeerlijk,n(prop)
hart,hard,adj()
Met,eten,conj(coord)
"moeyten,",moeien,n(prop)
zorg,zorg,n(sing)
en,een,adv(neg)
"smert,",smart,"v(fin,pres,lex)"
Tot,hoofd,conj(coord)
meer,meer,adv(gener)
gedreeven,drijven,"v(participle,past)"
werd.,worden,"v(fin,pres,aux_cop)"
Dan,hangen,adp()
vervalt,vervallen,"v(participle,past)"
den,de,art(def)
Mensche,ens,n(sing)
dik,dikke,adv(gener)
Door,horen,n(sing)
veel,veel,num(indef)
zorgen,zorg,n(plu)
in,in,adp()
een,een,art(indef)
"strick,",strik,n(sing)
Daar,haar,n(sing)
in,in,adp()
zijn,zijn,pron(poss)
ziel,ziel,n(sing)
verwerd.,verweren,"v(participle,past)"
Ia,a,interj()
zelfs,zelf,pron(dem)
't,eten,adv(gener)
"genieten,",genieten,"v(fin,pres,lex)"
Van,ja,adp()
al,al,pron(indef)
het,het,"pron(pers,3,sing)"
geen,geen,pron(indef)
Deez,eze,pron(poss)
arme,arm,adj()
rijkdom,rijkdom,n(sing)
"geeft,",geven,adj()
Zal,al,adv(gener)
haast,haasten,n(sing)
verdrieten;,verdrieten,v(infin)
En,ne,adp()
dat,dat,pron(rel)
eerst,eerst,adv(gener)
scheen,schijnen,"v(fin,past,aux_cop)"
Vol,aloe,adv(gener)
"lust,",lusten,n(sing)
geen,geen,pron(indef)
lust,list,n(sing)
meer,meer,adv(gener)
heeft.,hebben,"v(fin,pres,lex)"
Daar,haar,interj()
's,zijn,"pron(pers,3,sing)"
niet,niet,adv(neg)
Dat,haten,adv(gener)
yet,iet,pron(indef)
Geduurzaam,edverzaam,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
tot,tot,adp()
"vreugd,",vreugde,n(sing)
Of,of,conj(coord)
staadig,stadig,adj()
u,gij,"pron(pers,2,plu)"
"verheugd,",verheugd,"v(participle,past)"
Tot,hoofd,conj(coord)
eeuwige,eeuwig,n(sing)
"geneugt,",negenen,"v(participle,past)"
Als,als,adv(gener)
een,een,art(indef)
rijk,rijk,n(sing)
en,en,art(indef)
bly,blij,adj()
"gemoed,",gemoed,"v(participle,past)"
Dat,haten,conj(coord)
in,in,adp()
voor,voor,adp()
of,of,conj(coord)
teegenspoed,tegenpoed,adv(gener)
Scheyt,eigen,n(sing)
vreugd,vreugde,"v(participle,past)"
in,in,adp()
ware,zijn,n(sing)
deugd.,deugd,n(sing)
