form,lemma,pos
ICk,ook,adj()
schrey,schrijven,adj()
tot,tot,conj(coord)
dy,du,"pron(pers,2,sing)"
o,o,interj()
Heer,eer,adv(gener)
"almachtich,",almachtig,adj()
Koim,ooim,interj()
my,ik,"pron(pers,1,sing)"
te,te,adp()
"hulp,",hulp,n(sing)
end,en,conj(coord)
spoede,spoeden,v(imp)
"dy,",du,"pron(pers,2,sing)"
In,in,adp()
mijnen,mijn,pron(poss)
noot:,nood,n(sing)
verhoore,verhoren,v(imp)
"my,",ik,"pron(pers,1,sing)"
Als,als,adv(gener)
voir,voor,adp()
dy,du,pron(rel)
comt,komen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
stemme,stem,n(sing)
clachtich.,klachtig,adj()
Laet,haten,conj(coord)
mijn,mijn,adv(gener)
gebeden,gebed,"v(participle,past)"
"opgeresen,",opgezen,"v(participle,past)"
Sijn,een,adp()
eenen,een,art(indef)
soeten,zoet,adj()
wieroock,wierook,n(sing)
brant:,brand,n(prop)
End,en,conj(coord)
het,het,"pron(pers,3,sing)"
opsteken,opsteken,"v(fin,pres,lex)"
mijner,mijn,pron(poss)
handt,hand,n(sing)
Een,een,art(indef)
heylig,heilig,adj()
avontoffer,avondvoort,n(sing)
wesen.,zijn,v(infin)
End,en,conj(coord)
mijnen,mijn,pron(poss)
mont,mond,n(sing)
wel,wel,adv(gener)
naeu,na,adv(gener)
beware,bewaren,v(imp)
Dat,hebben,conj(subord)
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(refl,1,sing)"
nergens,nergens,adv(gener)
in,in,adp()
ontgae:,ontgaan,n(sing)
Een,een,conj(coord)
slot,slot,n(sing)
voir,voor,adp()
mijne,mijn,pron(poss)
lippen,lip,n(plu)
"slae,",slaan,"v(fin,pres,lex)"
Op,op,conj(coord)
datter,dat+er,"conj(subord)+pron(pers,3,plu)"
niet,niet,adv(neg)
quaets,kwaad,n(sing)
uyt,uit,n(sing)
en,een,art(indef)
vare.,vaar,n(sing)
Laet,hebben,adp()
doch,doch,adv(gener)
mijn,mijn,pron(poss)
hert,hart,n(sing)
niet,niet,adv(neg)
sijn,zijn,"v(fin,pres,aux_cop)"
genegen,genade,"v(participle,past)"
Tot,hoofd,conj(coord)
saecken,zaak,n(plu)
onrecht,onrecht,n(sing)
ende,en,conj(coord)
"boos,",boos,n(sing)
Met,eten,v(imp)
dese,deze,pron(dem)
lieden,lieden,n(plu)
goddeloos:,goddolen,adv(gener)
Laet,hebben,conj(coord)
my,ik,"pron(pers,1,sing)"
haer,haar,pron(poss)
wellust,wellust,n(sing)
oock,ook,adv(gener)
niet,niet,adv(neg)
plegen.,plegen,v(infin)
Maer,zij,adv(gener)
so,zo,adv(resum)
my,ik,"pron(pers,1,sing)"
een,een,art(indef)
vroim,vroom,n(sing)
