form,lemma,pos
HEt,eten,adv(gener)
quam,komen,"v(fin,past,lex)"
een,een,art(indef)
Ruyter,euet,n(sing)
van,van,adp()
Bosschayen,hosachie,n(sing)
Gister,ester,adp()+art(def)
avont,avond,n(plu)
inde,eind,conj(coord)
"wijn,",wijn,n(sing)
Nu,gij,"pron(pers,2,plu)"
en,ne,adv(neg)
seght,zeggen,"v(fin,pres,lex)"
salmen,men+zullen,"pron(indef)+v(fin,pres,aux_cop)"
hier,hier,adv(dem)
niet,niet,adv(neg)
"nayen,",naaien,v(infin)
Ick,ook,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
gescheurt,scheuren,"v(participle,past)"
mijn,mijn,pron(poss)
"hemdekijn,",hemdje,n(sing)
Noch,ook,interj()
heb,hebben,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
eenen,een,art(indef)
gulden,gouden,n(sing)
fijn,fijn,adj()
Die,hier,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,sing)"
Meysken,eisen,v(infin)
gaerne,gaarne,adv(gener)
"geven,",geven,v(infin)
Wildy,gij+hij+zij,"pron(pers,2,sing)+adp()"
tavont,avond+de,adv(gener)
mijn,mijn,pron(poss)
boelschap,boolschap,n(sing)
"zijn,",zijn,"v(fin,pres,lex)"
Soo,o,interj()
sal,zullen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
met,met,adp()
u,gij,pron(poss)
vrolijck,vrolijk,adj()
zijn.,zijn,"v(fin,pres,aux_cop)"
Tegen,jegen,adp()
den,de,art(def)
wint,wind,n(sing)
kom,komen,n(sing)
ick,ik,"pron(pers,1,sing)"
"gezeylt,",zeilen,"v(participle,past)"
Als,als,"v(fin,pres,aux_cop)"
een,een,pron(indef)
die,die,pron(rel)
hem,hij,"pron(refl,3,sing)"
t'schepe,te+egschepen,n(sing)+art(def)
niet,niet,adv(neg)
en,ne,adv(neg)
"verstaet,",verstaan,"v(fin,pres,lex)"
Ghy,hij,"pron(pers,2,plu)"
hebt,hebben,"v(fin,pres,aux_cop)"
geen,geen,pron(indef)
sinnekens,zinnenk,n(sing)
aen,aan,adp()
my,ik,"pron(pers,1,sing)"
"geleyt,",leiden,"v(participle,past)"
My,hij,"pron(pers,1,sing)"
dunckt,dunken,n(sing)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
mijn,mijn,pron(poss)
liever,lief,adj()
"verlaet,",verlaat,"v(fin,pres,lex)"
Na,a,conj(coord)
dat,dat,pron(dem)
't,eten,"pron(pers,3,sing)"
nu,nu,adv(dem)
aldus,aldus,adv(dem)
met,met,adp()
my,ik,"pron(pers,1,sing)"
"gaet,",gaan,"v(fin,pres,lex)"
Soo,o,adv(gener)
wil,willen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
maken,maken,v(infin)
een,een,art(indef)
"verdracht,",verdragen,n(sing)
Een,een,conj(coord)
ander,ander,adj()
te,te,adp()
kiesen,kiezen,v(infin)
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
"raet,",raad,n(sing)
Adieu,edhy,pron(dem)
die,die,pron(rel)
ick,ik,"pron(pers,1,sing)"
te,te,adp()
minnen,minnen,v(infin)
plach.,plegen,"v(fin,past,lex)"
Schutterkens,achteruts,n(prop)
die,die,art(def)
den,de,art(def)
boge,boog,n(sing)
"hantieren,",hanteren,v(infin)
Coopen,hopen,adp()
twee,twee,num(card)
peesen,peize,n(plu)
tot,tot,adp()
haren,haar,pron(poss)
"boghe,",boog,n(sing)
Breecken,gereken,adv(gener)
sy,zij,"pron(pers,3,plu)"
d'een,de+een,"v(fin,pres,lex)"
na,na,adp()
speels,speel,n(sing)
manieren,manier,n(sing)
Sy,hij,"pron(pers,2,plu)"
stellen,stellen,"v(fin,pres,lex)"
een,een,art(indef)
ander,ander,adj()
ten,de+te,adp()+art(def)
selven,zelf,pron(dem)
"toghe,",togen,n(sing)
Desgelijcx,ijselijk,adv(gener)
wil,willen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
te,te,adp()
doene,doen,v(infin)
"pogen,",pogen,v(infin)
Want,hand,adp()+art(def)
vrouwe,vrouw,n(sing)
sinnekens,zinnen,n(prop)
zijn,zijn,"v(fin,pres,aux_cop)"
als,als,conj(subord)
"stof,",stof,n(sing)
Gelijck,eelijk,adv(gener)
den,de,art(def)
wint,wind,n(sing)
quamdy,komen+gij,"v(fin,pres,aux_cop)+pron(pers,2,sing)"
my,ik,"pron(pers,1,sing)"
"aengevlogen,",aanvliegen,"v(participle,past)"
Hier,ier,n(sing)
mede,mede,adv(gener)
schoon,schoon,adj()
lief,lief,adj()
neem,nemen,adv(neg)
ick,ik,"pron(pers,1,sing)"
oorlof.,oorlof,n(sing)
Och,gij,"pron(pers,1,sing)"
lieve,lief,adj()
gesellen,gezel,n(plu)
ick,ik,"pron(pers,1,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,plu)"
"klagen,",klagen,v(infin)
Ghy,hij,"pron(pers,2,plu)"
moet,moeten,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
geven,geven,"v(participle,past)"
goeden,goed,adj()
"raet,",raad,n(sing)
Ick,ook,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
gekomen,komen,"v(participle,past)"
in,in,adp()
Venus,henus,n(prop)
"plagen,",plaag,n(sing)
Ick,c,adv(gener)
en,ne,adv(neg)
weet,weten,"v(fin,pres,lex)"
niet,niet,adv(neg)
wat,wat,pron(rel)
my,ik,"pron(pers,1,sing)"
te,te,adp()
doene,doen,v(infin)
"staet,",staan,"v(fin,pres,lex)"
Mijn,een,conj(coord)
"hope,",hoop,v(imp)
mijn,mijn,pron(poss)
"troost,",troost,n(sing)
mijn,mijn,pron(poss)
toeverlaet,toeverlaat,n(sing)
Heeft,hebben,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
begeven,begeven,"v(participle,past)"
ende,en,conj(coord)
seer,zeer,adv(gener)
"ontwaert,",ontwaren,adj()
Dus,huis,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
herteken,hartje,n(sing)
soo,zo,adv(resum)
seer,zeer,adv(gener)
"beswaert,",bezwaren,"v(participle,past)"
Maer,zij,adp()
't,et,art(def)
sop,sop,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
der,de,art(def)
kole,kool,n(sing)
niet,niet,adv(neg)
waert.,woord,adp()
Hy,ei,adv(gener)
stelt,stelen,n(sing)
sijn,zijn,pron(poss)
herteken,hartje,n(sing)
in,in,adp()
swaerder,zwaard,adj()
sorgen,zorg,n(sing)
Die,je,pron(indef)
sijn,zijn,pron(poss)
sinnekens,zinnen+zij,n(sing)
aen,aan,adp()
vrouwen,vrouw,n(sing)
"leght,",liggen,n(sing)
Want,hand,conj(coord)
sy,zij,"pron(pers,3,sing)"
hanghet,hangen,"v(fin,pres,lex)"
altijt,altijd,adv(gener)
sonder,zonder,adp()
"worghen,",worgen,n(sing)
Als,als,conj(subord)
een,een,pron(indef)
die,de,art(def)
strijt,strijd,n(sing)
en,ne,art(indef)
"vecht,",vechten,"v(fin,pres,lex)"
Wien,een,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
't,et,art(def)
klaghe,klagen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
hebbe,hebben,"v(fin,pres,aux_cop)"
onrecht,onrecht,adj()
Altijt,littijd,n(sing)
soo,zo,adv(resum)
gaet,gaan,"v(fin,pres,lex)"
sy,zij,"pron(pers,3,plu)"
haren,haar,pron(poss)
"pat,",pad,n(sing)
Sy,hij,"pron(pers,2,plu)"
en,ne,adv(neg)
heeft,hebben,"v(fin,pres,lex)"
geen,geen,pron(indef)
sinne,zin,n(sing)
aen,aan,adp()
mijn,mijn,pron(poss)
