form,lemma,pos
ZOetje,ateen,n(sing)
laat,laten,n(prop)
my,ik,"pron(pers,1,sing)"
altoos,altoos,adv(gener)
"vryen,",vrijen,v(infin)
Houw,auwe,interj()
my,ik,"pron(pers,1,sing)"
altoos,altoos,adv(gener)
vo,voor,"pron(pers,2,plu)"
or,haar,"pron(pers,3,sing)"
den,de,art(def)
"zot,",zot,n(sing)
Doe,hoe,interj()
my,ik,"pron(pers,1,sing)"
slechts,slecht,n(sing)
gemaatigt,maagdat,adj()
"lyen,",lijden,v(infin)
Dan,hangen,interj()
wens,wenen,"v(fin,past,aux_cop)"
ik,ik,"pron(pers,1,sing)"
geen,geen,pron(indef)
beter,beter,adv(gener)
lot;,lot,adv(gener)
Want,hand,conj(coord)
in,in,adp()
't,het,art(def)
begee,begeer,n(sing)
"ren,",ree,n(sing)
Steekt,getekt,"v(fin,pres,lex)"
meer,meer,num(indef)
vreugd,vreugde,adj()
dan,dan,conj(comp)
in,in,adp()
't,et,art(def)
genot.,genoot,n(sing)
