form,lemma,pos
Myn,een,adp()
Ziel,elia,n(sing)
die,de,pron(rel)
wenscht,wensen,"v(fin,pres,lex)"
met,met,adp()
groot,groot,adj()
"verlanghen,",verlangen,adj()
Naer,zij,adp()
u,gij,"pron(pers,2,plu)"
o,o,interj()
"Heer,",eer,adj()
Voorwaer,hoorwaar,n(sing)
ghy,gij,"pron(pers,2,plu)"
zijt,zijn,"v(fin,pres,aux_cop)"
aen,aan,adp()
mijne,mijn,pron(poss)
Ziel,elie,n(sing)
heel,heel,adj()
"stranghe,",strang,n(sing)
Ghy,hij,"pron(pers,2,plu)"
thoont,tonen,"v(fin,pres,lex)"
even,even,adv(gener)
"seer,",zeer,adv(gener)
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,plu)"
soo,zo,adv(indef)
langh,lang,adv(gener)
my,ik,"pron(pers,1,sing)"
houdt,houden,"v(fin,pres,lex)"
"ghebonden,",binden,"v(participle,past)"
Aen,een,conj(coord)
dit,dit,pron(dem)
Lichaem,ik+sim,n(prop)
"boos,",boos,n(sing)
Dat,hebben,conj(coord)
my,ik,"pron(pers,1,sing)"
bestrijt,bestrijken,"v(fin,pres,lex)"
"altoos,",altoos,adv(gener)
En,ne,adv(neg)
bevecht,beven,n(sing)
met,met,adp()
vele,veel,num(indef)
"sonden,",zonde,n(plu)
Maer,zij,adv(gener)
bedeckt,bedekken,"v(participle,past)"
hoe,hoe,adv(inter)
loos.,loos,adj()
Den,een,art(indef)
Gheest,heten,v(imp)
die,die,pron(rel)
wilt,willen,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
op-waerts,opwaarts,adv(gener)
"vlieghen,",vliegen,v(infin)
Tot,hoofd,conj(coord)
uwen,uw,pron(poss)
"Throon,",choron,n(sing)
Maer,zij,interj()
siet,zien,v(imp)
my,ik,"pron(pers,1,sing)"
dunckt,dunken,"v(fin,pres,lex)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
wilt,willen,"v(fin,pres,aux_cop)"
"bedrieghen,",bedriegen,v(infin)
Is,zijn,"v(fin,pres,aux_cop)"
dit,dit,pron(dem)
mijnen,mijn,pron(poss)
"loon,",loon,n(sing)
Van,ja,adp()
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,sing)"
soo,zo,adv(resum)
sterck,sterk,adj()
"Minden,",einden,v(infin)
En,ne,adv(neg)
gheen,geen,pron(indef)
ander,ander,adj()
Lief,effen,n(sing)
en,ne,adv(neg)
neemt,nemen,"v(fin,pres,lex)"
tot,tot,conj(coord)
mijn,mijn,pron(poss)
"gherief,",gerief,n(sing)
Gaet,haten,conj(coord)
ghy,gij,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
noch,noch,conj(coord)
vast,vast,adj()
"binden,",binden,v(infin)
Oft,of,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
waer,zijn,adj()
een,een,art(indef)
dief.,dief,n(sing)
Ghy,hij,"pron(pers,2,plu)"
doet,doen,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
Ionck,honk,n(sing)
hert,hart,n(sing)
