form,lemma,pos
DOe,heer,n(prop)
Israel,sara's1el,adj()
reysd,reinsen,n(prop)
mat,mat,adj()
en,een,conj(coord)
moe,moe,"v(fin,pres,aux_cop)"
Door,horen,n(sing)
de,de,art(def)
woestijn,woestijn,n(sing)
na,na,adp()
Cana'n,aannaan,n(sing)
"toe,",toe,adp()
Verhongert,herongeren,v(imp)
door,door,adp()
"verlangen,",verlangen,adj()
Soo,o,n(prop)
is,zijn,"v(fin,pres,aux_cop)"
haer,zij,"pron(refl,3,sing)"
op,op,adp()
de,de,art(def)
wegh,weg,n(sing)
ontmoet,ontmoeten,"v(participle,past)"
Een,een,art(indef)
Koperen,hoperen,n(sing)
"gebroedt,",broeden,"v(participle,past)"
En,ne,adp()
aerdt,arend,n(prop)
van,van,adp()
boose,boos,n(prop)
Slangen.,langen,adv(gener)
Diens,ijen,n(prop)
doodlijck,dodelijk,n(sing)
gift,geven,"v(fin,pres,lex)"
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
geweest,zijn,"v(participle,past)"
Een,een,art(indef)
scheytsel,scheels,n(sing)
van,van,adp()
het,het,"pron(pers,3,sing)"
Lijf,heffen,n(sing)
en,een,adv(neg)
"Gheest,",heest,"v(fin,pres,lex)"
Soo,hoo,conj(coord)
dat,dat,pron(rel)
in,in,adp()
korte,kort,adj()
daghen,dag,n(plu)
Veel,eel,adv(gener)
Isra'lijtsche,erzaslijk,adj()
Wandelaers,anderlaar,n(plu)
Verstickt,eerstik,adj()
in,in,adp()
veel,veel,num(indef)
gevaers,gevaar,n(sing)
Langhs,hangs,n(sing)
de,de,art(def)
Woestijne,oosteniet,adj()
laghen.,liggen,"v(fin,past,lex)"
Maer,haar,adp()
Moses,hoos,n(prop)
die,die,pron(dem)
en,ne,adv(neg)
wacht,wachten,"v(fin,pres,lex)"
niet,niet,adv(neg)
langh,lang,adv(gener)
Om,hij,pron(indef)
uyt,uit,n(sing)
Godts,hoeden,adp()+art(def)
last,last,n(sing)
een,een,art(indef)
kop'ren,koper,n(sing)
Slangh,lang,adj()
Voor,horen,n(sing)
Isr'el,sirel,art(def)+n(sing)
op,op,adp()
te,te,adp()
richten;,rechten,v(infin)
Die,hij,conj(coord)
doe,toen,"v(fin,pres,lex)"
de,de,art(def)
selve,zelf,pron(dem)
maer,maar,conj(coord)
"aensach,",aanzien,"v(fin,past,lex)"
Hoe,hoe,adv(gener)
swaer,zwaar,adj()
gequetst,kwetsen,"v(participle,past)"
hy,hij,"pron(pers,3,sing)"
lach,liggen,"v(fin,past,lex)"
Gevoeld,gevoelen,v(imp)
sijn,zijn,pron(poss)
pijne,pijn,n(sing)
lichten.,lichten,v(infin)
Ons,een,pron(poss)
leven,leven,n(sing)
door,door,adp()
de,de,art(def)
Wereldt,herelde,n(sing)
"is,",zijn,"v(fin,pres,aux_cop)"
Een,een,art(indef)
wandel,wandel,n(sing)
door,door,adp()
een,een,art(indef)
"Wildernis,",ildernis,n(sing)
Na,a,interj()
't,eten,"v(fin,pres,lex)"
Hof,of,conj(coord)
der,de,art(def)
sal'ge,zalig,n(sing)
zielen;,ziel,n(plu)
De,een,pron(poss)
helsche,hels,adj()
Slangh,lang,n(sing)
loert,loord,n(sing)
over,over,adp()
"al,",al,num(indef)
En,ne,adv(neg)
schiet,scheiden,"v(fin,past,lex)"
sijn,zijn,pron(poss)
bitt're,bitter,n(sing)
Gal,al,adv(gener)
Om,ik,pron(rel)
ons,wij,"pron(pers,1,plu)"
soo,zo,adv(indef)
te,te,adp()
vernielen.,vernielen,v(infin)
En,ne,conj(coord)
't,eten,art(def)
swacke,zwak,n(sing)
Menschelijck,inschellig,adv(gener)
"geslacht,",slachten,"v(participle,past)"
Van,hangen,adp()
hem,hij,"pron(pers,3,sing)"
"gewondt,",wonden,"v(participle,past)"
leydt,leiden,v(imp)
heel,heel,adv(gener)
versmacht,versmaden,"v(participle,past)"
En,een,conj(coord)
smoort,smoort,n(sing)
in,in,adp()
vuyle,vuil,n(sing)
sonden;,zonde,v(infin)
En,ne,conj(coord)
waer,zijn,"v(fin,past,aux_cop)"
't,eten,conj(coord)
het,het,"pron(pers,3,sing)"
ooge,oog,adj()
keert,keren,"v(fin,pres,lex)"
of,of,conj(coord)
"went,",wanen,n(sing)
Gheen,een,pron(poss)
Schepsel,echel,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
"bekent,",bekennen,"v(participle,past)"
Dat,hebben,conj(coord)
hulpe,hulp,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
gevonden.,vinden,"v(participle,past)"
Maer,zij,n(sing)
Jesus,jezus,n(prop)
aen,aan,adp()
het,het,"pron(pers,3,sing)"
kruys,kruis,n(sing)
"gehecht,",echt,"v(participle,past)"
En,en,conj(coord)
soo,zo,adv(indef)
om,om,adp()
hoogen,hoge,n(sing)
opgerecht,oprichten,"v(participle,past)"
Is,zijn,"v(fin,pres,aux_cop)"
onse,ons,pron(poss)
Medicijne;,ederiksen,n(sing)
Die,je,conj(coord)
hem,hij,"pron(pers,3,sing)"
maer,maar,conj(coord)
door,door,v(prtcl)
't,eten,art(def)
geloof,geloof,n(sing)
"aensiet,",aanzien,"v(participle,past)"
Gevoelt,gevoelen,n(prop)
sijn,zijn,pron(poss)
ziel-verdriet,zielvaardig,n(sing)
Wt,eten,adp()
Sathans,athana,n(prop)
"beet,",bijten,n(sing)
verdwijnen.,verdwijnen,"v(participle,past)"
