form,lemma,pos
In,ne,conj(coord)
het,het,"pron(pers,3,sing)"
duisteren,duister,"v(fin,pres,lex)"
der,de,art(def)
"Bosschen,",hoos,n(sing)
In,ne,conj(coord)
een,een,art(indef)
Hol,hol,n(sing)
met,met,adp()
lof,lof,n(sing)
"bedekt,",bedekken,"v(fin,pres,lex)"
Rust,zusten,adp()
den,de,art(def)
dapperste,dapperst,n(sing)
der,de,art(def)
"Rovers,",over,n(sing)
Tot,hoofd,conj(coord)
hem,hij,"pron(pers,3,sing)"
zyne,zijn,pron(poss)
Roza,azo,n(prop)
wekt.,wekken,"v(fin,pres,lex)"
Renaldi[.]o,enadelijk,n(prop)
wild,willen,"v(fin,pres,aux_cop)"
"ontwaken,",ontwaken,v(infin)
Roept,hopen,"v(fin,pres,lex)"
zy,zij,"pron(pers,3,plu)"
minsaam,misama,n(sing)
"welgemoed,",welgemoed,n(sing)
U,o,"pron(pers,3,sing)"
Gezellen,ezel,n(plu)
zyn,zijn,pron(poss)
reeds,reet,n(sing)
"wakker,",wakker,n(sing)
En,en,conj(coord)
zoo,zo,n(sing)
verspreid,verspreiden,"v(fin,pres,lex)"
zyn,zijn,pron(poss)
gloed.,gloed,n(sing)
Hy,hij,"pron(pers,2,plu)"
opend,openen,v(imp)
flaauw,flaurus,n(sing)
zyn,zijn,pron(poss)
"Oogen,",oog,n(sing)
Lonkt,wonken,v(imp)
haar,haar,pron(poss)
vriendelyk,vriendelijk,adj()
in,in,adp()
't,eten,"pron(pers,2,sing)"
gezigt.,zeggen,"v(fin,pres,lex)"
Zy,hier,"pron(pers,2,plu)"
zinkt,zinken,v(imp)
zagjes,sages,"pron(pers,3,sing)+v(imp)"
in,in,adp()
zyn,zijn,pron(poss)
"Armen,",arm,n(sing)
Sluit,luid,v(imp)
zyn,zijn,pron(poss)
Mond,hond,n(sing)
met,met,adp()
kusjes,kuis,n(sing)
digt.,dicht,n(sing)
Thans,hand,adj()
hoord,horen,"v(fin,pres,lex)"
men,men,pron(indef)
een,een,art(indef)
Hondje,hond,n(sing)
keffen,keeffen,v(infin)
Een,een,art(indef)
ieder,ieder,n(sing)
haast,haasten,n(sing)
zig,zich,"v(fin,pres,lex)"
even,even,adv(gener)
"zeer,",zeer,adv(gener)
Elk,elk,adv(gener)
rust,rusten,"v(fin,pres,lex)"
toen,toon,adp()
hem,hij,"pron(pers,3,sing)"
ten,te+de,art(def)+adp()
"stryden,",strijd,n(sing)
En,n,adv(neg)
laad,laden,n(sing)
dubbeld,dubbel,"v(fin,pres,lex)"
zyn,zijn,pron(poss)
Geweer.,iewer,adv(gener)
Renaldino,eenlondig,n(sing)
rasch,ras,adj()
"gewapend,",wapenen,"v(participle,past)"
Treed,gereed,n(sing)
uit,uit,adv(gener)
vol,vol,adv(gener)
van,van,adp()
moed,moed,n(sing)
en,een,art(indef)
"hoop,",hoop,n(sing)
Goede,hoede,conj(coord)
morgen,morgen,n(plu)
"Kameraaden,",jamerhaam,n(sing)
Wat,haten,v(prtcl)
is,zijn,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
zoo,zo,adv(resum)
vroeg,vroeg,n(sing)
te,te,adp()
koop.,koop,n(prop)
Onze,anse,pron(poss)
Vyand,iemand,n(sing)
zyn,zijn,"v(fin,pres,aux_cop)"
"gewapend,",wapenen,"v(participle,past)"
Naderd,haderen,v(imp)
ons,wij,"pron(pers,1,plu)"
met,met,adp()
alle,al,num(indef)
"man,",man,n(plu)
Doch,ook,conj(coord)
zy,zij,"pron(pers,3,plu)"
zullen,zullen,"v(fin,pres,aux_cop)"
"ondervinden,",ondervinden,v(infin)
Hoe,hoe,conj(coord)
de,de,art(def)
Loch,ook,n(sing)
zoo,zo,adv(resum)
stryden,strijden,"v(fin,past,lex)"
kan.,kunnen,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
vallen,vallen,"v(fin,pres,lex)"
of,of,conj(coord)
"zegenpralen,",zegeprelen,n(plu)
Roepen,hopen,adp()
alle,al,num(indef)
dat,dat,pron(rel)
zy,zij,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
"hoort,",horen,"v(fin,pres,lex)"
En,en,art(indef)
zoo,zo,adv(dem)
Berg,erg,n(sing)
als,als,conj(subord)
Bosch,hoog,n(sing)
en,ne,adv(neg)
"daalen,",dal,v(infin)
Van,ja,adp()
het,het,"pron(pers,3,sing)"
gedruis,gedruis,"v(fin,pres,lex)"
rondom,rondom,n(sing)
het,het,"pron(pers,3,sing)"
Oord.,horen,"v(fin,pres,lex)"
Ziet,heten,conj(coord)
zy,zij,"pron(pers,3,plu)"
"vegten,",vechten,v(infin)
ziet,zien,"v(fin,pres,aux_cop)"
zy,zij,"pron(pers,3,plu)"
"stryden,",strijden,v(infin)
daar,daar,adv(dem)
verdubbeld,verdeblevel,"v(fin,pres,lex)"
elk,elk,pron(indef)
zyn,zijn,pron(poss)
"moed,",moed,n(sing)
't,et,conj(coord)
Is,zijn,"pron(pers,3,sing)"
vergeefs,vergeten,"v(participle,past)"
zy,zij,"pron(pers,3,plu)"
moeten,moeten,"v(fin,pres,aux_cop)"
wyken.,wijken,v(infin)
Spelend,openlinden,n(sing)
vrugteloos,vruchteloos,n(prop)
zyn,zijn,pron(poss)
Bloed.,lood,n(sing)
Renaldino,enalinen,n(prop)
"ingesloten,",insloten,"v(participle,past)"
Slaat,elaat,n(sing)
zig,zich,adj()
dapper,dapper,n(prop)
in,in,adp()
't,eten,art(def)
"rond,",rond,n(sing)
Vinde,eind,conj(coord)
in,in,adp()
de,de,art(def)
slegte,slecht,n(sing)
"Rotsen,",ootman,adj()
Schuilplaats,euephlalp,n(sing)
in,in,adp()
een,een,art(indef)
Akelig,eekhogig,adj()
Slot.,lot,n(sing)
Tusschen,euschenden,adj()
oude,oud,adj()
donkere,donker,adj()
"Munren,",honderen,adj()
Smaakt,maken,adj()
men,men,pron(indef)
meer,meer,adv(gener)
het,het,"pron(pers,3,sing)"
"mingeluk,",minneklijk,n(sing)
daar,daar,adv(dem)
komt,komen,"v(fin,pres,lex)"
dianoord,dyaornood,adv(gener)+adv(gener)
hem,hij,"pron(pers,3,sing)"
"troosten,",troosten,v(infin)
door,door,adp()
haar,haar,pron(poss)
zagte,zacht,n(sing)
handgedruk.,handdrage,n(prop)
Renaldino,enaudinen,n(prop)
lieve,lief,adj()
"Roover,",over,n(sing)
Gy,een,pron(poss)
Vrouwe,rouw,n(sing)
uit,uit,adv(gener)
een,een,art(indef)
"hart,",hart,n(sing)
Gy,hij,interj()
zyt,zijn,"v(fin,pres,lex)"
hevig,heven,n(sing)
in,in,adp()
u,uw,"pron(poss,2,sing)"
"stryden,",strijd,"v(fin,pres,lex)"
Ieder,eder,adv(gener)
in,in,adp()
u,gij,pron(poss)
liefde,liefde,n(sing)
smart.,smart,n(sing)
