form,lemma,pos
AL,.,n(sing)
die,die,pron(rel)
nu,nu,adv(dem)
't,et,adv(gener)
hertje,hart,n(sing)
leyd,leed,"v(fin,pres,lex)"
in't,innet,art(def)+adp()
bont,bont,adj()
Die,eer,pron(poss)
zinge,zingen,adj()
"heysa,",heis,n(prop)
hey.,hei,"pron(pers,3,sing)"
Hy,hier,pron(poss)
springe,springen,n(sing)
lustig,lustig,adj()
in,in,adp()
het,het,"pron(pers,3,sing)"
rond.,rond,n(sing)
't,et,misc()
Is,zijn,misc()
KERMIS,eer,n(sing)
IN,.,misc()
DE,.,art(def)
MEY.,.,misc()
Kom,hij,n(prop)
wenschen,wens,n(plu)
wy,wij,"pron(pers,1,plu)"
van,van,adp()
deur,deur,n(prop)
tot,tot,adp()
"deur,",deur,art(def)+n(sing)
Dat,hebben,conj(subord)
daar,daar,n(sing)
geen,geen,pron(indef)
onheyl,onheel,n(sing)
ooit,ooit,adv(gener)
gebeur:,gebuur,n(sing)
Dat,hebben,conj(coord)
"zy,",zij,"pron(pers,3,sing)"
Dat,hebben,"v(fin,pres,lex)"
"zy,",zij,"pron(pers,3,sing)"
Dat,hebben,conj(coord)
zy,zij,"v(fin,pres,lex)"
Steeds,heten,"v(fin,pres,lex)"
even,even,adv(gener)
jong,jong,n(sing)
en,een,adv(neg)
"bly,",blij,"v(fin,pres,lex)"
By,een,conj(coord)
"wyn,",wijn,misc()
by,bij,adp()
"Zang,",hangen,n(sing)
by,bij,adp()
Snaren,naar,n(sing)
Nog,oog,conj(coord)
leven,leven,n(sing)
hondert,honderd,num(card)
"jaren,",jaar,n(plu)
Zo,o,adv(gener)
"lugtig,",luchtig,adj()
"klugtig,",kluchtig,adj()
"heysa,",heise,n(prop)
"hey,",hei,n(sing)
Als,als,conj(subord)
wy,wij,"pron(pers,1,plu)"
zyn,zijn,"v(fin,pres,lex)"
in,in,adp()
de,de,art(def)
Mey.,ei,n(prop)
Wy,gij,n(prop)
"wenschen,",wens,v(infin)
dat,dat,conj(subord)
gy,gij,"pron(pers,2,plu)"
altyd,altijd,pronadv(rel)
meugt,mogen,"v(fin,pres,lex)"
Met,eten,conj(coord)
onverflauwden,onvervlouwen,adj()
lust,lust,n(sing)
Genieten,enigen,n(sing)
Turkse,york,n(sing)
"hemelvreugt,",hemelvruist,n(sing)
Als,als,n(sing)
gy,gij,"pron(pers,2,plu)"
uw,uw,interj()
liefjes,lief,n(sing)
kust.,kussen,n(sing)
Wy,hij,pron(poss)
"wenschen,",wens,n(sing)
dat,dat,pron(rel)
uw,uw,pron(poss)
lekk're,lekker,n(sing)
Wyn,een,conj(coord)
Altyd,helttijd,n(sing)
in,in,adp()
overvloed,overvloed,n(sing)
mag,mogen,"v(fin,pres,aux_cop)"
zyn:,zijn,v(infin)
En,in,adp()
"dat,",dat,pron(dem)
En,een,adp()
"dat,",dat,pron(dem)
En,ne,adp()
dat,dat,conj(subord)
Gy,ei,"pron(pers,1,sing)"
smaak,smaak,n(sing)
houd,houd,"v(fin,pres,lex)"
in,in,adp()
dat,dat,art(def)
nat,nat,adj()
Nooit,hooit,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
scheeve,scheef,n(sing)
bekken,bek,v(infin)
Om't,met,adp()
boos,boos,n(sing)
voet,voet,n(sing)
euvel,euvel,n(sing)
trekken;,trekken,v(infin)
Maar,haar,n(sing)
altyd,altijd,n(sing)
"luchtig,",luchtig,adj()
"heysa,",heis,n(prop)
"hey,",hei,pron(poss)
Gaan,johannes,n(prop)
springen,springen,v(infin)
in,in,adp()
de,de,art(def)
Mey.,ei,n(sing)
Dat,haten,n(sing)
nooit,nooit,adv(gener)
een,een,art(indef)
nauwe,nauw,adj()
schoen,schoon,adj()
u,uw,pron(poss)
"kneld,",knelen,n(sing)
Dat,haten,pronadv(rel)
