form,lemma,pos
’t,eten,"v(fin,pres,lex)"
IS,.,"pron(pers,2,sing)"
om,om,adp()
u,gij,"pron(pers,2,sing)"
soete,zoet,adj()
"min,",mijn,num(indef)
Dat,haten,conj(coord)
ik,ik,"pron(pers,1,sing)"
schoon,schoon,adj()
"Herderin,",derdering,n(sing)
Hier,hier,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
soo,zo,adv(dem)
lang,lang,adj()
staen,staan,v(infin)
"wagten,",wachten,v(infin)
En,ne,conj(coord)
geen,geen,pron(indef)
troost,troost,n(sing)
en,ne,adv(neg)
win;,wie,adv(inter)
Wat,hebben,adv(gener)
mag,mogen,"v(fin,pres,aux_cop)"
de,de,art(def)
oorsaek,oorzaak,n(sing)
"syn,",zijn,pron(poss)
Dat,hebben,conj(subord)
gy,gij,"pron(pers,2,plu)"
myn,mijn,pron(poss)
laet,laten,n(sing)
in,in,adp()
"pyn,",pijn,n(sing)
By,een,"pron(pers,1,sing)"
daegen,dagen,v(infin)
en,ne,adv(neg)
by,bij,adp()
"nagten,",nacht,n(sing)
Sonder,onder,adp()+art(def)
Wederminne:,ademen,n(sing)
Syt,het,conj(coord)
gy,gij,"pron(pers,2,plu)"
dan,dan,adv(gener)
van,van,adp()
een,een,art(indef)
Leeuw,eeuw,n(sing)
Of,of,conj(coord)
Tyger,iegeder,adj()
voort,voorts,adv(gener)
gebragt?,brengen,"v(fin,pres,lex)"
Die,hij,interj()
door,door,adp()
u,gij,pron(poss)
stuurse,stuur,n(sing)
reden,rede,n(sing)
Myn,een,n(sing)
min,mijn,pron(poss)
veragt.,verhachten,"v(fin,pres,lex)"
Vreest,geerst,"v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
de,de,art(def)
Goden,hode,n(plu)
niet?,niet,adv(neg)
Die,hier,interj()
sien,zien,"v(fin,pres,lex)"
al,al,adv(gener)
myn,mijn,adv(gener)
"verdriet,",verdriet,"v(fin,pres,lex)"
’k,kuik,"pron(pers,1,sing)"
Vrees,haren,"v(fin,pres,lex)"
die,die,pron(rel)
u,gij,"pron(pers,2,sing)"
sullen,zullen,"v(fin,pres,aux_cop)"
"plagen,",plegen,v(infin)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
van,van,adp()
myn,mijn,adv(gener)
vlied;,vlieden,n(sing)
Ach,cij,"pron(pers,1,sing)"
Vrouws,reuwen,n(sing)
persoon,persoon,n(sing)
u,uw,"pron(pers,2,sing)"
"komst,",komst,"v(fin,pres,lex)"
Had,hebben,conj(subord)
gy,gij,"pron(pers,2,plu)"
het,het,"pron(pers,3,sing)"
niet,niet,adv(neg)
begost:,begisten,"v(fin,pres,lex)"
Gy,gij,"pron(pers,2,sing)"
had,hebben,"v(fin,past,aux_cop)"
geen,geen,pron(indef)
reen,ree,n(plu)
van,van,adp()
klagen;,klagen,n(plu)
Door,horen,conj(coord)
uw,uw,pron(poss)
stuurse,stuur,n(plu)
"reeden,",rede,adj()
Maer,zij,adp()
’t,eten,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
om,om,adp()
uw,uw,pron(poss)
schoonheid,schoonheid,n(sing)
"al,",al,num(indef)
Myn,een,pron(poss)
alderliefste,allerliefste,adj()
"Beeld,",eilen,n(sing)
Die,ei,pron(poss)
dagen,dagen,n(plu)
en,ne,adv(neg)
"nagten,",nacht,v(infin)
In,en,conj(coord)
myn,mijn,pron(poss)
sinnen,zin,n(plu)
speeld.,spelen,n(sing)
Klein,lein,n(sing)
Cupido,ipudoe,n(sing)
venus,venus,n(sing)
"wigt,",wijgen,"v(fin,pres,lex)"
Waar,haar,n(sing)
blyft,blijven,v(imp)
gy,gij,"pron(pers,2,plu)"
met,met,adp()
u,gij,"pron(pers,2,sing)"
"schigt,",schicht,n(sing)
Zoekt,hoeken,adv(gener)
gy,gij,"pron(pers,2,plu)"
het,het,"v(fin,pres,aux_cop)"
hert,hart,n(sing)
te,te,adp()
raaken,raken,v(infin)
Van,hangen,conj(coord)
het,het,"pron(pers,3,sing)"
zoet,zoet,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
gezigt?,gezicht,"v(participle,past)"
Al,al,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
u,uw,pron(poss)
borst,borst,n(sing)
van,van,adp()
"staal,",staal,n(prop)
Ik,kok,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
zo,zo,adv(resum)
menigmaal,menigmaal,adv(gener)
Een,een,art(indef)
Riddershert,iddengeter,adj()
"doorstooken,",doorsteken,"v(participle,past)"
Dat,hebben,v(imp)
op,op,adp()
het,het,"pron(pers,3,sing)"
harnes,haren,pron(poss)
blooten:,bloot,n(prop)
Za,a,interj()
toond,tonen,n(sing)
dan,dan,adv(dem)
maar,maar,n(sing)
u,uw,"pron(pers,2,plu)"
"kragt,",kracht,n(sing)
’k,koken,misc()
Bid,eten,misc()
u,gij,"pron(refl,2,sing)"
’t,et,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
meer,meer,adv(gener)
dan,dan,conj(comp)
tyd;,tijd,"v(fin,pres,lex)"
Eer,eer,adv(gener)
dat,dat,conj(subord)
