form,lemma,pos
Hoe,hoe,conj(coord)
wijken,wijken,v(infin)
de,de,art(def)
buyen,buin,n(plu)
Van,hangen,conj(coord)
't,eten,conj(coord)
onweer,onwaar,adv(gener)
voor,voor,adp()
't,et,adv(gener)
ligt,licht,"v(fin,pres,lex)"
Der,haar,adv(gener)
"zon,",zoon,n(sing)
die,die,pron(rel)
in,in,adp()
't,et,art(def)
Zuyen,euen,"v(fin,pres,lex)"
Weer,eer,n(sing)
toont,tonen,n(sing)
haar,zij,pron(poss)
gezigt!,zien,"v(participle,past)"
Hoe,hoe,conj(coord)
stillen,stil,n(plu)
de,de,art(def)
baren,baren,n(plu)
Der,haar,pron(poss)
ruissende,ruisen,"v(participle,pres)"
"zee,",zee,num(card)
Nu,gij,conj(coord)
't,et,adv(neg)
weer,zijn,"v(fin,past,aux_cop)"
op,op,v(prtcl)
gaat,gat,"v(fin,pres,lex)"
"klaren,",klaar,"v(fin,pres,lex)"
'T,.,"pron(pers,3,plu)"
geen,geen,pron(indef)
't,eten,"v(fin,pres,lex)"
al,al,adv(gener)
maakt,maken,n(sing)
gedwee!,gedwee,adj()
Al,al,n(sing)
't,het,art(def)
land,land,n(sing)
streelt,strijdelen,v(imp)
onze,ons,pron(poss)
"oogen,",oog,n(plu)
Daar,haar,adj()
alles,al,num(indef)
ontlaat,ontladen,n(sing)
Van,hangen,adv(gener)
wind,winnen,n(sing)
onbewogen,onbewwongen,adj()
In,ne,conj(coord)
't,eten,art(def)
bloemrijk,bloempijk,n(sing)
gewaad.,gewaad,n(sing)
Zoo,o,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
't,eten,adv(gener)
met,met,adp()
ons,wij,"pron(pers,1,plu)"
leven:,leven,v(infin)
'T,.,conj(coord)
zy,zijn,"v(fin,pres,lex)"
't,het,art(def)
onheil,onheil,n(sing)
ons,wij,pron(poss)
pijnt:,pijnen,n(sing)
Of,of,conj(coord)
dat,dat,conj(subord)
het,het,"pron(pers,3,sing)"
verdreven,verdrijven,"v(participle,past)"
Voor,horen,pron(poss)
vreugde,vreugde,n(sing)
verdwijnt.,verdingen,"v(participle,past)"
Daar,haar,interj()
blijtschap,blijdschap,n(sing)
ons,wij,"pron(pers,1,plu)"
"nadert,",naderen,n(sing)
Verhuist,ervuist,v(imp)
onze,ons,pron(poss)
druk:,druk,n(sing)
En,ne,conj(coord)
daar,daar,adv(dem)
't,eten,adv(gener)
leed,leed,"v(fin,past,aux_cop)"
vergadert,vergaderen,"v(participle,past)"
Versterft,eerst+werf,v(imp)
al,al,adv(gener)
't,eten,art(def)
geluk.,geluk,n(sing)
Wie,hier,interj()
zig,zien,v(imp)
het,het,"pron(pers,3,sing)"
verblijden,verblijden,"v(fin,past,lex)"
Of,of,adv(gener)
treuren,treuren,adj()
gewend;,gewend,"v(participle,past)"
Het,eten,adp()
wislen,wisselen,v(infin)
der,de,art(def)
tijden,tijd,n(plu)
Geeft,hebben,"v(fin,pres,lex)+pron(pers,3,sing)"
alles,al,num(indef)
een,een,art(indef)
end.,eind,n(sing)
Waer,zij,pronadv(dem)
toe,toe,adv(gener)
dan,dan,conj(comp)
het,het,"pron(pers,3,sing)"
"klagen,",klagen,"v(fin,pres,lex)"
Wat,haten,conj(subord)
onheil,onheil,pron(indef)
ons,wij,"pron(pers,1,plu)"
deert?,deren,"pronadv(rel)+pron(pers,3,sing)"
"Daar,",haar,n(sing)
op,op,adp()
Gods,hoofd,adv(gener)
"behagen,",behagen,"v(participle,past)"
Hier,ier,adv(gener)
alles,al,num(indef)
verkeert.,verkeerd,adj()
De,ne,conj(coord)
alziende,alsiende,adj()
kan,kunnen,"v(fin,pres,aux_cop)"
't,et,art(def)
wenden,wenden,v(infin)
Wat,haten,"pron(pers,3,sing)+conj(subord)"
"nood,",nood,n(sing)
of,of,conj(coord)
"gevaar,",gevaar,n(sing)
Of,of,interj()
"ramp,",ramp,adj()
of,of,conj(coord)
ellenden,ellende,v(infin)
Ons,in,n(sing)
drukken,drukken,v(infin)
te,te,adp()
zwaar.,zwaar,adj()
"Hy,",gij,conj(coord)
die,die,art(def)
"Zee,",ee,adv(gener)
en,ne,adv(neg)
stroomen,stroom,"v(fin,pres,lex)"
Door,horen,n(sing)
't,et,adp()
onweer,onwaar,adj()
"verheft,",verheffen,"v(fin,pres,lex)"
Kan,hangen,adp()
't,eten,art(def)
ook,ook,adj()
weer,zijn,"v(fin,past,aux_cop)"
"betoomen,",betomen,"v(participle,past)"
Hoe,hoe,interj()
hevig,hebben+ik,n(sing)
het,het,"pron(pers,3,sing)"
treft.,treften,"v(fin,pres,lex)"
