form,lemma,pos
GHelyck,heilig,n(sing)
een,een,art(indef)
Hert,hert,n(sing)
oft,of,conj(coord)
Dyn,een,adv(gener)
Wenscht,en,n(sing)
naer,naar,adv(gener)
een',een,art(indef)
klaer,klaar,n(sing)
"Fonteyn,",gunten,"v(fin,pres,lex)"
Soo,o,interj()
wensch',wens,adj()
ick,ik,"pron(pers,1,sing)"
duysent,duizend,num(card)
"keeren,",keren,n(plu)
Om,hij,adv(gener)
eens,een,adv(gener)
by,bij,adp()
u,gij,"pron(pers,2,plu)"
te,te,adp()
zyn,zijn,v(infin)
O,gij,n(sing)
levende,levend,adj()
"Fonteyn,",noten,v(infin)
O,i,adp()
alder-soetsten,allerzoet,adj()
Heere.,eer,n(sing)
Ghelyck,heilig,n(prop)
den,de,art(def)
koghel,kogel,n(prop)
hier,hier,pronadv(dem)
Uyt,het,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
Canon,johannes,"v(fin,pres,lex)"
door,door,adp()
't,et,art(def)
vier,vuur,n(sing)
Wordt,horen,n(plu)
in,in,adp()
de,de,art(def)
locht,lucht,n(sing)
ghedreven;,drijven,"v(participle,past)"
Soo,o,adv(gener)
vlieght,vliegen,"v(fin,pres,lex)"
myn,mijn,pron(poss)
hert,hart,n(sing)
en,een,conj(coord)
sin,zijn,"v(fin,pres,aux_cop)"
Door,horen,n(sing)
't,et,art(def)
vier,vuur,n(sing)
van,van,adp()
uwe,uw,pron(poss)
min',mijn,pron(poss)
Van,hangen,interj()
hier,hier,pronadv(dem)
naer,naar,pronadv(prep)
't,eten,art(def)
eeuwigh,eeuwig,n(prop)
leven.,leven,n(sing)
Het,eten,conj(coord)
aerdt-ryck,aardrijk,n(prop)
scheurt,scheuren,"v(fin,pres,lex)"
en,ne,adv(neg)
beeft,beven,v(imp)
Daer,zij,adv(gener)
binnen,binnen,adp()
windt,wind,n(sing)
in,in,adp()
"sweeft,",zweef,n(prop)
Soo,o,n(prop)
scheurt,scheuren,"v(fin,pres,lex)"
myn,mijn,pron(poss)
hert,hart,n(sing)
van,van,adp()
binnen;,binnen,adv(gener)
Myn,een,adp()
hert',hart,n(sing)
dat,dat,pron(rel)
scheurt,scheuren,"v(fin,pres,lex)"
en,een,art(indef)
"berst,",berst,"v(fin,pres,lex)"
Het,eten,conj(coord)
vier,vuur,n(sing)
wordt,worden,"v(fin,pres,aux_cop)"
"uyt-gheperst,",uitgebenster,"v(participle,past)"
Door,horen,n(sing)
't,et,adv(neg)
blasen,blazen,n(sing)
uwer,uw,pron(poss)
"minnen,",minne,n(sing)
Ick,ook,"pron(pers,1,sing)"
"sterf,",sterven,adj()
eylaes,elia,n(prop)
ick,ik,"pron(pers,1,sing)"
sterf!,sterven,v(infin)
Ick,200,"pron(pers,2,plu)"
sterve,sterven,"v(fin,pres,lex)"
"duysendt-werf,",duizend,adv(gener)
Om,ik,"pron(pers,1,sing)"
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
hier,hier,adv(dem)
moet,moeten,"v(fin,pres,aux_cop)"
"leven,",leven,v(infin)
Ey,gij,"pron(pers,1,sing)"
"scheydt,",scheiden,"v(fin,pres,lex)"
myn,mijn,pron(poss)
Ziele,iegelijk,n(sing)
scheydt,scheiden,n(sing)
Vaert,hard,v(imp)
naer,naar,adp()
de,de,art(def)
"eeuwigheydt,",eeuwigheid,n(sing)
Pooght,oog,adp()
uwen,uw,pron(poss)
gheest,geest,n(sing)
te,te,adp()
gheven.,geven,v(infin)
Oalder-soetsten,helverst,adj()
Heer,eer,n(sing)
Ick,elk,n(sing)
wensch,wens,adj()
soo,zo,adv(indef)
menigh,menig,num(indef)
keer,keer,"v(fin,pres,lex)"
In,en,conj(coord)
u,gij,"pron(pers,2,plu)"
te,te,adp()
zyn,zijn,v(infin)
"verslonden,",verslinden,"v(participle,past)"
O,:,conj(coord)
Heer,eer,adv(gener)
naer,naar,adp()
wie,wie,"pron(pers,1,plu)"
ick,ik,"pron(pers,1,sing)"
"jaegh,",jagen,n(prop)
Oft,of,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
die,de,art(def)
uer',ver,n(sing)
eens,een,art(indef)
"saegh,",zien,n(sing)
Dat,hebben,conj(coord)
ick,ik,"pron(pers,1,sing)"
mocht,mogen,"v(fin,past,aux_cop)"
zyn,zijn,v(infin)
ontbonden.,ontbinden,v(infin)
O,g,"pron(pers,2,plu)"
"Saligh,",hallig,adj()
ô,.,conj(coord)
playsant!,plazianus,n(plu)
O,o,conj(coord)
Hemels,aemilius,n(sing)
"Vaders-landt,",adersland,n(sing)
O,hij,art(indef)
plaetse,plaats,n(sing)
van,van,adp()
ghenuchten;,geneugte,n(sing)
Moet,hoeden,conj(coord)
ick,ik,"pron(pers,1,sing)"
in,in,adp()
't,et,art(def)
tranen-dal,tranedal,n(sing)
Daer,haar,pron(poss)
druck,druk,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
over,over,adp()
"al,",al,pron(indef)
Noch,ook,adv(gener)
langher,lang,adv(gener)
blyven,blijven,v(infin)
suchten?,zuchten,"pron(pers,3,sing)+v(fin,past,lex)"
