form,lemma,pos
Kust,hoest,n(sing)
Carinella,harinale,n(sing)
my,ik,"pron(pers,1,sing)"
wyl,willen,n(sing)
't,et,art(def)
bruyne,bruin,adj()
nacht,nacht,n(sing)
gheschimmer,geschieden+men,adj()
't,het,conj(coord)
Gordijn,gorden,n(prop)
"is,",zijn,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
de,de,art(def)
Glimmer,lijmel,n(sing)
Sen,een,conj(coord)
vliesen,vlies,n(prop)
"overschaeuwt,",overschauwen,"v(fin,pres,lex)"
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
niet,niet,adv(neg)
luystervinckt,luistervink,"v(fin,pres,lex)"
ons,ons,pron(poss)
"kusjes,",kuis,n(sing)
noch,noch,conj(coord)
begraeut.,begraven,"v(fin,pres,lex)"
De,eer,conj(coord)
nacht,nacht,n(sing)
medooght,medogen,"v(participle,past)"
ons,wij,"pron(pers,1,plu)"
"liefd',",liefde,"v(fin,pres,lex)"
en,ne,conj(coord)
veylight,veiligen,"v(participle,past)"
onse,ons,pron(poss)
kusjes,kuis,n(sing)
En,een,adp()
ziel-roovende,zilveroude,adj()
"lusjes,",lucia,n(prop)
Want,hand,conj(coord)
in,in,adp()
een,een,art(indef)
duys'tre,duizer,n(sing)
Maen,ja,adp()
Twee,eeuw,n(sing)
floncker-starren,flonkersteer,n(prop)
'k,ook,"pron(pers,1,sing)"
sie,zij,"v(fin,pres,aux_cop)"
voor,voor,adp()
my,ik,"pron(pers,1,sing)"
te,te,adp()
branden,brand,v(infin)
staen.,staan,v(infin)
Dees,een,adv(gener)
lichten,lichten,adv(gener)
lichten,lichten,v(infin)
"my,",ik,"pron(pers,1,sing)"
terwijl,terwijl,adv(gener)
ick,ik,"pron(pers,1,sing)"
hartje,hart,n(prop)
lief,lief,adj()
en,een,conj(coord)
Enghel,engel,"v(fin,pres,lex)"
Mijn,een,conj(coord)
kusjes,kuis,n(prop)
met,met,adp()
u,uw,"pron(poss,2,sing)"
"menghel,",mengel,n(sing)
En,n,conj(coord)
't,et,art(def)
Nectar,exach,n(prop)
dauw,dauw,n(prop)
"gheniet,",niet,"v(fin,pres,lex)"
Dat,hebben,conj(coord)
op,op,adp()
't,het,art(def)
levend',levend,n(sing)
Robijn,jobijn,n(prop)
van,van,adp()
klare,klaar,n(sing)
lipjens,lepie,n(prop)
vliet.,vlieden,v(imp)
Noch,hoog,adv(gener)
Venus,een,n(prop)
met,met,adp()
Adoon,dooin,n(prop)
verhittight,vertichtig,"v(fin,pres,lex)"
in,in,adp()
haer,haar,pron(poss)
vryen,vrij,adj()
Opminne,opgaan,n(sing)
"snoeperyen,",sneperie,n(sing)
En,ne,adv(neg)
heeft,hebben,"v(fin,pres,aux_cop)"
oyt,oud,adj()
hare,haar,pron(poss)
lust,list,n(sing)
Met,eten,conj(coord)
sulcken,zulk,pron(dem)
yvers,iever,adj()
graeght,gracht,n(sing)
en,een,conj(coord)
zielens,ziel,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
treck,trekken,n(sing)
gheblust.,blussen,"v(participle,past)"
Als,als,n(sing)
ick,ik,"pron(pers,1,sing)"
vernoegh,vernoegen,"v(fin,past,lex)"
inslurp,insterven,n(prop)
van,van,adp()
uwe,uw,pron(poss)
mondt,mond,n(sing)
de,de,art(def)
waessem,wassen,n(prop)
Van,ja,adp()
uwe,uw,pron(poss)
lieven,lief,adj()
"aessem,",assem,n(sing)
Want,hand,v(imp)
als,als,conj(subord)
ick,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,sing)"
lipjes,lipis,n(prop)
raeck,rak,n(sing)
Ick,zes,adv(gener)
Goddin,joddin,n(prop)
leckerny,lekkerin,n(prop)
en,een,art(indef)
Hemels,hemel,n(sing)
bancket,bank,n(sing)
smaeck.,smaak,adj()
