form,lemma,pos
IOHANNA,eeuw,n(sing)
suyv're,zuiver,n(sing)
"Maaght,",haagte,n(sing)
Hoe,hoe,conj(coord)
komt,komen,"v(fin,pres,lex)"
dat,dat,conj(subord)
u,gij,pron(poss)
mishaaght,mishagen,n(sing)
In,na,adp()
onsen,ons,pron(poss)
staat,staan,n(sing)
te,te,adp()
blyven?,blijven,v(infin)
Hoe,hoe,conj(coord)
komt,komen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
myn,mijn,pron(poss)
"Vriendin,",mernind,n(sing)
Is,zijn,"v(fin,pres,aux_cop)"
dan,dan,conj(comp)
u,uw,pron(poss)
hert,hart,n(sing)
en,een,adv(neg)
sin,zijn,"v(fin,pres,aux_cop)"
Te,eer,conj(coord)
treen,treen,"v(fin,pres,lex)"
in,in,adp()
't,et,art(def)
Iok,ook,adv(gener)
der,de,art(def)
Wyven?,ive,n(sing)
