form,lemma,pos
AL,.,"pron(pers,1,sing)"
doel,doel,n(sing)
ick,ik,"pron(pers,1,sing)"
inder,in+de,adp()+art(def)
wouden,woud,n(sing)
Elck,elk,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
sinen,zijn,pron(poss)
tijt,tijd,n(sing)
Waer,zij,adv(gener)
sou,zo,misc()
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(refl,1,sing)"
onthouden,onthouden,"v(participle,past)"
Waer,haar,n(sing)
ick,ik,"pron(pers,1,sing)"
Gods,hoofd,adj()
woorden,woord,n(plu)
quijt,kwijt,adj()
Nv,uw,misc()
spreeck,spreken,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
als,als,conj(subord)
die,de,pron(dem)
bouden,boude,n(prop)
Al,al,adj()
wordet,worden,"v(fin,pres,aux_cop)"
van,van,adp()
veel,veel,num(indef)
benijt,benijden,n(prop)
Sijn,en,pron(poss)
woort,woord,n(sing)
blijft,blijven,"v(fin,pres,aux_cop)"
eewelijck,eeuwelijk,adv(gener)
sonder,zonder,adp()
ophouden,ophouden,n(sing)
Dies,ies,n(prop)
heeft,hebben,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
herte,hart,n(sing)
iolijt.,jolijt,n(prop)
Nv,gij,"pron(pers,2,plu)"
laet,laten,v(imp)
ons,wij,"pron(pers,1,plu)"
eens,een,adv(gener)
ghedincken,gedenken,v(infin)
Wat,hebben,conj(coord)
ons,wij,"pron(pers,1,plu)"
van,van,adp()
hem,hij,"pron(pers,3,sing)"
is,zijn,"v(fin,pres,aux_cop)"
gheschiet,geschieden,"v(participle,past)"
Die,hij,pron(rel)
ons,wij,"pron(pers,1,plu)"
sinen,zijn,pron(poss)
soone,zoon,n(sing)
ghinck,gaan,n(sing)
schincken,schenken,v(infin)
En,ne,adv(neg)
verlosten,verlossen,"v(fin,past,lex)"
ons,wij,"pron(pers,1,plu)"
gans,gans,n(sing)
om,om,adp()
niet,niet,adv(neg)
Ghy,hij,"pron(pers,2,plu)"
hadt,hebben,"v(fin,past,aux_cop)+pron(pers,3,sing)"
moeten,moeten,v(infin)
verdrincken,verdrinken,v(infin)
Ende,en,conj(coord)
danssen,de+ans,v(infin)
na,na,adp()
Pharaons,haran,n(prop)
liet,laten,n(sing)
Al,al,pron(indef)
wil,willen,n(sing)
v,gij,"pron(pers,2,plu)"
die,de,art(def)
weerelt,wereld,n(sing)
crincken,krinken,v(infin)
Sonder,onder,conj(coord)
hem,hij,"pron(pers,3,sing)"
zijn,zijn,"v(fin,pres,aux_cop)"
si,zij,"pron(pers,3,plu)"
als,als,adv(dem)
riet.,raden,adj()
Niemant,iemand,adv(gener)
en,ne,adv(neg)
mach,mogen,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
deeren,deren,v(infin)
Is,zijn,"v(fin,pres,aux_cop)"
nv,nu,adv(dem)
met,met,adp()
ons,wij,"pron(pers,1,plu)"
die,de,art(def)
Heer,eer,adj()
Sijn,een,adj()
woorden,woord,n(plu)
willen,willen,"v(fin,pres,aux_cop)"
wy,wij,"pron(pers,1,plu)"
leeren,leren,v(infin)
En,en,adp()
schouwen,schouwen,n(sing)
der,de,art(def)
menschen,mens,n(plu)
leer,leren,v(imp)
Een,een,art(indef)
licht,licht,n(sing)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
begheeren,begeren,"v(fin,pres,lex)"
En,en,num(card)
worpen,werpen,"v(fin,past,lex)"
wy,wij,"pron(pers,1,plu)"
niet,niet,adv(neg)
daer,daar,adv(dem)
neer,eer,adv(gener)
Maer,zij,n(sing)
settent,zetten+het,"v(fin,past,lex)+pron(pers,3,sing)"
hooghe,hoog,n(sing)
op,op,adp()
met,met,adp()
eeren,eer,n(sing)
Om,hij,n(sing)
datmen,dat+men,pron(rel)+pron(indef)
sou,zo,"pron(pers,3,plu)"
achten,achten,"v(fin,pres,lex)"
te,te,adp()
meer.,meer,num(indef)
Al,al,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
v,gij,"pron(pers,2,plu)"
de,de,art(def)
weerelt,wereld,n(sing)
dwinghen,dwingen,v(infin)
En,een,conj(coord)
dreyghen,dreigen,v(infin)
met,met,adp()
groot,groot,adj()
ghewelt,geweld,n(sing)
Wilt,houden,"v(fin,pres,lex)"
den,de,art(def)
Heere,eer,adj()
altijt,altijd,adv(gener)
lof,lof,n(sing)
singhen,zingen,v(infin)
Want,hand,v(imp)
v,uw,pron(poss)
hayren,haren,n(plu)
zijn,zijn,"v(fin,pres,aux_cop)"
al,al,adv(gener)
ghetelt,tellen,"v(participle,past)"
Niemant,iemand,adv(gener)
en,ne,adv(neg)
mach,mogen,"v(fin,pres,aux_cop)"
verdringhen,verdringen,v(infin)
Een,een,art(indef)
bloemken,bloem,n(sing)
wt,uit,adp()
dat,dat,art(def)
velt,veld,n(sing)
Ten,en,conj(coord)
is,zijn,"v(fin,pres,aux_cop)"
by,bij,adp()
Gods,hoofd,n(sing)
ghehinghen,gehengen,"v(participle,past)"
Aldus,aldus,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
hijt,hij+het,"pron(pers,3,sing)+pron(pers,3,sing)"
ghestelt.,stellen,"v(participle,past)"
Dus,huis,interj()
Prinche,lemnig,n(sing)
en,ne,adv(neg)
wilt,willen,v(imp)
niet,niet,adv(neg)
beuen,beven,"v(fin,pres,lex)"
Als,als,conj(subord)
ghy,gij,"pron(pers,2,sing)"
lijdt,lijden,"v(fin,pres,lex)"
om,om,adp()
sheeren,de+heer,pron(poss)
woort,woord,n(sing)
Wie,hij,conj(coord)
vrolijck,vrolijk,adv(gener)
in,in,adp()
Christo,heerstoot,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
leuen,leven,v(infin)
Die,ie,interj()
moet,moeten,"v(fin,pres,aux_cop)"
veruolch,vervolgen,"v(participle,past)"
hebben,hebben,v(infin)
dit,dit,pron(dem)
hoort,horen,"v(fin,pres,lex)"
