form,lemma,pos
"COridon,",heridon,n(prop)
ach,ach,interj()
mijn,mijn,pron(poss)
dart’le,dartel,n(sing)
"vreught,",vrucht,n(sing)
In,ne,conj(coord)
’t,et,adv(gener)
groen,groen,adj()
begraesde,begraasd,adj()
"gras,",gras,n(sing)
Coridon,horenoot,n(prop)
die,die,pron(rel)
my,ik,"pron(pers,1,sing)"
’t,eten,adp()
hert,hart,n(prop)
"verheught,",verheugen,"v(fin,pres,lex)"
Noch,ook,adv(gener)
die,die,art(def)
ghy,gij,"pron(pers,2,sing)"
eertijdts,eertijds,adv(gener)
"was,",zijn,"v(fin,past,aux_cop)"
Coridon,horendion,n(prop)
ach,ach,interj()
mijn,mijn,pron(poss)
"lust,",list,n(sing)
By,gij,"pron(pers,2,plu)"
’t,eten,misc()
Vee,ee,adv(gener)
mijn,mijn,pron(poss)
Leger,eger,n(sing)
rust,rusten,n(sing)
Wel,el,conj(subord)
soet,zoet,"adv(gener)+pron(pers,3,sing)"
"Playsier,",lazier,n(prop)
sit,zien,v(imp)
aen,aan,adp()
mijn,mijn,pron(poss)
groene,groen,n(sing)
"zy,",zijn,"v(fin,pres,aux_cop)"
Houd,houden,conj(coord)
nu,nu,adv(dem)
een,een,art(indef)
"Veldt-ghevry,",elfdoger,n(sing)
in,in,adp()
de,de,art(def)
minne,minne,n(sing)
queestery.,kwesterij,adj()
Gy,een,pron(poss)
"Nimphje,",imhebben,n(prop)
singht,zingen,"v(fin,pres,lex)"
een,een,art(indef)
toontje,toning,n(sing)
"soet,",zoet,n(sing)
Dat,haten,conj(coord)
Bosch,hoog,n(sing)
en,een,adv(neg)
Beemt,eemd,"v(fin,pres,lex)"
"door-klinckt,",doorkondelijk,"v(participle,past)"
Daer,zij,adv(gener)
nae,na,adp()
treckt,trekken,n(sing)
mijn,mijn,pron(poss)
hert,hart,n(sing)
en,ne,adv(neg)
"ghemoet,",gemoed,"v(fin,pres,lex)"
Dat,haten,adv(gener)
Cupido,eupodius,misc(latin)
noyt,nooit,adv(neg)
"dwinght,",dwingen,"v(fin,pres,lex)"
Laet,hebben,adv(gener)
ons,wij,"pron(pers,1,plu)"
ter,te+de,art(def)+adp()
eer,eer,conj(subord)
de,de,art(def)
"Mey,",ei,n(prop)
d’Najaden,de+gaan,n(prop)
aen,aan,adp()
Rey,ei,pron(poss)
Doen,hoon,adv(gener)
springen,springen,"v(fin,pres,lex)"
"hier,",hier,adv(dem)
nu,nu,adv(dem)
"Soetert,",oorten,adv(gener)
houdt,houden,"v(fin,pres,lex)"
de,de,art(def)
"maet,",made,n(sing)
Wijl,eli,adv(gener)
’t,eten,art(def)
Vingertuychjen,ingeroegenwette,n(sing)
"gaet,",gaan,n(sing)
op,op,adp()
blosende,blozen,adj()
dageraet.,dageraad,n(sing)
Mijn,een,adp()
dert’le,dartel,n(sing)
Schaepjes,echtheid,n(prop)
graest,graast,n(sing)
in,in,adp()
’t,eten,art(def)
"rondt,",rond,n(sing)
Met,eten,conj(coord)
d’Coridons,datorius,n(prop)
"vereent,",verenen,"v(participle,past)"
De,eer,"pron(pers,3,sing)"
oversoete,overzoet,n(sing)
"morgenstont,",morgenstond,n(sing)
Die,ie,adv(gener)
nimmer,nimmer,adv(gener)
liefd’,liefde,n(sing)
"beweent,",bewenen,v(imp)
Die,je,interj()
in,in,adp()
’t,eten,art(def)
omlommert,omlomeren,n(sing)
"Velt,",houden,n(sing)
Veel,een,num(indef)
deughts,deugd,n(sing)
weet,weten,v(imp)
van,van,adp()
een,een,art(indef)
"Helt,",elft,n(sing)
O,:,conj(coord)
Venus,neus,n(prop)
"Dier,",hier,n(sing)
een,een,num(card)
die,die,pron(rel)
‘k,kok,n(sing)
noch,nog,conj(coord)
kroonen,kroon,v(infin)
"sal,",zullen,"v(fin,pres,aux_cop)"
Hier,ier,adv(gener)
of,of,conj(coord)
in,in,adp()
Tyters,een+te,n(sing)
"Stal,",al+te,n(sing)
ach!,ach,conj(coord)
mijn,mijn,pron(poss)
eenigh,enig,adj()
"een,",een,num(card)
en,ne,adv(neg)
al.,al,pron(indef)
Princesje,hen+ranis,"pron(pers,3,sing)+v(fin,past,lex)+pron(pers,3,plu)"
van,van,adp()
dit,dit,pron(dem)
groen,groen,n(sing)
"ghebiet,",gebieden,"v(participle,past)"
V,:,punc(quest)
Staf,ethte,pronadv(rel)
torst,torst,n(sing)
’s,zijn,n(sing)
Koninghs,honing,n(sing)
"Kroon,",roon,n(sing)
Mijn,een,pron(poss)
innerlijcke,innerlijk,adj()
Herders,herder,n(sing)
"riet,",raden,n(sing)
Al,al,n(sing)
’t,eten,art(def)
Hoofsche,hoofs,n(sing)
soet,zieden,n(sing)
"ghetoon,",tonen,v(infin)
Ons,ne+zij,"v(fin,pres,aux_cop)"
"Hut,",uit,"v(fin,pres,aux_cop)"
de,de,art(def)
schoonste,schoon,adj()
"Sael,",haal,n(sing)
Ons,ne+zijn,pron(poss)
"vreught,",vrucht,n(sing)
al,al,num(indef)
haer,hun,pron(poss)
"geprael,",gepraal,n(sing)
O,.,conj(coord)
brandend,brandend,"v(fin,pres,lex)+pron(pers,3,sing)"
"vyer,",vuur,adv(gener)
niet,niet,adv(neg)
nader,de+na,adv(gener)
aen,aan,adp()
mijn,mijn,pron(poss)
"hert,",hart,n(sing)
Mijn,mijn,adv(gener)
vreught,vrucht,n(sing)
verkeert,verkeren,"v(participle,past)"
in,in,adp()
"smert,",smart,n(sing)
so,zo,conj(coord)
het,het,"pron(pers,3,sing)"
goet,goed,adj()
in,in,adp()
’t,het,art(def)
quaet,kwaad,adj()
