form,lemma,pos
HOort,het+horen,n(sing)
toe,toe,adv(gener)
broeders,broeder,n(plu)
alle,al,num(indef)
ghemeyn,gemeen,adj()
En,en,adv(neg)
laet,laat,v(imp)
v,gij,"pron(pers,2,plu)"
van,van,adp()
niemant,niemand,pron(indef)
bedrieghen,bedriegen,v(infin)
Maer,haar,pron(poss)
volcht,volgen,"v(fin,pres,lex)"
Christum,herstum,n(sing)
de,de,art(def)
fonteyne,fontein,n(sing)
reyn,rein,adj()
Tot,hoeden,conj(coord)
hem,hij,"pron(pers,3,sing)"
alleene,alleen,adv(gener)
willet,willen,"v(fin,pres,aux_cop)"
vlieghen,vliegen,v(infin)
Hy,gij,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
waerheyt,waarheid,n(sing)
hy,hij,"pron(pers,3,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
v,gij,"pron(pers,2,plu)"
niet,niet,adv(neg)
lieghen,liegen,v(infin)
Gaet,haat,adv(gener)
tot,tot,adp()
hem,hij,"pron(pers,3,sing)"
alle,al,num(indef)
die,die,art(def)
zijt,zijn,"pron(pers,3,plu)+pron(pers,3,sing)"
belaen,belien,v(infin)
Al,al,"v(fin,pres,aux_cop)"
uwe,uw,pron(poss)
droefheyt,droefheid,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
af,af,pronadv(prep)
dwaen.,dwaan,v(infin)
Want,hand,v(imp)
quaet,kwaad,adj()
ist,zijn+het,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
den,de,art(def)
menschen,mens,n(plu)
voorwaer,voorwaar,adv(gener)
Die,hij,adv(gener)
dese,deze,pron(dem)
fonteyne,fontein,n(sing)
verlaten,verlaten,"v(participle,past)"
Ja,a,interj()
sulcx,zulk,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
Godloose,hoogloos,adj()
schaer,schare,adj()
Hoedanich,moeding,adj()
sy,zij,"v(fin,pres,aux_cop)"
oock,ook,adv(gener)
