form,lemma,pos
Vintmen,men+vinden,"pron(indef)+v(fin,pres,lex)"
by,bij,adp()
oudt,oud,n(sing)
of,of,conj(coord)
jongh,jong,n(sing)
Soo,o,interj()
saligh,zalig,adj()
wel,wel,adv(gener)
een,een,art(indef)
"tongh,",tong,n(sing)
Die,hij,conj(coord)
Gods,hoofd,adv(gener)
wond'ren,wonderen,v(infin)
kan,kunnen,"v(fin,pres,aux_cop)"
spreken?,spreken,v(infin)
Ick,ook,n(sing)
hout,houden,n(sing)
voorseker,voorzeker,adj()
"neen,",neen,adv(neg)
Want,hand,adp()+art(def)
"kunst,",kunst,n(sing)
"woorden,",woord,v(infin)
en,een,art(indef)
reen,ree,n(sing)
Die,hij,adv(neg)
souden,zullen,"v(fin,past,aux_cop)"
eerst,eerst,adv(gener)
gebreken.,gebreken,v(infin)
Hoe,hoe,adv(gener)
sou,zo,"pron(pers,3,sing)"
het,het,"pron(pers,3,sing)"
slijm,slijm,"v(fin,pres,aux_cop)"
en,een,art(indef)
stof,stof,n(sing)
Heylige,heilig,adj()
Godt,horen,conj(coord)
u,gij,pron(poss)
lof,lof,n(sing)
En,no,punc(quest)
grootheydt,grootheid,n(sing)
dan,dan,adv(dem)
verhalen?,verhalen,v(infin)
Dat,haten,conj(subord)
al,al,adv(gener)
de,de,art(def)
Eng'len,engel,n(plu)
schoon,schoon,adj()
En,een,conj(coord)
dienaers,dienaar,art(def)+n(plu)
van,van,adp()
u,uw,"pron(pers,2,sing)"
troon,troon,n(sing)
In,een,punc(quest)
mogentheyt,mogendheid,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
falen.,faal,v(infin)
Wie,ei,interj()
sal,zullen,"v(fin,pres,aux_cop)"
u,uw,"pron(pers,2,sing)"
Majesteyt,haastenheid,n(sing)
U,in,punc(quest)
groote,groot,adj()
waerdicheyt,waardigheid,n(sing)
U,hij,punc(quest)
eygenschap,eigenschap,n(sing)
uytroemen?,uitromen,v(infin)
U,:,punc(quest)
waerde,woord,n(sing)
borgery:,burgerij,n(sing)
Als,als,adv(gener)
niemandt,niemand,pron(indef)
wie,wie,pron(inter)
't,het,adv(gener)
oock,ook,adv(gener)
zy,zij,"pron(pers,3,plu)"
Sijn,een,"pron(pers,1,sing)+adv(neg)"
woordingh,woording,n(sing)
niet,niet,adv(neg)
kan,kunnen,"v(fin,pres,aux_cop)"
noemen.,noemen,v(infin)
Nochtans,hochten+zij,adv(gener)
niet,niet,adv(neg)
soo,zo,adv(resum)
ick,ik,"pron(pers,1,sing)"
wensch!,wens,adv(gener)
Maer,zijn,adv(gener)
als,als,conj(subord)
een,een,art(indef)
danckbaer,dankbaar,n(sing)
