form,lemma,pos
Wat,haten,adp()
zyn'er,zin,"pron(pers,3,sing)+pron(pers,3,plu)"
al,al,adv(gener)
"stormen,",stormen,v(infin)
al,al,adv(gener)
"buyen,",buigen,v(infin)
al,al,num(indef)
"baaren,",baren,"v(fin,pres,lex)"
Waar,haar,n(sing)
door,door,adp()
men,men,pron(indef)
ten,de+te,art(def)+adp()
hemel,hemel,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
"varen,",varen,v(infin)
In,n,conj(coord)
't,eten,art(def)
schipje,schip,n(sing)
der,de,art(def)
Kerke?,erk,n(sing)
Wat,haten,adp()
bruissen'er,brusseling,adj()
golven?,golven,adj()
't,het,conj(coord)
Is,zijn,"v(fin,pres,aux_cop)"
dikwyls,dikwijls,n(sing)
van,van,adp()
't,eten,art(def)
water,water,n(sing)
bedolven.,bedelven,"v(fin,pres,lex)"
Hoe,hoe,conj(coord)
word,worden,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
geslingert,slangeren,"v(participle,past)"
van,van,adp()
huilende,huilend,adj()
"winden,",wind,v(infin)
Die,hij,conj(coord)
't,eten,art(def)
schynen,schijnen,n(sing)
te,te,adp()
willen,willen,n(sing)
verslinden?,verslinden,v(infin)
Dies,het+is,n(prop)
dreunt,drinen,"v(participle,past)"
"het,",het,adv(gener)
en,ne,conj(coord)
kraakt,kraakt,"v(fin,pres,lex)"
"het,",het,"v(fin,pres,aux_cop)"
en,ne,conj(coord)
't,eten,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
aan,aan,adp()
't,et,art(def)
"zinken,",zinken,n(sing)
Als,als,adv(gener)
moest,moeten,"v(fin,past,aux_cop)"
het,het,"pron(pers,3,sing)"
elendig,ellendig,adv(gener)
verdrinken.,verdrinken,v(infin)
Maar,haar,n(prop)
hoe,hoe,adv(inter)
het,het,"pron(pers,3,sing)"
mag,mogen,"v(fin,pres,aux_cop)"
"hobb'len,",hobbel,v(infin)
of,of,conj(coord)
"dalen,",dalen,v(infin)
of,of,conj(coord)
ryzen:,riezen,v(infin)
't,et,adp()
Geen,een,art(indef)
menschen,mens,n(plu)
van,van,adp()
bangheid,bangheid,n(sing)
doet,doen,"v(fin,pres,lex)"
"yzen,",ijzen,pron(indef)
Die,hij,interj()
radeloos,radeloos,adj()
nergens,nergens,adv(gener)
zien,zien,pron(poss)
hulpe,hulp,n(sing)
verschynen:,verschijnen,v(infin)
Gods,hoofd,adv(gener)
ooge,oog,n(sing)
bewaakt,bewakend,adj()
steeds,stad,n(sing)
de,de,pron(rel)
zynen.,zijn,pron(poss)
Schynt,eindigen,n(sing)
Jezus,ezus,n(prop)
te,te,adp()
slapen,slapen,v(infin)
in,in,adp()
d'uiterste,de+vister,art(def)+adj()
schrikken;,schrijken,n(sing)
Hy,gij,pron(poss)
zal,zullen,"v(fin,pres,aux_cop)"
dan,dan,conj(comp)
zyn,zijn,pron(poss)
redding,reding,n(sing)
"beschikken,",beschikken,v(infin)
Als,als,conj(subord)
't,het,pron(dem)
tyd,tijd,n(sing)
"is,",zijn,"v(fin,pres,aux_cop)"
en,en,art(indef)
alle,al,num(indef)
die,de,art(def)
"buyen,",buigen,n(plu)
en,een,adv(neg)
baaren,baren,"v(fin,pres,lex)"
Doen,hoon,pron(poss)
"stillen,",stillen,n(plu)
en,ne,adv(neg)
spoedig,spoedig,adj()
bedaaren.,bedaren,"v(fin,pres,lex)"
Zy,hij,interj()
konnen,kunnen,n(plu)
dan,dan,conj(comp)
't,eten,art(def)
schipje,schip,n(sing)
der,de,art(def)
Kerke,ark,n(plu)
niet,niet,adv(neg)
"schaaden,",schade,v(infin)
Noch,ook,conj(coord)
"zielen,",ziel,n(plu)
die,die,pron(rel)
't,eten,adv(gener)
in,in,"v(participle,past)"
heeft,hebben,"v(fin,pres,aux_cop)"
"geladen,",laden,"v(participle,past)"
Maar,zij,n(sing)
brengen,brengen,v(infin)
het,het,"pron(pers,3,sing)"
rasser,rasser,"v(fin,pres,lex)+pron(pers,3,plu)"
ter,de+te,art(def)+adp()
hemelsche,hemels,adj()
"haven,",have,n(sing)
Tot,hoofd,conj(coord)
ruste,rusten,n(sing)
na,na,adp()
't,et,art(def)
"woelen,",wol,n(sing)
en,ne,art(indef)
slaven.,slaan,n(sing)
Laat,haat,n(sing)
"grynzen,",grinsen,v(infin)
laat,lat,n(sing)
dreigen,dreigen,v(infin)
des,de,art(def)
afgronds,afgrond,n(sing)
gedrochten:,gedrachten,v(infin)
Hoe,hoe,adv(gener)
sel,zullen,"v(fin,pres,aux_cop)"
zy,zij,v(infin)
dat,dat,art(def)
schipje,schip,n(sing)
"bevochten,",bevoelen,v(infin)
't,et,adv(gener)
Zal,al,adv(gener)
midden,midden,adv(gener)
door,door,adp()
"klippen,",klip,n(plu)
en,en,conj(coord)
barningen,branding,n(plu)
"streven,",streven,v(infin)
"Behouden,",houden,n(prop)
naar,naar,n(prop)
't,het,art(def)
zalige,zalig,adj()
leven.,leven,n(sing)
