form,lemma,pos
SOo,hoog,n(sing)
der,de,art(def)
iemand,iemand,pron(indef)
komt,komen,"v(fin,pres,lex)"
te,te,adp()
"spreken,",spreken,v(infin)
Datmen,haten+men,v(infin)
mach,mogen,"v(fin,pres,aux_cop)"
den,de,art(def)
Vasten,haast,n(plu)
"breken,",breken,v(infin)
Wantmen,men+tij,v(infin)
anders,anders,adv(gener)
slap,slapen,n(sing)
sou,zo,conj(coord)
zijn:,zijn,v(infin)
Houdt,houden,conj(coord)
u,gij,"pron(pers,2,sing)"
of,of,conj(coord)
ghy,gij,"pron(pers,2,plu)"
't,eten,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
en,ne,adv(neg)
"hoorden,",horen,"v(fin,pres,lex)"
't,eten,adp()
Zijn,en,adv(gener)
bedriechgelijcke,bedrieglijk,adj()
woorden;,woord,v(infin)
't,eten,conj(coord)
Vasten,haasten,v(infin)
dient,dienen,"pron(rel)+pron(pers,3,sing)"
voor,voor,adp()
medicijn.,medicijn,n(sing)
Overdenckt,voordenken,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
geen,geen,pron(indef)
geschreven,schrijven,"v(participle,past)"
Staet,getaat,"v(fin,pres,lex)"
in,in,adp()
't,ut,art(def)
wonderlijcke,wonderlijk,adj()
leven,leven,n(sing)
Van,ja,adp()
den,de,art(def)
grooten,groot,adj()
"Daniel,",haning,n(sing)
Die,je,adp()
te,te,adp()
Babylon,abilon,n(prop)
"gevangen,",vangen,"v(participle,past)"
Heeft,hebben,n(sing)
begeert,begeren,"v(participle,past)"
geensins,geenszins,n(sing)
't,et,pron(rel)
ontfangen,ontvangen,"v(participle,past)"
Heydensch-spijs:,heidenspijs,n(sing)
verstaet,verstaan,v(imp)
ghy,gij,"pron(pers,2,plu)"
't,et,"v(fin,pres,lex)"
wel?,wel,adv(gener)
"Daniel,",jangeli,n(prop)
en,en,conj(coord)
"Ananias,",manasie,n(prop)
Misaël,isaal,n(prop)
en,en,conj(coord)
Asarias,arisarius,n(prop)
Proufden,roven,"v(fin,past,lex)"
niet,niet,adv(neg)
des,de,art(def)
Konincx,koning,n(sing)
spijs:,spijs,n(prop)
Sy,hier,interj()
verkoosen,verkiezen,"v(participle,past)"
't,het,conj(coord)
kruyd,kruid,n(sing)
der,de,art(def)
"aerden,",aarde,n(sing)
Siet,eisen,n(sing)
soo,zo,adv(resum)
datse,dat+zij,"conj(subord)+pron(pers,3,sing)"
d',de,"pron(pers,2,sing)"
Wet,eten,"v(fin,pres,aux_cop)"
bewaerden!,bewaren,"v(fin,pres,lex)"
Houdt,houden,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,plu)"
oock,ook,adv(gener)
de,de,art(def)
selfde,zelfde,num(rod)
wijs.,wijs,n(sing)
S',.,"pron(pers,2,plu)"
Hebben,hebben,"v(fin,pres,aux_cop)"
slechte,slecht,adj()
kost,kost,n(sing)
"gegeten,",eten,"v(participle,past)"
S',.,adv(neg)
Hebben,hebben,"v(fin,pres,aux_cop)"
gheene,geen,pron(indef)
wijn,wijn,n(sing)
"gesleten,",slijten,"v(participle,past)"
Water,eter,adj()
was,zijn,"v(fin,past,aux_cop)"
alleen,alleen,adv(gener)
hun,zij,"pron(pers,3,plu)"
dranck.,drank,adv(gener)
En,een,adp()
nochtans,nochtans,adv(gener)
zoo,zo,adv(resum)
wierden,wierden,"v(fin,past,aux_cop)"
dese,deze,pron(dem)
Meerder,aarde,n(plu)
dan,dan,conj(comp)
de,de,art(def)
rest,rust,n(sing)
"gepresen,",prijzen,n(plu)
(Waer,haar,adv(dem)
van,van,adp()
God,hood,adv(gener)
moet,moeten,"v(fin,pres,aux_cop)"
hebben,hebben,v(infin)
danck.),dank,"conj(subord)+pron(pers,1,sing)"
Meer,eer,adv(gener)
"gepresen,",prijzen,"v(participle,past)"
"vetter,",vetter,adj()
"vromer,",vroom,n(sing)
Dan,hangen,adp()
die,die,art(def)
droncken,dronken,n(plu)
uyt,uit,adp()
den,de,art(def)
Romer,homer,n(sing)
Van,johannes,adp()
des,de,art(def)
Konincks,honing,n(sing)
beste,best,adj()
wijn.,wijn,n(sing)
't,eten,conj(subord)
Zijn,eine,adj()
dan,dan,conj(comp)
anders,anders,adv(gener)
niet,niet,adv(neg)
als,als,conj(comp)
