form,lemma,pos
In,ne,conj(coord)
Israel,sarra,adj()
was,zijn,"v(fin,past,aux_cop)"
een,een,art(indef)
"Propheet,",roepheid,n(sing)
Dier,ir,conj(subord)
ons,wij,"pron(pers,1,plu)"
de,de,art(def)
Schrift,echt+het,n(sing)
Elias,elia,n(prop)
"heet,",heten,"v(fin,pres,aux_cop)"
Die,ei,interj()
brack,breken,n(sing)
her,heer,n(sing)
voor,voor,adp()
ghelijck,gelijk,adv(gener)
eene,een,art(indef)
"vyer,",vuur,n(sing)
En,ne,adv(neg)
maeckte,maken,"v(fin,past,lex)"
alle,al,num(indef)
voor-raedt,voorhoord,n(sing)
"dier,",dier,pron(rel)+pronadv(pers)
Veel,eel,adv(gener)
sturven,sterven,"v(fin,pres,lex)"
in,in,adp()
al,al,num(indef)
sulcken,zulk,pron(dem)
"noot,",nood,n(sing)
Hy,ei,pron(poss)
straftste,straffen,n(sing)
van,van,adp()
haer,haar,pron(poss)
traegheyt,traagheid,n(sing)
groot.,groot,adj()
Aen,een,conj(coord)
beyde,beide,num(indef)
sijden,zijde,n(sing)
gaet,gaan,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,sing)"
"manck,",mank,"v(fin,pres,aux_cop)"
Sprack,oprachten,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
en,ne,"v(fin,pres,lex)"
dat,dat,pron(dem)
al,al,adv(gener)
veel,veel,num(indef)
te,te,adp()
"lanck,",lang,adj()
Is,zijn,"v(fin,pres,lex)"
die,de,art(def)
Heer,eer,n(sing)
Godt,hoofd,"v(fin,pres,lex)"
so,zo,adv(resum)
dient,dienen,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
recht:,recht,adj()
Ist,het+zijn,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
Baal,aal,n(prop)
so,zo,adv(resum)
weest,zijn,v(imp)
sijnen,zijn,pron(poss)
"knecht,",knecht,n(sing)
Spoedt,poot,v(imp)
u,gij,"pron(refl,2,plu)"
en,een,adv(neg)
hanght,hangen,"v(fin,pres,lex)"
sulcken,zulk,pron(indef)
Godt,hoofd,adv(gener)
"an,",aan,adp()
Die,hij,adv(gener)
u,gij,"pron(pers,2,plu)"
met,met,adp()
vyer,vier,n(sing)
antwoorden,antwoorden,n(plu)
kan.,kunnen,"v(fin,pres,aux_cop)"
Konden,hond,conj(coord)
sy,zij,"pron(pers,3,plu)"
‘t,eten,adv(gener)
alle,al,num(indef)
wel,wel,adv(gener)
"verstaen,",verstaan,v(infin)
En,ne,adv(neg)
lietent,laten,"pron(pers,3,sing)+v(fin,pres,lex)"
recht,recht,n(sing)
ter,de+te,art(def)+adp()
herten,hart,n(sing)
"gaen,",gaan,v(infin)
Het,eten,conj(coord)
ghene,geen,pron(dem)
dat,dat,conj(subord)
ons,wij,"pron(pers,1,plu)"
Godt,hoofd,adv(gener)
sendt,zenden,"v(fin,pres,lex)"
"neer,",neer,adv(gener)
Door,horen,n(sing)
Elia,elia,n(prop)
en,een,art(indef)
andere,ander,adj()
"meer,",meer,n(sing)
Die,je,interj()
‘t,eten,art(def)
haer,zij,"pron(pers,3,sing)"
wel,wel,adv(gener)
laten,laten,v(infin)
duncken,dunken,"v(fin,pres,aux_cop)"
"schoon,",schoon,v(infin)
Het,eten,conj(coord)
sou,zo,"pron(pers,3,sing)"
anders,anders,adv(gener)
komen,komen,v(infin)
ten,te+de,art(def)+adp()
toon.,toon,n(sing)
Och,gij,v(imp)
dat,dat,conj(subord)
hem,hij,"pron(pers,3,sing)"
elck,elk,pron(indef)
also,alzo,adv(dem)
"bedocht,",bedachte,"v(fin,pres,lex)"
Dat,haten,conj(subord)
hy,hij,"pron(pers,3,sing)"
met,met,adp()
waerheyt,waarheid,n(sing)
spreken,spreken,v(infin)
"mocht,",mogen,"v(fin,pres,aux_cop)"
Ick,erk,"pron(pers,2,plu)"
vraeg,vraag,v(imp)
nae,na,adp()
Hemel,hemel,n(sing)
noch,noch,conj(coord)
nae,na,adp()
"aerdt,",aarden,n(sing)
Mijn,ik+ne,pron(poss)
Godt,hoofd,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
veel,veel,adv(gener)
meerder,meer,num(indef)
"waerdt,",woord,"v(fin,pres,lex)"
Ick,zes,"pron(pers,1,sing)"
weet,weten,v(imp)
ter,de+te,art(def)+adp()
werelt,wereld,n(sing)
gheenen,geen,pron(indef)
"dingh,",ding,n(sing)
Dat,hebben,interj()
ick,ik,"pron(pers,1,sing)"
hier,hier,adv(dem)
te,te,adp()
ghelijcken,gelijken,v(infin)
bringh,brengen,n(sing)
By,hij,pron(poss)
Vorstendom,horstendom,n(sing)
of,of,conj(coord)
"Konninckrijck,",honnenkrijk,n(sing)
De,eer,conj(coord)
wijsheyt,wijsheid,n(sing)
Gods,hoeden,adj()
is,zijn,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
"ghelijck,",gelijk,adv(gener)
Want,hand,art(def)+adp()
rijckdom,rijkdom,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
teghen,tegen,adp()
haer,zij,"pron(pers,3,sing)"
"niet,",niet,adv(neg)
Noch,ook,interj()
edel,edel,adj()
steen,steen,n(sing)
vaet,vangen,n(sing)
die,die,pron(rel)
"bediedt,",beduiden,"v(fin,pres,lex)"
Teghen,jegen,adp()
haer,zij,pron(poss)
is,zijn,"v(fin,pres,aux_cop)"
dat,dat,art(def)
ghelt,geld,n(sing)
als,als,conj(comp)
"sant,",zand,n(sing)
Als,als,adv(gener)
dreck,drek,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
silver,zilver,n(sing)
hoe,hoe,adv(inter)
playsant,plazianus,n(sing)
Wie,je,interj()
dit,dit,pron(dem)
mach,mogen,"v(fin,pres,aux_cop)"
spreken,spreken,v(infin)
inder,in+de,art(def)+adp()
"kracht,",kracht,n(sing)
En,een,conj(coord)
sijn,zijn,pron(poss)
ghewin,gewin,n(sing)
voor,voor,adp()
schade,schade,n(sing)
"acht,",acht,conj(coord)
Om,hij,"pron(pers,1,sing)"
Christus,hertstus,n(sing)
wille,wil,n(sing)
ende,en,conj(coord)
"woort,",woord,"v(fin,past,aux_cop)"
Die,hij,"pron(pers,1,sing)"
brenght,brengen,adj()
alsulcke,alzulk,pron(dem)
vruchten,vrucht,v(infin)
voort,voorts,adv(gener)
Die,hij,adv(gener)
tot,tot,adp()
ghesontheyt,gezondheid,n(sing)
dienen,dienen,v(infin)
"fris,",frijs,"v(fin,pres,aux_cop)"
Van,hangen,adp()
die,die,pron(rel)
noch,nog,adv(gener)
ongheloovigh,ongelovig,adj()
is,zijn,"v(fin,pres,aux_cop)"
So,o,conj(coord)
yemant,iemand,pron(indef)
anders,anders,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
"ghesint,",zenden,"v(participle,past)"
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
yet,iet,pron(indef)
boven,boven,adp()
my,ik,"pron(pers,1,sing)"
"bemint,",beminnen,"v(fin,pres,lex)"
Sijn,een,adp()
"Vader,",ader,n(prop)
"Moeder,",hoeder,adv(gener)
niet,niet,adv(neg)
en,ne,adv(neg)
"haet,",haten,"v(fin,pres,lex)"
Sijn,een,pron(poss)
eyghen,eigen,adj()
leven,leven,n(sing)
niet,niet,adv(neg)
"verlaet,",verlaat,"v(fin,pres,lex)"
Maer,zij,conj(coord)
voor,voor,adp()
mijn,mijn,pron(poss)
Kruysse,reus,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
"verveert,",vervaard,"v(fin,pres,lex)"
Spreeckt,preken,"v(fin,pres,lex)"
Christus,het+hij+zijn,n(prop)
die,die,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
mijns,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
weert,zijn+het,adv(gener)
