form,lemma,pos
MAect,het+heten,"v(fin,pres,lex)"
nv,nu,adv(dem)
iolijt//die,jalijte,n(sing)
"zijt,",zijn,v(imp)
van,van,adp()
Cristus,christus,n(prop)
bende,been,n(plu)
Als,als,conj(subord)
die,die,pron(rel)
bekende//wt,bekennen,adj()
rechter,recht,adj()
liefden,liefde,n(sing)
weest,zijn,v(imp)
verblijt,verblijd,adj()
Discoort,schieren,n(prop)
en,een,art(indef)
nijt//floreert,nietloren,v(imp)
onder,onder,adp()
de,de,art(def)
blende,blind,n(sing)
Tis,het+zijn,adv(gener)
groot,groot,adj()
allende//voor,allerover,adv(gener)
Cristus,de+ritus,n(prop)
scaepkens,schaap,n(prop)
eenen,een,art(indef)
strijt,strijd,n(sing)
Die,je,adv(gener)
hier,hier,adv(dem)
zijn,zijn,pron(poss)
verlicht//die,verlichten,n(sing)
zijn,zijn,"v(fin,pres,aux_cop)"
al,al,adv(gener)
bat,bet,adv(gener)
gesticht,stichten,"v(participle,past)"
De,ee,pron(poss)
schaepken,schaap,n(sing)
Christi,hij+het+hij+zijn,"pron(pers,2,sing)+v(fin,pres,lex)"
sticht//op,stichten,n(sing)
dwoort,het+woord,adj()
zijn,zijn,"v(fin,pres,aux_cop)"
si,zij,"pron(pers,3,plu)"
ghericht,gerecht,adj()
Tgheloof,ogen,n(sing)
doet,doen,"v(fin,pres,aux_cop)"
haer,zij,"pron(pers,3,sing)"
verwachten,verwachten,v(infin)
Gods,hoofd,adv(gener)
beloeften,beloften,v(infin)
groot,groot,adj()
van,van,adp()
crachten,kracht,n(plu)
Die,je,n(sing)
de,de,art(def)
hope,hoop,n(sing)
hier,hier,adv(dem)
verpachten,verpachten,v(infin)
Dat,haten,pronadv(rel)
doet,doen,"v(fin,pres,lex)"
de,de,art(def)
liefde,liefde,n(sing)
diet,die+het,"pron(rel)+pron(pers,3,sing)"
al,al,adv(gener)
verwint,verwinnen,"v(fin,pres,lex)"
Sulck,hulk,adv(gener)
herder,herder,n(sing)
si,zij,"pron(pers,3,sing)"
groot,groot,adj()
achten,achten,"v(fin,pres,lex)"
Die,hij,n(sing)
niet,niet,adv(neg)
dees,deze,pron(dem)
huerlincx,hurling,n(sing)
slachten,slachten,"v(fin,pres,lex)"
Sy,hij,"pron(pers,2,plu)"
doen,doen,v(infin)
den,de,art(def)
gheest,geest,n(sing)
versachten,verzachten,v(infin)
Want,hand,adp()
een,een,art(indef)
trou,trouw,adj()
herder,herder,n(sing)
goet,goed,n(sing)
zijn,zijn,pron(poss)
schaepkens,schaap,n(sing)
kint.,kind,n(sing)
Een,een,conj(coord)
herder,herder,n(sing)
trou//die,trouw,n(sing)
can,kunnen,"v(fin,pres,aux_cop)"
de,de,art(def)
vre,uur,n(sing)
voort,voort,adv(gener)
bringen,brengen,v(infin)
Discoort,schieren,n(prop)
verdringen//twort,verdrinken+zij,"v(participle,past)"
seer,zeer,n(sing)
begeert,begeren,"v(participle,past)"
in,in,adp()
dit,dit,pron(dem)
foreest,foreest,n(sing)
Den,een,adp()
tijt,tijd,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
nv//die,nu,n(sing)
doet,doen,"v(fin,pres,aux_cop)"
