form,lemma,pos
TErwijlen,heerwijl,n(sing)
dat,dat,conj(subord)
Ioannes,monas,n(prop)
sijnen,zijn,pron(poss)
Doop,oop,n(sing)
Nogh,ook,n(sing)
gaf,geven,"v(fin,past,lex)"
aen,aan,v(prtcl)
't,het,art(def)
"volk,",volk,n(sing)
en,ne,adv(neg)
was,zijn,"v(fin,past,aux_cop)"
nogh,noch,conj(coord)
niet,niet,adv(neg)
"gevangen,",vangen,v(infin)
Kreegh,erig,adj()
Jesus,chesus,n(prop)
meed',mede,n(sing)
geweldigen,geweldig,v(infin)
"toeloop,",ootmoed,n(sing)
Om,hij,"pron(pers,1,sing)"
sijne,zijn,pron(poss)
Doop,hoop,n(sing)
van,van,adp()
sijn,zijn,pron(poss)
Jongers,honger,n(plu)
t'ontfangen:,tongeren,n(sing)+adp()
Waer,zij,adv(gener)
over,over,adp()
dat,dat,art(def)
een,een,art(indef)
questi,kwestie,adj()
is,zijn,"v(fin,pres,aux_cop)"
ontstaen,ontstaan,"v(participle,past)"
Onder,onder,adp()+art(def)
die,die,art(def)
geen,geen,pron(dem)
die,die,pron(rel)
't,eten,"v(fin,pres,lex)"
met,met,adp()
Joannes,honing,n(prop)
houden;,houden,n(sing)
Die,hij,"pron(pers,1,sing)"
onlanghs,onlang,adv(gener)
was,zijn,"v(fin,past,aux_cop)"
met,met,adp()
u,gij,"pron(pers,2,plu)"
by,bij,adp()
de,de,art(def)
"Jordaen,",horen,n(sing)
Die,ie,adv(gener)
Doopt,hopen,adv(gener)
al,al,adv(gener)
"meed',",mede,num(indef)
sy,zij,"pron(pers,3,plu)"
toonden,tonen,"v(fin,past,lex)"
dat,dat,conj(subord)
't,het,pron(dem)
haer,haar,pron(poss)
rouden.,roede,n(sing)
Joannes,gulnes,n(prop)
"seydt,",zeggen,"v(fin,pres,lex)"
een,een,art(indef)
mensch,mens,n(sing)
en,ne,adv(neg)
kan,kunnen,"v(fin,pres,aux_cop)"
geen,geen,pron(indef)
saek,zaak,n(sing)
"Ontfangen,",ontvangen,v(infin)
't,eten,adp()
sy,zij,"pron(pers,3,sing)"
't,het,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
needer,neder,"v(fin,pres,lex)"
komt,komen,"v(fin,pres,lex)"
van,van,adp()
"Goode,",hoofd,n(sing)
Gy,gij,conj(coord)
sijt,zijn,v(imp)
"getuygh,",getuige,n(sing)
hoe,hoe,adv(inter)
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
lestmael,lestermaal,adv(gener)
"spraek,",spreken,"v(fin,past,lex)"
'k,koken,v(imp)
Ben,zij,adv(neg)
Christus,het+hij+zijn,n(prop)
niet;,niet,adv(neg)
maer,maar,conj(coord)
ik,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
sijn,zijn,pron(poss)
Voorboode.,oorbaar,n(sing)
Die,hij,adv(gener)
de,de,art(def)
Bruydt,ruid,n(sing)
"heeft,",hebben,"v(fin,pres,lex)"
die,die,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
"Bruydegom,",reudgoem,n(sing)
Des,zijn,pron(poss)
Bruygoms,reuggoed,n(prop)
vrient,vriend,n(sing)
mag,mogen,"v(fin,pres,aux_cop)"
blijde,blij,adj()
wenschen,wens,n(plu)
"geven,",geven,v(infin)
En,ne,conj(coord)
deese,deze,pron(dem)
vreught,vrucht,adj()
geniete,genieten,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
hier,hier,adv(dem)
"om,",om,"v(fin,pres,lex)"
Ik,ik,"pron(pers,2,plu)"
moet,moeten,"v(fin,pres,aux_cop)"
"verkleynt,",verkleinen,"v(participle,past)"
en,ne,conj(coord)
hy,hij,"pron(pers,3,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
sijn,zijn,v(infin)
verheven.,verheffen,v(infin)
Die,je,interj()
geen,geen,pron(indef)
die,die,pron(rel)
is,zijn,"v(fin,pres,aux_cop)"
van,van,adp()
d'Hemel,dameliek,n(sing)
"of-gedaelt,",afdolen,adj()
Die,hier,pron(indef)
is,zijn,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
"aerdts,",aards,adv(gener)
gaet,gaan,"v(fin,pres,lex)"
alle,al,num(indef)
dingh,ding,n(plu)
te,te,adp()
boven;,boven,n(sing)
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
"getuyght,",getuigen,"v(participle,past)"
en,ne,adv(neg)
't,et,"v(fin,pres,aux_cop)"
geene,geen,v(infin)
hy,hij,"pron(pers,3,sing)"
"vertaelt,",vertellen,"v(fin,pres,lex)"
Heeft,hebben,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
"gesien,",zien,"v(participle,past)"
en,ne,adv(neg)
niemant,niemand,pron(indef)
wilt,willen,"v(fin,pres,aux_cop)"
gelooven;,geloven,v(infin)
Maer,zij,conj(subord)
die,die,pron(rel)
't,eten,pron(dem)
geloof,geloven,n(sing)
en,ne,adv(neg)
sijn,zijn,pron(poss)
getuyghenis,getuigenis,n(sing)
Voor,horen,n(sing)
