form,lemma,pos
O,.,punc(quest)
Mensch,ens,adj()
laet,laten,v(imp)
ons,wij,"pron(pers,1,plu)"
eens,een,adv(gener)
gaen,gaan,v(infin)
bemercken,bemreken,v(infin)
Wat,hebben,conj(subord)
Jesu,huis,n(prop)
al,al,adv(gener)
gheleden,lijden,"v(participle,past)"
heeft:,hebben,"v(fin,pres,aux_cop)"
T'is,ei,n(prop)
noyt,nooit,adv(gener)
ghesien,zien,"v(participle,past)"
van,van,adp()
al,al,pron(indef)
dat,dat,pron(rel)
leeft,leven,"v(fin,pres,lex)"
Wilt,houden,pron(indef)
door,door,v(prtcl)
sijn,zijn,pron(poss)
lijden,lijden,n(sing)
ons,wij,"pron(pers,1,plu)"
verstercken.,versterken,"v(fin,pres,lex)"
T'is,ei,n(prop)
Godt,hoofd,conj(coord)
den,de,art(def)
Soon,hoon,n(sing)
het,het,"pron(pers,3,sing)"
eeuwigh,eeuwig,adv(gener)
"woordt,",woord,"v(fin,past,aux_cop)"
Want,hand,adp()
van,van,adp()
den,de,art(def)
Vaeder,hader,n(sing)
comt,komen,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
voort.,voort,"v(fin,pres,lex)"
Jn,ne,adv(neg)
het,het,"pron(pers,3,sing)"
Hofken,hofje,v(infin)
van,van,adp()
"Oliveten,",lijftocht,n(sing)
Ginck,hangen,conj(coord)
hy,hij,"pron(pers,3,sing)"
daer,daar,adv(dem)
henen,henen,adv(gener)
metter-spoet:,metterpoed,adv(gener)
Hier,ir,adv(gener)
bad,bidden,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
Godt,hoofd,adv(gener)
met,met,adp()
al,al,num(indef)
"oodtmoet,",ootmoed,interj()
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
ons,wij,"pron(pers,1,plu)"
sonden,zonde,n(plu)
sou,zo,"v(fin,pres,aux_cop)"
vergheten:,vergeten,v(infin)
Hy,hij,pron(poss)
weent,wenen,"v(fin,pres,lex)"
en,ne,adv(neg)
sweedt,zweet,"v(fin,pres,lex)"
waeter,water,adv(gener)
en,ne,adv(neg)
"bloedt,",bloed,"v(fin,pres,lex)"
Om,hij,"pron(pers,1,sing)"
te,te,adp()
betaelen,betalen,v(infin)
onse,ons,pron(poss)
boet.,bieden,n(sing)
Van,ja,adp()
Judas,ude,n(prop)
wordt,worden,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
nu,nu,adv(dem)
"verraden,",verraden,"v(participle,past)"
Verkocht,verkopen,adv(gener)
