form,lemma,pos
Wilt,houden,"v(fin,pres,lex)"
doch,doch,adv(gener)
als,als,conj(comp)
nou,no,adv(gener)
O,gij,adp()
onsen,ons,pron(poss)
Godt,hoofd,n(sing)
"ghepresen,",prijzen,"v(participle,past)"
Nae,heer,conj(coord)
u,gij,"pron(pers,2,sing)"
woordt,worden,"v(fin,pres,aux_cop)"
trou.,trouw,adj()
In,ne,adv(neg)
‘t,tot,adv(gener)
midden,midden,adv(gener)
by,bij,adp()
ons,wij,"pron(pers,1,plu)"
"wesen,",wezen,v(infin)
Met,eten,conj(coord)
uwe,uw,pron(poss)
"kracht,",kracht,n(sing)
Van,ja,adp()
boven,boven,adv(gener)
in,in,adp()
ons,wij,"pron(pers,1,plu)"
"wercken,",werk,n(sing)
Dat,hebben,conj(subord)
wy,wij,"pron(pers,1,plu)"
met,met,adp()
macht,macht,n(sing)
Uwes,uw,adv(gener)
naems,naam,"pron(pers,3,sing)+v(fin,past,lex)"
eer,eer,adv(gener)
verstercken:,versterken,"v(participle,past)"
Want,hand,adp()
sonder,zonder,adp()
u,uw,"pron(pers,2,sing)"
Konnen,gunnen,"v(fin,pres,lex)"
wy,wij,"pron(pers,1,plu)"
niet,niet,adv(neg)
"bedrijven,",bedrijven,v(infin)
Daerom,haarom,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
nu,nu,adv(dem)
In,in,adv(gener)
‘t,et,v(imp)
midden,midden,adv(gener)
by,bij,adp()
ons,wij,"pron(pers,1,plu)"
blijven.,blijven,v(infin)
Opent,epen+het,v(imp)
den,de,art(def)
mondt,mond,n(sing)
Van,ja,adp()
uwen,uw,pron(poss)
knecht,knecht,n(sing)
"ootmoedich,",ootmoedig,adj()
Tot,hoofd,adv(gener)
deser,deze,pron(dem)
"stondt,",stond,n(sing)
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
u,gij,"pron(pers,2,sing)"
woordt,worden,"v(fin,pres,aux_cop)"
voorspoedigh,voorspoedig,adj()
Ons,in,"v(fin,pres,aux_cop)"
recht,recht,adj()
"voor-draecht,",voortraafge,n(sing)
Nae,hee,conj(coord)
u,gij,"pron(pers,2,sing)"
goed,goed,adj()
"wel-behaghen,",welbehagen,n(sing)
Heel,eel,num(indef)
"onvertsaeght,",onversaagd,adj()
Den,een,art(indef)
rechten,rechten,adj()
sin,zijn,"v(fin,pres,aux_cop)"
voor-draghen:,voortgraag,adj()
Dat,hebben,conj(subord)
wy,wij,"pron(pers,1,plu)"
‘t,et,adv(gener)
oock,ook,adv(gener)
bly,blij,n(plu)
Ghetrouwelijck,heterfelijk,adv(gener)
"bewaren,",bewaren,"v(fin,pres,lex)"
Daerom,haarom,n(sing)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
By,gij,"pron(pers,3,sing)"
een,een,art(indef)
"zijn,",zijn,"v(fin,pres,aux_cop)"
en,ne,adv(neg)
vergaren.,vergaren,"v(fin,pres,lex)"
Lof,of,conj(coord)
eer,eer,adv(gener)
en,ne,adv(neg)
danck,dank,n(sing)
Sy,gij,adp()
u,uw,pron(poss)
Vader,ader,adv(gener)
"verheven,",verheffen,v(infin)
Ons,ne+zij,pron(poss)
leven,leven,n(sing)
"lanck,",lang,adj()
Door,haar,n(sing)
uwen,uw,pron(poss)
Soon,hoon,n(sing)
"ghegheven,",geven,"v(participle,past)"
Ende,en,conj(coord)
oock,ook,adv(gener)
"wijs,",wijs,n(plu)
Den,een,conj(coord)
Heylighen,heilig,adj()
Gheest,heten,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
seer,zeer,adv(gener)
goedich,goedig,adj()
Sy,hij,interj()
lof,lof,n(sing)
en,ne,art(indef)
"prijs,",prijs,n(sing)
Van,hangen,adp()
ons,wij,"pron(pers,1,plu)"
‘t,et,n(sing)
samen,samen,v(infin)
"eenmoedich,",eenmoedig,adj()
U,de,art(indef)
Heyl’ge,heilig,adj()
"naem,",naam,n(sing)
Loven,oven,adp()
wy,wij,"pron(pers,1,plu)"
al,al,adv(gener)
te,te,adp()
"samen,",samen,v(infin)
Vyerich,ierig,adv(gener)
"bequaem,",bekwaam,n(sing)
Tot,hoofd,conj(coord)
in,in,adp()
"eeuwigheyt,",eeuwigheid,n(sing)
Amen.,men,adv(gener)
