form,lemma,pos
O,zo,punc(quest)
heldere,houder,n(plu)
ô,en,punc(quest)
soete,zoet,adv(gener)
verborgen!,verbergen,v(infin)
Gy,hij,"pron(pers,1,sing)"
vervolgt,vervolgen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
"ongeluk,",ongeluk,n(sing)
Schept,de+kopen,"v(fin,pres,lex)"
vermaek,vermaken,v(imp)
in,in,adp()
mijn,mijn,pron(poss)
te,te,adp()
"vervolgen,",vervolgen,v(infin)
En,lemma_unclear,conj(coord)
te,te,adp()
dompelen,dommelen,v(infin)
in,in,adp()
druk:,druk,n(sing)
Fhebus,jezus,n(sing)
zend,zenden,n(sing)
zijn,zijn,pron(poss)
heldere,houder,n(sing)
"stralen,",straal,n(sing)
En,ne,conj(coord)
zijn,zijn,pron(poss)
Glans,land,n(plu)
hier,hier,pronadv(dem)
op,op,adp()
mijn,mijn,pron(poss)
"neer,",neer,n(sing)
Sal,al,n(sing)
u,uw,pron(poss)
schoonheyt,schoonheid,n(sing)
nimmer,nimmer,adv(gener)
dalen?,dalen,v(infin)
Kryg,ir,n(sing)
ik,ik,"pron(pers,1,sing)"
nimmer,nimmer,adv(gener)
mijn,mijn,pron(poss)
begeer?,begeren,n(sing)
Dat,haten,n(sing)
de,de,art(def)
heldere,houder,n(sing)
gloed,gloed,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
"quynen,",kwijnen,v(infin)
Van,hangen,adp()
den,de,art(def)
lieffelijken,lieflijk,adj()
Zon:,no,n(sing)
Want,hand,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
mis,mijn,"pron(pers,1,sing)+v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
"Roselynen,",osselijn,n(plu)
Die,hij,conj(coord)
myn,mijn,pron(poss)
soms,som,n(sing)
verquikken,verkoeken,v(infin)
kan:,kunnen,"v(fin,pres,aux_cop)"
Willig,heilig,adv(gener)
Bosje,oos,n(sing)
groene,groen,adj()
"Elsje,",als+zij,n(sing)
Mogt,hogen,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
haer,zij,"pron(pers,3,sing)"
gelijk,gelijk,adv(gener)
voorheen?,voorheid,v(infin)
In,ne,conj(coord)
‘t,eten,art(def)
lommeren,lommeren,n(plu)
eens,een,art(indef)
omhelsen;,omhelzen,n(sing)
En,ne,conj(coord)
mijn,mijn,pron(poss)
Vlegten,licht,n(plu)
om,om,adp()
haer,haar,pron(poss)
heen.,een,n(sing)
Doen,hoon,pron(poss)
Tweeling,eeuweling,n(sing)
zonne,zon,n(sing)
"stralen,",straal,n(plu)
Mijn,eind,adv(gener)
bescheenen,beschijnen,"v(fin,pres,lex)"
met,met,adp()
haer,haar,pron(poss)
Gloed;,lood,n(sing)
In,ne,conj(coord)
mijn,mijn,pron(poss)
sulk,zulk,pron(dem)
den,de,art(def)
adem,adem,n(sing)
"halen,",halen,v(infin)
Dog,ook,interj()
ik,ik,"pron(pers,1,sing)"
haer,zij,"pron(pers,3,sing)"
heden,heden,adv(gener)
derven,derven,v(infin)
moed!,moeden,n(plu)
Dog,ook,interj()
sal,zullen,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
kloekmoedig,kloomkomen,adj()
"hopen,",hopen,"v(fin,pres,lex)"
Tot,hoeden,conj(coord)
den,de,art(def)
Zon,zij,n(sing)
verrysen,verrijzen,v(infin)
sal:,zullen,"v(fin,pres,aux_cop)"
Dan,hangen,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
tog,togen,adv(gener)
mijn,mijn,pron(poss)
tegen,tegen,adj()
"lopen,",lopen,n(sing)
Want,hand,conj(coord)
zy,zij,"pron(pers,3,plu)"
tergt,tergeden,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
Ongeval.,ongeval,n(sing)
