form,lemma,pos
ACh,heeg,adv(gener)
soete,zoet,adj()
"Sus,",huis,n(sing)
‘k,koken,v(imp)
Wens,een,adv(gener)
om,om,adp()
een,een,art(indef)
kus,kuis,n(sing)
Van,hangen,conj(coord)
"u,",gij,adp()
Dijn,een,pron(poss)
roode,rood,adj()
Mont,hond,conj(coord)
Mijn,een,adp()
hart,hard,adj()
door-wont:,doorwonden,n(prop)
Maer,zij,adp()
nu,nu,adv(dem)
Toont,honden,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,plu)"
u,uw,"pron(pers,2,plu)"
veel,veel,"v(fin,past,lex)"
te,te,adp()
"straf,",straffen,n(sing)
Ick,ook,adv(gener)
bid,bidden,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
"Lief,",geven,n(sing)
En,een,art(indef)
herte,hart,n(sing)
"Dief,",geven,adv(gener)
Mijn,een,pron(poss)
"Engel,",engel,n(sing)
Kom,hij,adp()
"dra,",dra,n(sing)
of,of,conj(coord)
hy,hij,"pron(pers,3,sing)"
hellept,helpen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
het,het,"pron(pers,3,sing)"
graf.,graf,n(sing)
Soo,o,conj(coord)
ghy,gij,"pron(pers,2,plu)"
niet,niet,adv(neg)
"komt,",komen,"v(fin,pres,lex)"
Ick,eek,adv(gener)
blijf,blijven,n(sing)
verstomt,verstoten,"v(participle,past)"
Van,hangen,conj(coord)
Min:,een,adv(gener)
Want,hand,n(sing)
siet,zien,v(imp)
mijn,mijn,pron(poss)
"hart,",hard,n(sing)
‘k,koken,"pron(pers,1,sing)"
Ly,een,pron(poss)
groote,groot,adj()
smart,smart,n(sing)
En,ne,adv(neg)
bin,zijn,"v(fin,pres,aux_cop)"
Verwonnen,erwinnen,n(plu)
in,in,adp()
’t,eten,art(def)
"gemoet,",gemoed,adj()
Ach!,c,num(indef)
dat,dat,conj(subord)
mijn,mijn,pron(poss)
Ziel,elia,n(sing)
Soo,o,n(prop)
wel,wel,adv(gener)
beviel,bevelen,"v(fin,pres,lex)"
Het,eten,adv(gener)
Minnen,en,n(sing)
Als,als,n(sing)
"ick,",ik,"pron(pers,1,sing)"
mijn,mijn,pron(poss)
hoop,hoop,n(sing)
stont,staan,"v(fin,past,lex)"
op,op,adp()
ene,een,art(indef)
goede,goed,adj()
voet.,voet,n(sing)
Maer,zij,adp()
nu,nu,adv(dem)
helaes!,elia,v(imp)
Soo,o,interj()
ist,het+zijn,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
te,te,adp()
dwaes,dwaas,n(sing)
"Bemint,",emind,adv(gener)
Vermits,eer+met,adv(gener)
mijn,mijn,pron(poss)
hart,hard,adj()
En,een,art(indef)
groote,groot,adj()
smart,smart,n(sing)
Niet,iet,"pron(pers,3,sing)+interj()"
vint,vinden,"v(fin,pres,lex)"
Medoogen,dood,n(sing)
in,in,adp()
mijn,mijn,pron(poss)
lief:,lief,n(sing)
Want,hand,adp()
haer,haar,pron(poss)
mijn,mijn,pron(poss)
leet,leed,n(sing)
’t,eten,adv(gener)
Geen,een,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
wel,wel,adv(gener)
weet,weten,"v(fin,pres,lex)"
Niet,iet,"pron(pers,3,sing)+interj()"
"deert,",deren,"v(fin,pres,lex)"
En,ne,conj(coord)
ick,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
anders,anders,adv(gener)
vind,vinden,"v(fin,pres,lex)"
als,als,conj(comp)
ongerief.,ongerifeer,n(sing)
