form,lemma,pos
Philander,hij+helander,adj()
en,een,art(indef)
Lerinde,erende,n(sing)
bey,bei,adp()
Die,hier,conj(coord)
quamen,komen,"v(fin,past,lex)"
lestmael,leestermaal,n(prop)
van,van,adp()
een,een,art(indef)
Rey,ei,n(sing)
Daer,haar,n(sing)
"Nymphen,",impehu,n(sing)
Harders,harder,n(prop)
vrolijck,vrolijk,adj()
"waren,",zijn,"v(fin,past,aux_cop)"
Die,hij,conj(coord)
in,in,adp()
den,de,art(def)
avondt,avond,n(sing)
t'saem,tezamen,art(def)+n(sing)
vergaren.,vergaren,"v(participle,past)"
Philander,heilander,adv(gener)
bracht,brengen,"v(participle,past)"
sijn,zijn,pron(poss)
Lief,hebben,n(sing)
nae,na,adp()
"huys,",huis,n(sing)
Sy,een,pron(poss)
dachten,denken,n(plu)
op,op,adp()
gheen,geen,pron(indef)
leedt,leed,n(sing)
noch,noch,conj(coord)
kruys:,kruis,n(prop)
Hy,ei,pron(poss)
sprack,spreken,"v(fin,past,lex)"
van,van,adp()
soete,zoet,n(prop)
Mins,een,pron(poss)
"belooningh,",belonging,n(sing)
Door,horen,n(sing)
't,eten,art(def)
"Bosch,",es,n(prop)
al,al,adv(gener)
gaende,gaan,"v(participle,pres)"
nae,na,adp()
haer,haar,pron(poss)
"wooningh,",woning,n(sing)
Twee,eeuw,n(sing)
Roovers,oovar,n(plu)
laghen,liggen,"v(fin,past,lex)"
daer,daar,pronadv(dem)
in,in,pronadv(prep)
't,eten,art(def)
"kruydt,",kruid,n(sing)
Die,hij,adv(gener)
quamen,komen,"v(fin,past,aux_cop)"
schielijck,schilijk,adv(gener)
springhen,springen,"v(fin,pres,lex)"
"uyt,",uit,n(sing)
En,en,conj(coord)
setten,zetten,v(infin)
dese,deze,pron(dem)
twee,twee,num(card)
met,met,adp()
smerte,smart,n(sing)
De,eer,art(indef)
bloote,bloot,n(plu)
Deghens,jegens,adv(gener)
op,op,adp()
haer,haar,pron(poss)
herte.,hart,n(sing)
Philanders,heilander,n(plu)
Staf,etfe,pronadv(rel)
die,die,pron(rel)
viel,vallen,"v(fin,past,lex)"
daer,daar,adv(dem)
"neer,",neer,adv(gener)
En,een,pronadv(prep)
anders,anders,adj()
had,hebben,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
gheen,geen,pron(indef)
Geweer:,eiwer,n(sing)
Heeft,hebben,"v(fin,pres,lex)"
om,om,adp()
sijns,zijn,pron(poss)
Lijfs,huis,n(sing)
ghenae,gene,n(sing)
"ghebeden,",bidden,"v(participle,past)"
En,ne,conj(coord)
voor,varen,adp()
sijn,zijn,pron(poss)
"Lief,",effen,n(sing)
met,met,adp()
soete,zoet,adj()
reden.,rede,n(sing)
Maer,zij,adp()
dese,deze,pron(dem)
snee'ghe,sneeuwege,n(sing)
Harderin,dardin,"v(fin,pres,lex)+pronadv(pers)"
Kreegh,erig,adv(gener)
strackx,strakken,n(sing)
wat,wat,pron(inter)
anders,anders,adv(gener)
in,in,adp()
haer,haar,pron(poss)
sin:,zijn,pron(poss)
Ey,een,pron(poss)
spaert,sparen,"v(fin,pres,lex)"
ons,ons,"pron(pers,1,plu)"
Ieught,echt,n(sing)
en,en,art(indef)
jonghe,jong,adj()
"leven,",leven,n(sing)
Wy,hij,adv(gener)
hebben,hebben,"v(fin,pres,aux_cop)"
Schat,gechaat,n(sing)
noch,nog,conj(coord)
Goudt,houden,adv(gener)
te,te,adp()
gheven.,geven,v(infin)
Maer,haar,adp()
gins,ginds,pron(dem)
in,in,adp()
't,eten,art(def)
"Bosch,",es,n(sing)
't,het,pron(rel)
zy,zij,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,plu)"
"bekent,",bekennen,"v(participle,past)"
Een,een,art(indef)
Veldt-weeghs,oudegwens,n(sing)
"veer,",ver,n(sing)
of,of,conj(coord)
daer,daar,adv(dem)
"ontrent,",ontrennen,"v(participle,past)"
Keunt,en+het,v(imp)
ghy,gij,"pron(pers,2,plu)"
een,een,art(indef)
Iuffrouw,eufrof,n(sing)
"achterhalen,",achterhalen,"v(participle,past)"
Die,hier,conj(coord)
wy,wij,"pron(pers,1,plu)"
gheleyden,geleiden,"v(participle,past)"
door,door,adp()
de,de,art(def)
Dalen.,halen,adj()
Sy,hij,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
haer,zij,pron(poss)
geldt,geld,n(sing)
en,een,adv(neg)
schat,schat,n(sing)
secreet,secreet,n(sing)
Ghegordet,het+gehoren,"v(participle,past)"
op,op,adp()
haer,zij,pron(poss)
"onder-Kleedt,",onderleggen,n(sing)
Sy,een,pron(poss)
meenden,menen,v(infin)
waer;,waar,adv(gener)
elck,elk,pron(indef)
socht,zoeken,n(sing)
te,te,adp()
strooyen.,strooien,n(sing)
Philander,heilander,adv(gener)
met,met,adp()
sijn,zijn,pron(poss)
Lief,hebben,n(sing)
aen,aan,adp()
't,eten,art(def)
loopen.,lopen,n(plu)
In,ne,conj(coord)
't,eten,pron(dem)
vluchten,vluchten,n(plu)
deden,doen,"v(fin,past,lex)"
sy,zij,"pron(pers,3,plu)"
dees,deze,pron(dem)
Clacht:,licht,n(sing)
Hoe,hoe,conj(coord)
schrickigh,schrijgen,adj()
