form,lemma,pos
WAt,hebben,art(def)+adp()
smerte,smart,n(sing)
Des,zijn,pron(poss)
herte,hart,n(sing)
Doet,hoeden,conj(coord)
"u,",gij,"pron(pers,2,plu)"
"Ignati,",gegarius,adj()
suchten,zuchten,v(infin)
Naer,haar,adp()
s'Hemels,de+smel,art(def)+n(sing)
genuchten,geneugte,n(plu)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
t'Firmament,tirmenman,n(sing)
besiet?,bezien,"v(fin,pres,lex)"
U,zij,punc(quest)
"trecken,",trekken,n(sing)
Verwecken,herwekken,v(infin)
De,eer,conj(coord)
"Sterren,",herten,v(infin)
en,en,conj(coord)
"straelen,",stralen,"v(fin,pres,lex)"
Die,hier,conj(coord)
naer,naar,adp()
uw,uw,pron(poss)
oog',oog,n(sing)
"daelen,",dal,n(sing)
d'Aerd',derde+het,adj()
is,zijn,"v(fin,pres,aux_cop)"
eenen,een,art(indef)
Niet.,iet,n(sing)
Hoe,hoe,conj(coord)
"blaeken,",blaken,n(sing)
En,in,conj(coord)
"haeken,",haak,n(sing)
Hoe,hoe,interj()
vliegen,vliegen,"v(fin,pres,lex)"
uwe,uw,pron(poss)
sinnen,zin,n(plu)
Om,hij,n(sing)
Godt,hoofd,conj(coord)
te,te,adp()
"beminnen,",beminnen,v(infin)
Als,als,n(sing)
gy,gij,"pron(pers,2,plu)"
siet,zien,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
Hemels,amel,adv(gener)
licht!,licht,n(sing)
Hoe,hoe,conj(coord)
"gloeyen,",gloeien,n(sing)
Hoe,hoe,conj(coord)
vloeyen,vloeien,v(infin)
Om,hij,"pron(pers,1,sing)"
hoog',hoog,adj()
uw',uw,pron(poss)
gedachten!,gedachte,v(infin)
Alleen,lijden,v(infin)
dese,deze,pron(dem)
trachten,tracht,n(sing)
Naer,zij,adp()
dit,dit,pron(dem)
soet,zieden,n(sing)
gesicht.,ziekhen,"v(participle,past)"
Van,hangen,adp()
stonden,staan,n(sing)
Ontbonden,ontbinden,v(infin)
Wilt,houden,n(sing)
gy,gij,"pron(pers,2,plu)"
uyt,uit,n(sing)
t'lichaem,tilgamen,n(prop)
"wesen,",wezen,v(infin)
En,ne,conj(coord)
"syn,",zijn,"v(fin,pres,aux_cop)"
op-geresen,opgeren,"v(participle,past)"
Uyt,eten,adv(neg)
wereldrsche,wereldrijk,adj()
vuyligheydt:,vooigigheid,"v(participle,past)"
De,eer,pron(poss)
"rusten,",rusten,n(plu)
En,ne,adv(neg)
lusten,lusten,"v(fin,pres,lex)"
Van,johannes,adp()
d'Hemelsche,damelscheems,adj()
panden,panden,n(plu)
Doen,hoon,"v(fin,pres,aux_cop)"
uwe,uw,pron(poss)
Ziel,elia,adj()
branden,branden,n(plu)
Naer,haar,adp()
Godts,hode,conj(subord)+pron(dem)
schoonigheydt.,schoonheid,n(sing)
