form,lemma,pos
YDer,haar,pron(poss)
op-slagh,opslag,n(sing)
van,van,adp()
myn,mijn,adv(gener)
oogen,oog,n(plu)
Stelt,hetelen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
een,een,art(indef)
nieuwe,nieuw,adj()
"schult,",schuld,n(sing)
Ben,een,conj(coord)
ick,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
van,van,adp()
kleyn,klein,adj()
"vermogen,",vermogen,"v(participle,past)"
"Reck,",eg,n(sing)
ay,ai,interj()
reck,rekken,n(sing)
u,gij,pron(poss)
tay,dat+te,n(sing)
"gedult,",duiden,"v(participle,past)"
Als,als,conj(subord)
ick,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
die,de,pron(rel)
'k,ook,n(sing)
worden,worden,"v(participle,past)"
"kan,",kunnen,n(sing)
Neemt,eer+het,adv(gener)
'er,eer,adv(gener)
dan,dan,conj(comp)
eens,een,art(indef)
proeve,proef,n(sing)
van.,van,adp()
'T,.,adv(gener)
soud',zullen,conj(coord)
my,ik,"pron(pers,1,sing)"
leet,leed,n(sing)
"zyn,",zijn,pron(poss)
waerde,worden,n(sing)
"Ouders,",juder,adv(gener)
Indien,indien,adp()+art(def)
ghy,gij,"pron(pers,2,plu)"
door,door,adp()
d',de,art(def)
ouderdom,ouderdom,n(sing)
Al,al,pron(indef)
te,te,adp()
swack,zwak,n(prop)
"wierd',",wierden,"v(fin,pres,lex)"
dat,dat,conj(subord)
myn,mijn,pron(poss)
schouders,schouder,n(sing)
Niet,iet,adv(neg)
heel,heel,adv(gener)
vlytigh,vlijtig,adj()
wederom,wederom,adv(gener)
Stutten,uittiët,v(infin)
"souden,",zullen,"v(fin,past,aux_cop)"
't,et,adv(gener)
geen,geen,pron(indef)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
Zoo,o,misc(latin)
trouw-hertigh,trouwerheid,adj()
draeght,dragen,"v(fin,pres,lex)"
voor,voor,adp()
my.,ik,"pron(pers,1,sing)"
Om,hij,adv(gener)
myn,mijn,pron(poss)
oogh-wit,oogwoed,n(sing)
te,te,adp()
"beraecken,",berakken,v(infin)
"Opent,",een+penden,"v(fin,pres,lex)"
"Heer,",eer,adv(gener)
myn,mijn,pron(poss)
Kindts,inhebben,n(sing)
verstant!,verstaan,"v(participle,past)"
Neemt,emmen,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
aen,aan,adp()
voor,voor,adp()
my,ik,"pron(pers,1,sing)"
te,te,adp()
"waecken,",waken,v(infin)
Voegh,hoog,conj(coord)
my,ik,"pron(pers,1,sing)"
aen,aan,adp()
uw,uw,pron(poss)
rechter-hant:,rechterhand,n(sing)
Als,als,adp()
myn,mijn,pron(poss)
ziel,ziel,n(sing)
het,het,"pron(pers,3,sing)"
lyf,lijf,n(sing)
"verlaet,",verlaten,"v(participle,past)"
Nader,ader,n(sing)
dan,dan,adv(dem)
met,met,adp()
u,uw,"pron(poss,2,sing)"
genaed.,genade,"v(participle,past)"
Dat,hebben,conj(coord)
ick,ik,"pron(pers,1,sing)"
"noyt,",nooit,n(sing)
terwyl,terwijl,adv(gener)
ick,ik,"pron(pers,1,sing)"
"leve,",leven,adj()
Een,een,conj(coord)
ondanckb're,ondankbaar,adj()
geest,geest,n(sing)
"besit,",bezitten,adj()
Roept,hopen,conj(coord)
"my,",ik,"pron(pers,1,sing)"
'k,kok,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
"tegenstreven,",tegenstreiden,adp()+v(infin)
"Heer,",eer,adv(gener)
u,gij,pron(poss)
heyl,heil,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
als,als,conj(subord)
myn,mijn,pron(poss)
wit:,wit,n(sing)
Och!,c,adv(gener)
bewaer,bewaren,"v(fin,pres,lex)"
myn,mijn,pron(poss)
Ouders,juder,n(plu)
maer,maar,conj(coord)
Fris,erin+hij,n(prop)
en,een,adv(neg)
vrolyck,vrolijk,n(sing)
Jaer,haar,adv(gener)
op,op,adp()
Jaer.,haar,n(sing)
