form,lemma,pos
GVlde,al+de,n(sing)
"stralen,",straal,v(infin)
Ey,gij,"pron(pers,1,sing)"
staeckt,steken,"v(fin,pres,lex)"
u,gij,"pron(refl,2,sing)"
schichtigh,schichtig,adj()
"klimmen,",klimmen,v(infin)
Waer,zij,conj(coord)
op,op,adp()
ick,ik,"pron(pers,1,sing)"
wacht;,wachten,n(sing)
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
doch,doch,conj(coord)
dalen,dalen,v(infin)
Beneden,en+neder,v(infin)
aen,aan,adp()
de,de,art(def)
"kimmen,",kemme,n(plu)
Soo,o,interj()
wordet,worden,"pron(pers,3,sing)+v(fin,past,aux_cop)"
nacht:,nacht,adv(gener)
Als,als,conj(subord)
de,de,art(def)
schaemt,schamen,n(sing)
des,de,art(def)
Minnaers,jonaar,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
"vergaen,",vergaan,"v(participle,past)"
Dan,hangen,adp()
wil,willen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
"spreecken,",spreken,v(infin)
Mijn,een,num(indef)
Lief,heffen,n(sing)
met,met,adp()
"smeecken,",smeken,"v(fin,pres,lex)"
Ey,gij,interj()
laet,laten,v(imp)
ons,wij,"pron(pers,1,plu)"
queecken,kwek,v(infin)
De,ee,conj(coord)
"Min,",in,n(sing)
van,van,adp()
"u,",gij,"pron(pers,2,plu)"
en,ne,conj(coord)
"my,",ik,"pron(pers,1,sing)"
en,ne,conj(coord)
"my,",ik,"pron(pers,1,sing)"
en,ne,conj(coord)
"my,",ik,"pron(pers,1,sing)"
Door,horen,n(sing)
de,de,art(def)
soete,zoet,adj()
Queestery.,eusterij,n(sing)
Lieve,eifen,adv(gener)
"Starren,",tarren,n(sing)
Wanneer,jane,n(sing)
sult,zullen,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
beginnen?,beginnen,v(infin)
Ey,gij,"pron(pers,2,plu)"
gaet,gaan,"v(fin,pres,lex)"
u,uw,"pron(pers,2,plu)"
gangh:,gaan,n(sing)
Hoe,hoe,conj(coord)
verwarren,verwaren,v(infin)
Mijn,en,adp()
afgesloofde,afslaan,adj()
"sinnen,",zin,pron(poss)
Door,haar,n(sing)
't,eten,misc()
langh,lang,adj()
verlangh:,verlangen,n(sing)
Ick,zes,misc()
gae,gaan,"v(fin,pres,lex)"
"heen,",heen,"pron(pers,3,plu)"
tot,tot,adp()
aen,aan,adp()
Bellindes,ellende,n(sing)
deur;,deur,pron(rel)+pronadv(pers)
Ach,gij,"pron(pers,1,sing)"
s'is,sien,art(def)+n(sing)
"gheslooten,",sluiten,"v(participle,past)"
Ick,elk,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
"verschooten,",verschoten,"v(participle,past)"
Kond',hond,n(sing)
icks',ik+dat,"pron(pers,1,sing)+pron(pers,3,sing)"
op,op,adp()
stooten?,stoten,n(prop)
Och,gij,misc()
Minne!,ein,misc()
wat,wat,pron(indef)
baert,baren,"v(fin,pres,lex)"
"ghy,",gij,"pron(pers,2,plu)"
baert,baren,"v(fin,pres,lex)"
"ghy,",gij,"pron(pers,2,plu)"
baert,baren,"v(fin,pres,lex)"
ghy?,gij+het,"pron(pers,2,plu)"
"Suur,",uur,adp()
voor,voor,adp()
soete,zoet,n(prop)
Queestery:,hoestenaar,n(prop)
Ach,negen,"pron(pers,1,sing)"
Bellinde!,ellende,n(plu)
Light,geliggen,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,sing)"
alree,al,adv(gener)
ghedoocken,doken,"v(participle,past)"
In't,ont,adv(neg)
pluymigh,pluimegijn,adj()
Bedt?,heden,"v(fin,pres,lex)"
Ziels,ies,n(sing)
"beminde,",beminnen,n(sing)
Zijn,en,adp()
d'Ooghjes,de+godien,n(sing)
"toe-gheloocken,",toegoelen,"v(participle,past)"
Wat,hebben,n(sing)
of,of,conj(coord)
u,gij,pron(poss)
let?,letten,n(sing)
Ey,hij,conj(coord)
staet,staan,"v(fin,pres,lex)"
"op,",op,v(prtcl)
en,en,adv(neg)
laet,laten,"v(fin,pres,lex)"
u,gij,"pron(refl,2,sing)"
Minnaer,hennaar,n(sing)
"in,",in,adp()
Die,ie,adv(gener)
met,met,adp()
verlanghen,verlangen,n(sing)
V,wach,conj(coord)
soeckt,zoeken,"pron(pers,3,sing)+v(fin,pres,lex)"
"t'omvanghen,",toemang,adp()+n(sing)
Dijn,een,adp()
roode,rood,adj()
wanghen,wang,n(plu)
Te,eer,conj(coord)
"kussen,",kussen,n(plu)
zy,zij,"v(fin,pres,lex)"
aen,aan,adp()
"zy,",zij,"v(fin,pres,lex)"
aen,aan,adp()
"zy,",zijn,"pron(pers,3,sing)"
aen,aan,adp()
zy,zijn,"v(fin,pres,lex)"
In,na,conj(coord)
de,de,art(def)
soete,zoet,adj()
Queestery.,eusterij,n(sing)
Ach!,gij,adv(gener)
wat,wat,pron(rel)
droomen,dromen,adj()
Doen,hoon,adp()
my,ik,"pron(pers,1,sing)"
den,de,art(def)
slaep,slaap,n(sing)
af,af,pronadv(rel)
breecken?,breken,v(infin)
Neen,een,conj(coord)
"droom,",droom,n(sing)
't,eten,conj(coord)
is,zijn,"v(fin,pres,aux_cop)"
waer:,waar,adv(rel)
Wie,ie,adv(gener)
mach,mogen,"v(fin,pres,aux_cop)"
komen,komen,v(infin)
Om,ik,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
dus,dus,adv(dem)
laet,laten,"v(fin,pres,aux_cop)"
te,te,adp()
spreecken;,spreken,v(infin)
Wel,el,adv(gener)
hey!,hij,"v(fin,pres,aux_cop)"
wie,wie,pron(inter)
daer?,daar,adv(dem)
Lief,hebben,n(sing)
't,het,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
vriendt.,vriend,"v(participle,past)"
Dat,hebben,adv(gener)
weet,weten,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
seecker,zeker,n(sing)
"niet,",niet,adv(neg)
Ick,elk,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
"vertoorent,",vertoornen,"v(participle,past)"
De,eer,pron(poss)
Wachters,achterst,adj()
hooren,horen,n(sing)
"'t,",at,conj(coord)
Jae,aan,adv(gener)
sy,zij,"pron(pers,3,plu)"
"verstoorent,",verstoren,"v(participle,past)"
En,na,adp()
achten,achten,"v(fin,pres,lex)"
sulck,zulk,pron(dem)
"gevry,",gevrijen,adj()
"ghevry,",gevrijen,adj()
gevrey,gevrijen,adj()
Licht,echt,"pron(pers,3,sing)+interj()"
voor,voor,adp()
pijpesteldery;,pijnsterveld,n(prop)
Neen,een,art(indef)
"vriendinne,",vriendin,n(sing)
Noyt,hout,adv(gener)
pleeghd',plegen,n(sing)
ick,ik,"pron(pers,1,sing)"
sulcke,zulk,pron(dem)
schanden,schande,n(sing)
Voor,horen,adp()
yemandts,iemand,pron(indef)
deur:,deur,n(sing)
Maer,zij,adp()
u,gij,pron(poss)
Minne,eind,n(sing)
Die,ie,conj(coord)
doet,doen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
heftigh,hebben+ik,adj()
"branden,",brand,v(infin)
Dat,hebben,conj(subord)
ick,ik,"pron(pers,1,sing)"
dus,dus,adv(dem)
treur:,treur,adv(gener)
Siet,eten,"v(fin,pres,lex)"
daer,daar,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
Liedtje,gieten,n(sing)
van,van,adp()
ons,wij,"pron(pers,1,plu)"
tween:,twee,num(card)
Dat,haten,adj()
gingh,gaan,n(plu)
ick,ik,"pron(pers,1,sing)"
"maecken,",maken,n(prop)
Of,of,conj(coord)
ick,ik,"pron(pers,1,sing)"
mocht,mogen,"v(fin,past,aux_cop)"
raecken,rak,v(infin)
V,.,conj(coord)
gunst,gunst,n(sing)
te,te,adp()
"smaecken,",smaken,v(infin)
Op,op,conj(coord)
't,het,art(def)
"Bedt,",hebben,n(sing)
maer,maar,conj(coord)
nader,na+de,adp()+art(def)
"niet,",niet,adv(neg)
daer,daar,adv(dem)
"niet,",niet,adv(neg)
daer,daar,pronadv(dem)
niet,niet,adv(neg)
Dan,hangen,pronadv(rel)
ghewenschte,gewenste,n(sing)
vreught,vrucht,n(sing)
geschiedt.,geschieden,"v(participle,past)"
Lieve,eif,interj()
"Harder,",hard,adj()
Gaet,hebben,adp()+art(def)
vry,vrij,adj()
stil,stil,n(sing)
heenen,een,pron(poss)
"duycken,",duiken,n(sing)
En,na,adv(neg)
houdt,houden,"v(fin,pres,lex)"
u,gij,pron(poss)
rust:,rust,n(sing)
Ghy,hij,"pron(pers,3,sing)"
mocht,mogen,"v(fin,past,aux_cop)"
"varder,",varder,v(infin)
Ons,in,pron(poss)
vryigheydt,vrijheid,n(sing)
"misbruycken,",misbroek,n(sing)
Door,haar,adp()
geyle,geile,n(sing)
lust.,list,"v(fin,pres,aux_cop)"
Neen,een,art(indef)
"Bellind',",ellende,n(sing)
de,de,art(def)
deught,deugd,n(sing)
die,die,art(def)
geeft,geven,"v(fin,pres,lex)"
"ghetuygh,",getuige,n(sing)
In,ne,conj(coord)
al,al,num(indef)
mijn,mijn,pron(poss)
"schriften,",schrift,n(plu)
Dat,haten,conj(coord)
ick,ik,"pron(pers,1,sing)"
door,door,adp()
"driften,",driften,num(card)
Noyt,houden,adv(gener)
socht,zoeken,n(sing)
te,te,adp()
siften,sicht,n(sing)
De,ee,conj(coord)
eerbaer,eerbaar,adj()
Maeghde,hagede,n(sing)
"blom,",bloem,n(sing)
de,de,art(def)
"blom,",bloem,n(sing)
de,de,art(def)
"blom,",bloem,n(sing)
Maer,haar,adv(gener)
als,als,conj(comp)
een,een,art(indef)
trouw,trouw,n(sing)
Minnaer,hennaar,adj()
kom.,komen,n(sing)
't,et,"v(fin,pres,aux_cop)"
Moest,oogst,n(sing)
my,ik,"pron(pers,1,sing)"
lusten,lusten,v(infin)
Een,een,conj(coord)
Vryer,erre,n(sing)
in,in,adp()
te,te,adp()
"laten,",laten,v(infin)
Dus,huis,conj(coord)
onbekendt:,onbekend,adj()
Laet,haten,conj(coord)
my,ik,"pron(pers,1,sing)"
"rusten,",rusten,v(infin)
Komt,om,adp()
Morgen,horg,n(plu)
eens,een,art(indef)
wat,wat,adv(inter)
praten,praat,n(sing)
Wie,je,interj()
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
bent.,zijn,"v(fin,pres,lex)"
Ach!,gij,num(indef)
"voochdes,",voegen,n(sing)
ey,ei,n(sing)
macht,macht,n(sing)
niet,niet,adv(neg)
anders,anders,adj()
zijn.,zijn,v(infin)
Neen,een,"pron(pers,3,sing)+adv(neg)"
wilt,willen,"v(fin,pres,aux_cop)"
"vertrecken,",vertrekken,v(infin)
En,na,conj(coord)
my,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
wecken.,wekken,v(infin)
Dat,haten,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
strecken,strekken,v(infin)
Tot,hoeden,conj(coord)
"pijn,",pijn,n(prop)
ach!,af,n(prop)
"Lief,",geven,n(prop)
goe,god,n(prop)
"nacht,",nacht,n(sing)
goe,god,n(prop)
"nacht,",nacht,n(sing)
goet,goed,n(sing)
nacht;,nacht,n(sing)
Ey!,een,n(sing)
houdt,houden,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
u,uw,pron(poss)
ghedacht.,denken,n(sing)
