form,lemma,pos
PEete,geet,n(sing)
Marry,harde,adj()
rayne,rain,n(prop)
"Parrel,",arrel,n(sing)
Suyker-zoete,huiserove,n(sing)
"snolletje,",snolitei,n(sing)
Die,hier,interj()
deur,door,n(sing)
't,et,adv(gener)
levendig,levendig,adj()
gedwarrel,gedwerper,adj()
Van,ja,adp()
je,ie,n(prop)
kruyfde,kruid,"v(fin,past,lex)"
"Bolletje,",holletie,adv(gener)
Men,een,adp()
zinnen,zin,n(plu)
"omgekrult,",ongekroud,n(sing)
Mit,het,conj(coord)
Minne-fratsen,in+renavel,adj()+v(infin)
vult;,vult,n(sing)
't,et,art(def)
Lijkt,eiken,n(sing)
bij,bij,adp()
men,men,pron(indef)
"Zij,",twee,num(card)
Wel,el,num(indef)
"toverij,",toveraar,adj()
Zo,a,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
men,men,pron(indef)
brein,brein,adj()
vergult.,vergelden,"v(participle,past)"
Sunt,hond,adv(gener)
op,op,adp()
jouw,jouw,interj()
mijn,mijn,pron(poss)
kijkers,keiker,n(plu)
"waayden,",waaien,n(sing)
Doeje,hooi,adv(gener)
mit,met,adp()
Peet,eed,n(sing)
"Immetje,",het+hij+mei,adv(gener)
Langs,hangs,n(sing)
de,de,art(def)
wortel-marrikt,wortelaardijk,n(sing)
"draayden,",draaien,v(infin)
Neusden,eeuwsen,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
een,een,art(indef)
"schimmetje,",schimmeet,n(sing)
Met,eten,conj(coord)
Minne-room,innoram,n(sing)
"omschorst,",omschorst,n(sing)
Ik,kok,"pron(pers,1,sing)"
slokten,sluiken,"v(fin,past,lex)"
't,eten,adv(gener)
in,in,adp()
men,men,pron(indef)
"borst,",borst,n(sing)
Dog,hoog,n(sing)
't,het,art(def)
vette,vet,adj()
"sop,",sop,n(sing)
Dat,hebben,adv(gener)
breekt,breken,"v(fin,pres,lex)"
men,men,pron(indef)
"op,",op,adp()
As,zijn,"pron(pers,3,sing)"
Miggels,eggel,n(prop)
bont,bont,adj()
de,de,art(def)
worst.,worst,n(sing)
Dus,huis,interj()
mijn,mijn,pron(poss)
Daget,hagen,n(sing)
uyt,uit,n(sing)
den,de,art(def)
"westen,",westen,adj()
Die,je,conj(subord)
men,men,pron(indef)
hartje,hart,"pronadv(pers)+v(fin,pres,aux_cop)"
brangden,branden,v(infin)
"doet,",doen,"v(fin,pres,lex)"
Gun,zij,conj(subord)
ik,ik,"pron(pers,1,sing)"
deur,door,adp()
de,de,art(def)
stiene,steen,adj()
"vesten,",vest,"v(fin,pres,lex)"
Van,ja,adp()
je,ik,n(prop)
quastig,kwaadsig,adj()
hartje,hart,pron(poss)
wroet:,wroed,adj()
Op,op,conj(coord)
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
"liefdens-brij,",liefstrengen,n(prop)
Gesuykert,zuiveren,"v(fin,pres,lex)"
met,met,adp()
"kandij,",kantijd,n(prop)
Van,johannes,adp()
weer-mins,wereminus,n(prop)
"zoet,",zoet,"v(fin,pres,lex)"
Met,eten,"v(fin,pres,lex)"
open,open,adj()
"snoet,",snood,n(sing)
Mag,hagen,conj(coord)
lappen,lappen,n(sing)
in,in,adp()
men,men,pron(indef)
Pij.,twee,num(card)
