form,lemma,pos
Daar,haar,n(prop)
kwam,komen,n(sing)
een,een,art(indef)
Meisje,eisen,n(sing)
van,van,adp()
Schevelingen,egyling,n(plu)
"aan,",aan,adp()
Zy,een,"pron(pers,1,sing)"
had,hebben,"v(fin,past,lex)"
een,een,art(indef)
mantje,mantie,n(sing)
met,met,adp()
vis,vis,n(sing)
"gelaan,",gelaam,n(sing)
Zie,hier,adv(gener)
riep,roepen,"v(fin,past,lex)"
voor,voor,adp()
"gewis,",gewis,n(sing)
Wie,ie,interj()
koopt,kopen,v(imp)
'er,hij,adv(gener)
myn,mijn,pron(poss)
"vis,",vis,n(sing)
Haan,johannes,interj()
en,ne,art(indef)
Rog,ook,n(sing)
die,die,art(def)
levendig,levendig,adj()
is.,zijn,"v(fin,pres,aux_cop)"
Een,een,conj(coord)
Snaakje,innaken,n(sing)
dat,dat,conj(subord)
uit,uit,adp()
zyn,zijn,pron(poss)
venstertje,vensterfte,n(sing)
lag,liggen,"v(fin,past,lex)"
Die,een,interj()
knikte,kniet,n(sing)
dat,dat,conj(subord)
Meisje,eisen+hij,n(prop)
goeden,goed,adj()
"dag,",dag,n(sing)
Hy,een,adv(gener)
riep,roepen,"v(fin,past,lex)"
met,met,adp()
"plaisier,",pleis,n(sing)
Zeg,ech,conj(coord)
Sus,huis,n(sing)
hoord,horen,"v(participle,past)"
eens,een,adv(gener)
"hier,",hier,n(sing)
Verkoop,oerkopen,n(sing)
myn,mijn,pron(poss)
een,een,art(indef)
Scholletje,hochtelijd,n(sing)
drie,drie,num(card)
of,of,conj(coord)
vier.,vuur,num(card)
Wie,ei,interj()
bruid,bruid,adj()
jou,ju,"pron(pers,1,sing)"
te,te,adp()
knikken,kniek,n(sing)
wie,wie,pron(inter)
maakje,maken,n(prop)
zo,zo,adv(dem)
"groen,",groen,adj()
Wat,haten,conj(subord)
hagel,hagel,n(prop)
Sinjeurtje,inheerbijk,n(prop)
wat,wat,pron(inter)
wilje,wijlen,pron(rel)
my,ik,"pron(pers,1,sing)"
"doen,",doen,v(infin)
Jy,gij,"pron(pers,2,plu)"
draaid,draaien,n(sing)
myn,mijn,pron(poss)
een,een,art(indef)
"loer,",loor,n(sing)
Jou,af,interj()
olyke,olijk,adj()
"hoer,",haar,v(imp)
Wil,el,num(indef)
jy,gij,conj(coord)
niet,niet,adv(neg)
verkoopen,verkopen,v(infin)
loop,loop,n(sing)
dan,dan,conj(comp)
na,na,adp()
jou,ja,pron(poss)
moer.,moer,n(sing)
Ik,kok,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
verkoopen,verkopen,v(infin)
maar,maar,interj()
jy,twee,conj(coord)
vraagd,vragen,n(sing)
na,na,adp()
"Schol,",echol,n(sing)
Wel,el,n(sing)
Meisje,eisen,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
jy,twee,"pron(pers,2,plu)"
dan,dan,adv(gener)
jou,jo,interj()
mantje,mantie,n(sing)
niet,niet,adv(neg)
"vol,",vol,adv(gener)
Ja,a,conj(coord)
Haanen,hangen,v(infin)
en,een,conj(coord)
"Rog,",ook,n(sing)
Die,je,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
ook,ook,adv(gener)
"nog,",noch,adv(gener)
Geloof,eloven,n(prop)
myn,mijn,pron(poss)
Sinjeurtje,inherbinter,n(sing)
ik,ik,"pron(pers,1,sing)"
heb,hebben,"v(fin,pres,aux_cop)"
nog,noch,adv(gener)
niet,niet,adv(neg)
verkogt.,verkopen,"v(fin,pres,lex)"
Maar,zij,interj()
alle,al,num(indef)
maal,malen,num(indef)
Haanen,hanen,n(plu)
daar,daar,pronadv(rel)
heb,hebben,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
"an,",aan,adp()
Heb,hebben,conj(coord)
jy,twee,num(card)
by,bij,adp()
geval,geval,n(sing)
ook,ook,n(sing)
geen,geen,pron(indef)
"Pieterman,",iteman,n(sing)
Ik,kik,misc()
heb,hebben,"v(fin,pres,aux_cop)"
'er,eer,adv(gener)
nog,nog,adv(gener)
"twee,",twee,num(card)
En,ne,conj(coord)
de,de,art(def)
myne,mijn,pron(poss)
is,zijn,"v(fin,pres,aux_cop)"
"drie,",drie,num(card)
Ik,kok,misc()
geloof,geloven,"v(fin,pres,lex)"
niet,niet,adv(neg)
Sinjeurtje,inhenervijden,adv(gener)
voor,voor,adp()
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
het,het,"pron(pers,3,sing)"
zie.,zien,"v(fin,pres,lex)"
Ei,gij,"pron(pers,2,plu)"
kom,komen,n(sing)
dan,dan,conj(comp)
maar,maar,n(prop)
binnen,binnen,adv(gener)
dan,dan,adv(dem)
maak,maken,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
jou,gij,"pron(refl,1,sing)"
los,los,adj()
Wat,haten,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
jou,jo,"pron(pers,2,plu)"
dat,dat,conj(subord)
Sootje,hoog,n(prop)
aan,aan,adp()
Strand,otrand,n(sing)
wel,wel,adv(gener)
"gekost,",kosten,"v(participle,past)"
Een,een,conj(coord)
Daalder,al+de,adj()
"Sinjeur,",ineer,adv(gener)
Dat,haten,interj()
geef,geven,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
'er,hij,adv(gener)
"veur,",voor,"v(fin,pres,lex)"
Geef,heffen,"v(fin,pres,lex)"
jy,twee,"pron(pers,2,plu)"
nou,no,conj(coord)
twee,twee,num(card)
Gulden,hulde,n(plu)
dan,dan,conj(comp)
hebje,hebben+hij,"pron(pers,3,sing)+pron(pers,3,sing)"
'niet,niet,"pron(pers,3,sing)+interj()"
duur.,duur,adj()
Dat,hebben,adv(gener)
Snaakje,innaken,n(sing)
niet,niet,adv(neg)
bleu,blijven,adj()
"was,",zijn,"v(fin,past,aux_cop)"
hy,hij,"pron(pers,3,sing)"
trok,trekken,"v(fin,past,lex)"
fris,frix,n(prop)
van,van,adp()
"leer,",leren,n(sing)
De,eer,conj(coord)
Meid,heten,n(sing)
wierd,worden,"v(fin,pres,lex)"
verlegen,verliggen,v(infin)
foei,foy,n(prop)
schaamje,schaam,n(sing)
myn,mijn,pron(poss)
"Heer,",eer,n(sing)
Als,als,conj(subord)
jy,ii,"pron(pers,1,sing)"
het,het,"pron(pers,3,sing)"
niet,niet,adv(neg)
"laat,",laten,adj()
Myn,een,adv(neg)
vry,vrij,adj()
den,de,art(def)
"verstaat,",verstaan,n(sing)
Dan,ja,interj()
roep,roepen,n(sing)
ik,ik,"pron(pers,1,sing)"
jandome,jandoemen,"v(fin,pres,lex)"
de,de,art(def)
menschen,mens,n(plu)
van,van,adp()
straat.,straat,n(sing)
Maar,haar,n(sing)
of,of,conj(coord)
Sinjeur,inheer,adj()
Gek,eik,n(sing)
was,zijn,"v(fin,past,aux_cop)"
hy,hij,"pron(pers,3,sing)"
agten,achten,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
"niet,",niet,adv(neg)
Hoe,hoe,adv(gener)
meer,meer,num(indef)
dat,dat,conj(subord)
hy,hij,"pron(pers,3,sing)"
stompte,stompen,"v(fin,past,lex)"
hoe,hoe,adv(inter)
meer,meer,num(indef)
dat,dat,conj(subord)
zy,zij,"pron(pers,3,sing)"
"riep,",roepen,"v(fin,past,lex)"
Jandome,handgomen,"v(fin,past,lex)"
schei,schien,v(imp)
"uit,",uit,v(imp)
Betaal,atal,interj()
me,meer,pron(indef)
geen,geen,pron(indef)
"duit,",duits,n(sing)
Laat,gaan,v(imp)
myn,mijn,pron(poss)
voor,voor,adp()
de,de,art(def)
Satan,atan,n(prop)
de,de,art(def)
Kamer,hamer,pron(indef)+pronadv(pers)
maar,maar,n(sing)
uit.,uit,interj()
Zwygt,leiden,"v(fin,pres,lex)"
stil,stil,v(imp)
jou,jo,interj()
Caronje,jaroni,n(prop)
ik,ik,"pron(pers,1,sing)"
heb,hebben,"v(fin,pres,aux_cop)"
al,al,adv(gener)
"gedaan,",doen,"v(participle,past)"
Daar,haar,n(prop)
hebje,hebben,n(sing)
twee,twee,num(card)
Gulden,hulde,n(plu)
nu,nu,adv(dem)
kenje,keen,n(sing)
maar,maar,conj(coord)
"gaan,",gaan,n(sing)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
Jacob,akober,n(sing)
wat,wat,pron(inter)
"zeid,",zeggen,n(sing)
Myn,een,pron(poss)
aardige,aradig,n(sing)
"Meid,",eed,n(sing)
Dan,ja,v(infin)
moet,moeten,"v(fin,pres,aux_cop)"
jy,twee,"pron(pers,2,plu)"
maar,maar,adj()
zeggen,zeggen,n(sing)
myn,mijn,pron(poss)
Vis,ik,n(sing)
ben,zijn,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
kwyt.,kwijt,n(sing)
Oorlof,oorlof,n(sing)
Schevelingers,egyling,n(plu)
die,die,pron(rel)
Haanen,hangen,n(sing)
"verkoopt,",verkopen,"v(fin,pres,lex)"
Ik,ook,"pron(pers,1,sing)"
raje,raai,"v(fin,pres,lex)"
dat,dat,conj(subord)
jy,ii,"pron(pers,2,plu)"
met,met,adp()
geen,geen,pron(indef)
Pietermans,iteman,n(sing)
"loopt,",lopen,"v(fin,pres,lex)"
Van,johannes,adp()
Vryers,reinier,n(prop)
of,of,conj(coord)
"Mans,",hand,v(infin)
Dan,johannes,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
jy,2,"pron(pers,2,plu)"
geen,geen,pron(indef)
kans,kan,n(plu)
Te,eer,conj(coord)
"proeven,",proeven,n(plu)
van,van,adp()
levendige,levendig,adj()
Pietermans.,iteman,n(prop)
