form,lemma,pos
O,g,punc(quest)
"Heere,",eer,n(sing)
hoe,hoe,adv(inter)
zijnse,zijn+zij,"pron(pers,3,sing)+pron(pers,3,plu)"
so,zo,adv(dem)
menighfout,menigvoud,adj()
Mijn,een,adv(neg)
Vyanden,hend,v(infin)
so,zo,adv(dem)
fel,fel,adj()
en,en,adv(neg)
"stout,",stout,"v(fin,pres,lex)"
Staen,tot,v(infin)
teghens,tegen,adp()
"my,",ik,"pron(pers,1,sing)"
Veel,eel,adv(gener)
segghen,zeggen,v(infin)
tot,tot,adp()
mijner,mijn,pron(poss)
zielen,ziel,n(sing)
Dat,hebben,v(imp)
ick,ik,"pron(pers,1,sing)"
van,van,adp()
Godt,hoofd,n(sing)
verlaten,verlaten,"v(participle,past)"
"zy,",zijn,"v(fin,pres,aux_cop)"
Maer,haar,interj()
Heere,eer,adj()
ghy,gij,"pron(pers,2,sing)"
sijt,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
hulper,hulper,n(sing)
altijt,altijd,adv(gener)
Die,hij,interj()
my,ik,"pron(pers,1,sing)"
verlost,verlossen,"v(participle,past)"
ende,en,conj(coord)
oock,ook,adv(gener)
"verblijt,",verblijd,"v(participle,past)"
Mijn,een,pron(poss)
glorie,glorie,n(sing)
"alleyn,",alleen,adv(gener)
Ghy,hij,"pron(pers,3,sing)"
hebt,hebben,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
hooft,hoofd,n(sing)
"verheven,",verheffen,"v(participle,past)"
Maeckt,het+jaken,v(imp)
my,ik,"pron(pers,1,sing)"
van,van,adp()
alle,al,num(indef)
zonden,zonde,n(plu)
reyn.,rein,adj()
Ick,ook,"pron(pers,1,sing)"
heb,hebben,"v(fin,pres,aux_cop)"
gheroepen,roepen,"v(participle,past)"
tot,tot,adp()
mijnen,mijn,pron(poss)
Heer,eer,n(sing)
En,nu,n(sing)
hy,hij,"pron(pers,3,sing)"
mijn,mijn,pron(poss)
stem,stem,n(sing)
verhoorde,verhoren,"v(fin,past,lex)"
seer,zeer,adv(gener)
In,ne,adp()
mijnen,mijn,pron(poss)
"noot,",nood,n(sing)
Van,ja,adp()
zijnen,zijn,pron(poss)
heylighen,heilig,adj()
"Berghe,",erg,n(sing)
Alleen,el,v(infin)
door,door,adp()
sijn,zijn,pron(poss)
ghenade,genade,n(sing)
bloot.,bloot,n(sing)
Ick,erkonde,adv(gener)
lagh,liggen,adj()
en,ne,adv(neg)
"sliep,",slapen,adj()
ick,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
ontwaeckt,ontwaken,"v(participle,past)"
En,ne,adv(neg)
heb,hebben,"v(fin,pres,aux_cop)"
die,de,art(def)
goetheyt,goedheid,n(sing)
Gods,hoofd,n(prop)
"ghesmaeckt,",smaken,"v(participle,past)"
Die,ie,adp()
my,ik,"pron(pers,1,sing)"
"om-vingh,",omvling,adj()
Dus,huis,interj()
wil,willen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(pers,1,sing)"
"verblijden,",verblijden,"v(participle,past)"
Als,als,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
van,van,adp()
sijn,zijn,pron(poss)
ghenade,genade,n(sing)
singh.,zingen,adj()
Alwaer,al+zijn,n(prop)
ick,ik,"pron(pers,1,sing)"
van,van,adp()
hondert,honderd,num(card)
duysent,duizend,num(card)
Man,ja,adp()
"Besinghelt,",zijn+het,n(prop)
die,die,pron(rel)
my,ik,"pron(pers,1,sing)"
quamen,komen,"v(fin,past,lex)"
"an,",aan,adp()
Ick,ook,n(prop)
en,ne,adv(neg)
vreesde,vrezen,"v(fin,past,lex)"
niet.,niet,adv(neg)
Mijn,een,adp()
"Heer,",eer,n(sing)
mijn,mijn,pron(poss)
Godt,horen,n(sing)
mijn,mijn,pron(poss)
Schepper,echter,n(sing)
Staet,getaat,art(def)+n(sing)
"op,",op,v(prtcl)
verlost,verlossen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
uyt,uit,adp()
verdriet.,verdriet,n(sing)
Want,hand,conj(coord)
ghy,gij,"pron(pers,2,sing)"
verslaghen,verslagen,"v(participle,past)"
hebt,hebben,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
party,partij,n(sing)
Die,ie,adv(gener)
sonder,zonder,adp()
saeck,zaak,n(sing)
vervolghden,vervolgen,v(infin)
my,ik,"pron(pers,1,sing)"
Haer,hun,pron(poss)
randen,rand,n(prop)
fel,fel,adj()
hebt,hebben,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
aen,aan,adp()
stucken,stuk,n(plu)
"ghebroken,",breken,"v(participle,past)"
O,gij,art(indef)
groote,groot,adj()
Godt,hoofd,n(sing)
van,van,adp()
Israel.,sara's1el,n(prop)
Van,ja,adp()
Godt,hoofd,n(sing)
comt,komen,"v(fin,pres,lex)"
alle,al,num(indef)
"saligheyt,",zaligheid,n(sing)
Die,hij,interj()
ghy,gij,"pron(pers,2,sing)"
alle,al,num(indef)
Man,haan,adv(gener)
hebt,hebben,"v(fin,pres,aux_cop)"
bereyt,bereiden,"v(participle,past)"
Die,hij,adv(gener)
tot,tot,adp()
u,gij,"pron(pers,2,plu)"
"loopt,",lopen,"v(fin,pres,lex)"
Ghy,hij,"pron(pers,2,plu)"
wilt,willen,"v(fin,pres,aux_cop)"
"ghebenedijen,",gebenedijen,"v(participle,past)"
V,:,pron(poss)
"volc,",volk,n(sing)
"Heer,",eer,n(sing)
dat,dat,pron(rel)
in,in,adp()
u,gij,"pron(pers,2,sing)"
hoopt.,hopen,"v(fin,pres,lex)"
