form,lemma,pos
Nu,gij,"pron(pers,2,plu)"
heffen,heffen,"v(fin,pres,lex)"
wy,wij,"pron(pers,1,plu)"
een,een,art(indef)
Nieu,heiuw,n(sing)
Liedt,eiden,n(sing)
aen,aan,adp()
Vanden,hand,n(sing)
Antichrist,incistris,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
dit,dit,pron(dem)
"verstaen,",verstaan,v(infin)
Het,eten,"pron(pers,3,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
hem,hij,"pron(pers,3,sing)"
nu,nu,adv(dem)
openbaeren,openbaren,v(infin)
Den,een,art(indef)
rechten,recht,adj()
gheest,geest,n(sing)
zijns,zijn,pron(poss)
monts,mond,n(sing)
"verstaen,",verstaan,v(infin)
Dat,haten,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
v,gij,"pron(pers,2,plu)"
verclaeren.,verklaren,v(infin)
Een,een,conj(coord)
oprecht,oprichten,n(sing)
Guyt,huid,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
zijnen,zijn,pron(poss)
Naem,aam,n(prop)
Die,hier,n(prop)
altijt,altijd,adv(gener)
teghen,tegen,adp()
de,de,art(def)
waerheydt,waarheid,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
staen,staan,v(infin)
Met,eten,adj()
woorden,worden,n(plu)
en,ne,conj(coord)
met,met,adp()
wercken,werk,n(plu)
Dat,hebben,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
den,de,art(def)
Paus,aus,n(prop)
so,zo,adv(dem)
langhe,lang,adv(gener)
gedaen,doen,"v(participle,past)"
Alsomen,alzomen,v(infin)
nu,nu,adv(dem)
mach,mogen,"v(fin,pres,aux_cop)"
mercken.,merken,v(infin)
Christus,heristus,n(prop)
ginck,gaan,n(prop)
prediken,prediken,v(infin)
alle,al,num(indef)
daghen,dag,n(plu)
Hy,gij,adv(gener)
en,ne,adv(neg)
reet,rijden,"v(fin,past,lex)"
op,op,adp()
Rossen,hoos,n(plu)
noch,noch,conj(coord)
op,op,adp()
Waghen,jagen,n(prop)
De,eer,art(indef)
Paus,half,n(prop)
heeft,hebben,"v(fin,pres,aux_cop)"
so,zo,adv(dem)
heylighe,heilig,adj()
voeten,voet,n(plu)
De,eer,pron(indef)
Aerde,eren,n(plu)
is,zijn,"v(fin,pres,aux_cop)"
hem,hij,"pron(pers,3,sing)"
niet,niet,adv(neg)
weerdich,waardig,adj()
te,te,adp()
"draghen,",dragen,v(infin)
Alle,al,n(sing)
Keysers,heiser,n(prop)
zijn,zijn,pron(poss)
voeten,voet,n(plu)
kussen,kussen,adj()
moeten.,moeten,n(prop)
Christus,heristus,n(prop)
die,die,pron(rel)
leefde,leven,"v(fin,past,lex)"
in,in,adp()
groot,groot,adj()
verdriet,verdriet,n(sing)
Also,alzo,adv(dem)
veel,veel,num(indef)
eygens,eigen,adj()
en,ne,adv(neg)
hadde,hebben,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
niet,niet,adv(neg)
Daer,zij,adv(gener)
zijn,zijn,pron(poss)
hooft,hoofd,n(sing)
op,op,adp()
rusten,rusten,v(infin)
mochte,mogen,"v(fin,past,aux_cop)"
Sint,het+in,adv(gener)
Peter,eter,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
seluest,zelfst,adv(gener)
visschen,vis,n(plu)
hiet,iet,"v(fin,past,lex)"
Doe,hoe,interj()
hy,hij,"pron(pers,3,sing)"
den,de,art(def)
Cijnspenninck,ijlsnngink,n(sing)
brochte.,brengen,"v(fin,past,lex)"
Hier,ier,"pron(pers,2,plu)"
teghen,tegen,"v(fin,past,lex)"
nu,nu,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
den,de,art(def)
Paus,haas,n(sing)
so,zo,adv(resum)
rijck,rijk,adv(gener)
Men,een,adv(neg)
vint,vinden,"v(fin,pres,lex)"
ter,te+de,art(def)+adp()
werelt,wereld,n(sing)
niet,niet,adv(neg)
zijns,zijn,pron(poss)
ghelijck,gelijk,adv(gener)
Van,hangen,adv(gener)
Steden,eten,n(plu)
ende,en,conj(coord)
van,van,adp()
sloten,slot,n(plu)
Dat,haten,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
vercreghen,verkrijgen,"v(participle,past)"
al,al,adv(gener)
met,met,adp()
practijck,pracitek,n(sing)
Dat,hebben,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
Godt,hoofd,adv(gener)
nu,nu,adv(dem)
eens,een,art(indef)
verdroten.,verdroeten,adj()
Siet,iet,"pron(pers,3,sing)+interj()"
aen,aan,adp()
Christum,herstum,n(prop)
Gods,hoofd,adv(gener)
leuende,levend,adj()
Soon,hoon,n(sing)
Hy,hij,"pron(pers,1,sing)"
heeft,hebben,"v(fin,pres,aux_cop)"
ghedraghen,dragen,"v(participle,past)"
een,een,art(indef)
doornen,doorn,adj()
Croon,roon,adj()
Men,en,adv(neg)
mocht,mogen,"v(fin,past,aux_cop)"
niet,niet,adv(neg)
by,bij,adp()
hem,hij,"pron(pers,3,sing)"
geraken,geraken,v(infin)
Want,hand,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
den,de,art(def)
Berch,herk,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
op,op,adp()
ghevloon,vlieden,n(sing)
Doe,hoe,conj(coord)
men,men,pron(indef)
hem,hij,"pron(pers,3,sing)"
Coninck,honing,n(sing)
wilde,willen,"v(fin,past,aux_cop)"
maken.,maken,v(infin)
Hem,hij,conj(coord)
seluen,zelf,pron(dem)
heeft,hebben,"v(fin,pres,aux_cop)"
de,de,art(def)
Paus,haas,n(prop)
gestelt,stellen,"v(participle,past)"
Bouen,hoven,adp()
alle,al,num(indef)
Coninghen,monnik,n(plu)
met,met,adp()
ghewelt,geweld,n(sing)
Hy,hij,adv(gener)
draecht,dragen,"v(fin,pres,lex)"
drie,drie,num(card)
Croonen,room,n(plu)
van,van,adp()
Gouden,oud,adj()
Veel,eel,adj()
Christen,rijst,adj()
bloets,bloed,n(sing)
stort,storten,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
int,het+in,art(def)+adp()
velt,veld,n(sing)
Dat,eten,adv(gener)
moetmen,moeten+men,"pron(indef)+v(fin,pres,aux_cop)"
voor,voor,adp()
heylicheyt,heiligheid,n(sing)
houden.,houden,"v(fin,pres,lex)"
Sijn,een,adj()
Leere,eer,adj()
gelt,geld,n(sing)
meer,meer,adv(gener)
dan,dan,conj(comp)
Gods,hoofd,"conj(subord)+pron(pers,3,sing)"
ghebot,gebod,n(sing)
Met,eten,n(sing)
Christus,heristus,n(prop)
woort,woord,n(sing)
hout,houden,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
zijnen,zijn,pron(poss)
spot,spot,n(sing)
Sijn,eind,v(infin)
doen,toen,v(infin)
en,ne,adv(neg)
is,zijn,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
dan,dan,adv(dem)
lieghen,liegen,v(infin)
Sijn,een,pron(poss)
Jongeren,hongeren,n(plu)
gaen,gaan,v(infin)
geschoren,geschoor,v(infin)
als,als,conj(comp)
een,een,art(indef)
"sot,",zot,n(sing)
Om,hij,adv(gener)
de,de,art(def)
Armen,arm,n(sing)
te,te,adp()
bedrieghen.,bedriegen,v(infin)
Christus,christus,n(prop)
heeft,hebben,"v(fin,pres,aux_cop)"
den,de,art(def)
doodt,dood,n(sing)
ghesmaect,smaken,"v(participle,past)"
Hier,hier,adv(gener)
wt,uit,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
de,de,art(def)
Paus,haas,n(sing)
een,een,art(indef)
Craem,haran,n(sing)
"gemaect,",maken,"v(participle,past)"
End,en+het,conj(coord)
Aflaet,efalt,n(sing)
Brieuen,erven,adj()
gheschreuen,schrijven,"v(participle,past)"
Op,op,adp()
