form,lemma,pos
WIe,ee,adv(gener)
wenscht,wensen,"v(fin,pres,lex)"
voor,voor,adp()
dit,dit,pron(dem)
leven,leven,n(sing)
te,te,adp()
zijn,zijn,v(infin)
een,een,art(indef)
Koninks,honing,adj()
kind?,kind,adj()
Of,of,conj(coord)
die,de,art(def)
macht,macht,n(sing)
en,en,art(indef)
rijkdom,rijkdom,n(sing)
mind?,minnen,v(imp)
Wy,hij,pron(poss)
Harders,harder,n(plu)
van,van,adp()
"schaapen,",schaap,n(sing)
Noit,hoofd,adv(gener)
slaapen,slapen,n(plu)
In't,ont,adv(neg)
"waapen,",wapen,v(infin)
Ons,wij,"pron(pers,3,plu)"
"rusten,",rusten,n(sing)
Met,eten,adv(neg)
"lusten,",lusten,v(infin)
Wij,ik,"pron(pers,1,sing)"
hier,hier,pronadv(dem)
in,in,pronadv(prep)
niet,niet,adv(neg)
raapen;,rapen,v(infin)
't,het,conj(coord)
Hof,of,conj(coord)
achten,achten,"v(fin,pres,lex)"
wy,wij,"pron(pers,1,plu)"
niet,niet,adv(neg)
meer,meer,num(indef)
als,als,conj(comp)
wind.,wind,"v(fin,pres,lex)"
Zijn,einen,adv(gener)
vermoeyt,vermoeid,"v(fin,pres,lex)"
de,de,art(def)
"leeden,",leiden,n(plu)
wy,wij,"pron(pers,1,plu)"
gaan,gaan,"pron(pers,3,plu)"
aan,aan,adp()
"beek,",beek,n(sing)
of,of,conj(coord)
"bron,",bron,n(sing)
En,na,adv(neg)
ontschuylen,ontschulden,"v(fin,pres,lex)"
daar,daar,adv(dem)
de,de,art(def)
"Zon,",hoon,n(sing)
Waar,haar,n(sing)
Zephirus,experios,n(prop)
winden,vinden,v(infin)
De,ne,pron(poss)
Linden,einden,v(infin)
Verbinden,ierbinden,v(infin)
t',te,art(def)
Omhelzen,melsen,n(sing)
De,e,n(sing)
"Elzen,",elzen,n(sing)
Waar,haar,n(sing)
d',de,art(def)
Eik,ik,"pron(pers,1,sing)"
hem,hij,"pron(pers,3,sing)"
laat,lat,n(sing)
vinden.,vinden,v(infin)
Niemand,iemand,adv(gener)
zich,zich,"pron(refl,3,sing)"
geruster,geruster,n(sing)
bevon.,bevonen,adv(gener)
Lust,zusten,n(prop)
ons,wij,"pron(pers,1,plu)"
"tijd-verdrijf,",tijdervroedervegd,adv(gener)
ieder,ieder,adv(gener)
zoekt,zoeken,"v(fin,pres,lex)"
zijn,zijn,pron(poss)
"Harderin,",aarderin,n(sing)
Die,je,pron(indef)
hy,hij,"pron(pers,3,sing)"
smeekt,smeken,"v(fin,pres,lex)"
om,om,adp()
weder-min;,wedermin,n(sing)
En,ne,art(indef)
doet,doen,"v(fin,pres,lex)"
dat,dat,conj(subord)
zijn,zijn,pron(poss)
klachten,klacht,n(plu)
Verwachten,erwachten,v(infin)
't,eten,art(def)
Volbrachten;,ontbrengen,n(sing)
Doet,het+ood,conj(coord)
minnen,minnen,n(sing)
Haar,haar,adp()
sinnen,zin,n(plu)
Geheelijk,eeuwelijk,adv(gener)
verkrachten;,verkrachten,n(sing)
Tot,hoofd,conj(coord)
liefd',liefde,"v(fin,pres,lex)"
in,in,adp()
haar,haar,n(sing)
krijgt,krijgen,"v(fin,pres,lex)"
een,een,art(indef)
begin.,begin,n(sing)
't,het,art(def)
Hof,of,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
't,het,art(def)
beminnen,beminnen,n(sing)
geveynsdt,veinzen,"v(participle,past)"
en,ne,art(indef)
vol,vol,adj()
van,van,adp()
"list,",list,n(sing)
Zo,o,conj(coord)
dat,dat,conj(subord)
meenig,menig,pronadv(pers)+pron(indef)
hem,hij,"pron(pers,3,sing)"
vergist;,vergissen,"v(fin,pres,lex)"
Want,hand,v(imp)
meenigen,menig,num(indef)
"Ionker,",jonkheer,adj()
Of,of,conj(coord)
"pronker,",pronk,n(sing)
In,ne,conj(coord)
't,eten,art(def)
donker,donker,adj()
Zijn,een,adv(gener)
lusten,lusten,v(infin)
Uyt,eten,adv(neg)
blusten:,bloesten,v(infin)
En,ne,conj(coord)
daar,daar,adv(dem)
mee,mee,num(indef)
ontzonk,ontzinken,"v(fin,past,lex)"
'er,heer,adv(gener)
d',de,art(def)
Eer;,eer,n(sing)
eer,eer,conj(subord)
dat,dat,conj(subord)
me,men,pron(indef)
Iuffer,erven,adv(gener)
het,het,"pron(pers,3,sing)"
wist.,weten,"v(fin,pres,lex)"
