form,lemma,pos
"Vliegt,",licht,"v(fin,pres,lex)"
"minnezugjes,",minzeggen,n(sing)
vliegt,vliegen,"v(participle,past)"
weer,zijn,"v(fin,past,aux_cop)"
"heen,",heen,adv(gener)
Op,op,n(sing)
vleugels,vleegsel,n(sing)
van,van,adp()
den,de,art(def)
wind,wind,n(sing)
"gedragen,",dragen,"v(participle,past)"
Om,hij,pron(indef)
ISIS,heer,misc()
die,die,pron(rel)
ik,ik,"pron(pers,1,sing)"
min,min,adv(gener)
alleen,alleen,adv(gener)
De,eer,pron(poss)
smart,smart,"v(fin,pres,lex)"
myns,mijn,pron(poss)
eenzaamheit,eenshaagd,n(sing)
te,te,adp()
klagen.,klagen,v(infin)
Vliegt,lijgen,"v(fin,pres,lex)"
heen,heen,art(indef)
en,ne,adv(neg)
zegt,zeggen,"v(fin,pres,lex)"
haer,zij,"pron(pers,3,sing)"
hoe,hoe,adv(inter)
myn,mijn,pron(poss)
dart'le,dartel,pronadv(dem)
minnelust,minnelijk,n(sing)
Dient,iet,"v(fin,pres,lex)"
in,in,adp()
haar,haar,pron(poss)
arm,arm,adj()
geblust.,blussen,n(sing)
Zy,ik,"pron(pers,1,sing)"
is,zijn,"v(fin,pres,aux_cop)"
't,eten,"pron(pers,2,sing)"
alleen,alleen,adv(gener)
die,die,art(def)
my,ik,"pron(pers,1,sing)"
"vermaakt,",vermaken,"v(participle,past)"
Na,a,interj()
haar,zij,n(sing)
alleen,alleen,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
myn,mijn,pron(poss)
begeeren.,begeren,n(sing)
Het,eten,n(sing)
vuur,voor,n(sing)
dat,dat,conj(subord)
mynen,mijn,pron(poss)
boezem,boezem,n(sing)
"blaakt,",blaken,"v(fin,pres,lex)"
Doet,het+hoe,conj(coord)
haar,zij,n(sing)
alle,al,num(indef)
and're,ander,adj()
liefde,liefde,n(sing)
weeren.,zijn,v(infin)
Geen,een,conj(coord)
"minvermaak,",minvermaan,n(sing)
geen,geen,pron(indef)
zagt,zacht,n(sing)
"gestreel,",gestreel,n(sing)
hoe,hoe,adv(inter)
teer,een+te,adv(gener)+adv(gener)
en,ne,art(indef)
"zoet,",zoet,"v(fin,pres,aux_cop)"
Dat,hebben,conj(coord)
my,ik,"pron(pers,1,sing)"
als,als,conj(comp)
't,eten,art(def)
haar,zij,pron(poss)
voldoet.,voldoen,"v(fin,pres,lex)"
Haar,haar,n(sing)
liefde,liefde,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
trouw,trouw,n(sing)
en,een,conj(coord)
zonder,zonder,adp()
"erg,",erg,n(sing)
Zy,hij,interj()
voelt,voelen,"v(fin,pres,lex)"
daar,daar,adv(dem)
van,van,adp()
het,het,"pron(pers,3,sing)"
lief,lief,adj()
bewegen,bewegen,"v(participle,past)"
Wanneer,jane,adv(gener)
het,het,"pron(pers,3,sing)"
lustig,lustig,adj()
Valkenberg,elkenburg,n(prop)
Ons,ne+zij,n(sing)
nood,nood,n(sing)
op,op,adp()
haar,zij,pron(poss)
verliefde,verlieven,"v(participle,pres)"
wegen:,weg,n(sing)
Gaat,haat,n(prop)
heen,heen,art(indef)
dan,dan,adv(dem)
"zugjes,",zuigen,n(prop)
"gaat,",gat,n(prop)
de,de,art(def)
zoete,zoet,n(prop)
Lente,ent,n(prop)
tijd,tijd,n(sing)
Nood,houden,"v(fin,pres,lex)"
ons,wij,"pron(pers,1,plu)"
ten,de+te,adp()+art(def)
minnestrijd.,minnerstrijd,n(sing)
