form,lemma,pos
Ter,haar,pron(poss)
eere,eer,n(sing)
van,van,adp()
het,het,"pron(pers,3,sing)"
Jonge,hongen,"v(fin,pres,lex)"
"Paar,",haar,n(sing)
"hoezee,",hoe+zij,n(prop)
Vereenigd,eringenig,"v(participle,past)"
voor,voor,adp()
het,het,"pron(pers,3,sing)"
"Echttaltaar,",tichteral,n(sing)
"hoezee,",hoe+zien,n(prop)
Klinkt,linken,"v(fin,pres,lex)"
thans,thons,n(prop)
het,het,"pron(pers,3,sing)"
blijde,blij,adj()
"bruiloftslied,",bruiloftslieden,n(sing)
dat,dat,conj(subord)
ieder,ieder,pron(indef)
hun,zij,"pron(pers,3,plu)"
ter,de+te,adp()+art(def)
eere,eer,n(sing)
biedt.,bieden,"v(fin,pres,lex)"
"Hoezee,",ooieze,n(prop)
"hoezee,",hoe+zij,n(prop)
"hoezee,",hoe+zij,n(prop)
In,een,conj(coord)
Hijmen's,iemand,pron(indef)
tempel,tempel,n(sing)
"wellekom,",welkom,adv(gener)
"hoezee,",hoe+zien,"v(fin,pres,lex)"
Geluk,elk,n(prop)
in,in,adp()
de,de,art(def)
"echt,",echt,n(sing)
o,o,interj()
"bruidegom,",bruidegom,n(sing)
"hoezee,",hoe+zij,n(sing)
Smaak,gemaken,n(sing)
met,met,adp()
uw,uw,pron(poss)
lieve,lief,adj()
"gemalin,",gemalen,n(sing)
Het,eten,conj(coord)
heil,heil,n(sing)
der,de,art(def)
trouw,trouw,n(sing)
en,een,art(indef)
"huw'lijksmin,",huwelijks,n(sing)
"Hoezee,",ooieze,n(sing)
"hoezee,",hoe+zij,pron(poss)
hoezee.,hoe+zij,n(sing)
de,de,art(def)
bruid,bruid,n(sing)
zij,zij,"pron(pers,3,plu)"
huld,hulde,"v(fin,past,aux_cop)"
toegebragt:,toebrengen,"v(participle,past)"
"hoezee,",hoe+zij,adv(gener)
Al,al,adv(gener)
wat,wat,pron(rel)
gij,gij,"pron(pers,2,plu)+pron(pers,3,sing)"
in,in,adp()
den,de,art(def)
Echt,echt,n(sing)
verwacht,verwechten,"v(fin,pres,lex)"
hoezee,hoe+zij,"v(fin,pres,lex)"
Wij,twee,"pron(pers,1,sing)"
juichen,juk,n(plu)
in,in,adp()
uw,uw,pron(poss)
zegepraal,siegerpal,n(prop)
En,na,conj(coord)
in,in,adp()
de,de,art(def)
keus,keus,n(sing)
van,van,adp()
uw,uw,n(prop)
Gemaal,imaal,adv(gener)
"Hoezee,",ooieze,n(sing)
"hoezee,",hoe+zij,n(prop)
hoezee.,hoe+zij,n(sing)
Gij,twee,"pron(pers,1,sing)"
bruidegom!,bruidegom,n(plu)
gij,gij,num(card)
weet,weten,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
wel.,wel,adv(gener)
"hoezee,",hoe+zij,adv(gener)
Het,eten,misc()
huw'lijk,huwelijk,adj()
is,zijn,"v(fin,pres,aux_cop)"
geen,geen,pron(indef)
bagatel,bachaal,n(sing)
hoezee!,hoe+zij,adv(gener)
De,eer,conj(coord)
zorgen,zorgen,n(plu)
eischen,eisen,v(infin)
"werkzaamheid,",werkmaad,n(sing)
Maar,haar,n(sing)
zegen,zien,adj()
kroont,kronen,n(sing)
der,de,art(def)
mannen,man,n(plu)
"vlijt,",vlijt,"v(fin,pres,lex)"
-,-,punc(hyph)
"Hoezee,",hoe+ze,n(prop)
"hoezee,",hoe+zij,pron(poss)
hoezee.,hoe+zien,n(sing)
Gij.,twee,interj()
bruidje!,bruid,n(plu)
let,lid,n(sing)
ook,ook,adv(gener)
op,op,adp()
uw,uw,pron(poss)
"zaak,",zaak,n(sing)
hoezee.,hoe+zij,adv(gener)
Uw,uw,adv(gener)
huispligt,huispleed,"v(fin,pres,lex)"
zij,zij,"v(fin,pres,aux_cop)"
uw,uw,adv(gener)
grootst,groot,adj()
vermaak,vermaken,"v(fin,past,lex)"
hoezee,hoe+zij,pron(poss)
Denk,enk,interj()
"steeds,",stad,"v(fin,past,lex)"
het,het,"pron(pers,3,sing)"
sieraad,siraas,n(prop)
van,van,adp()
den,de,art(def)
"trouw,",trouw,n(sing)
Is,zijn,"v(fin,pres,aux_cop)"
eene,een,art(indef)
huisselijke,huiselijk,adj()
Vrouw.,rouw,n(sing)
-,-,punc(hyphen)
"Hoezee,",hoe+zien,n(prop)
"hoezee,",hoe+zien,n(sing)
hoezee.,hoe+zien,n(sing)
Altijd,het+huidij,n(sing)
o,o,interj()
jeugdige.,jeugdig,adj()
Gemaal,immaal,interj()
hoezee!,hoe+zij,n(sing)
bescheiden,bescheiden,v(infin)
in,in,adp()
uw,uw,n(sing)
"mannentaal,",mannatiel,n(sing)
hoezee!,ooieze,n(sing)
denk,ding,n(sing)
nooit,nooit,n(sing)
nu,nu,adv(dem)
voer,varen,adv(gener)
ik,ik,"pron(pers,1,sing)"
"heerschappij,",heerschappij,n(prop)
Maar,zij,n(prop)
dat,dat,pron(dem)
uw,uw,n(sing)
handel,handelen,n(sing)
liefde,liefde,n(sing)
zij.,zij,pron(poss)
"Hoezee,",hoe+zij,n(prop)
"hoezee,",hoe+zij,n(prop)
hoezee.,hoe+zij,n(prop)
Wil,el,num(indef)
nooit,nooit,num(indef)
uw,uw,pron(poss)
regt,recht,n(sing)
te,te,adp()
boven,boven,adp()
gaan,gaan,v(infin)
"hoezee,",hoe+zij,pron(poss)
Trek,rek,n(prop)
nimmer,nimmer,adv(gener)
de,de,art(def)
pantoffel,panthof,n(sing)
aan,aan,adp()
hoezee!,hoe+zij,pron(poss)
denk,ding,n(sing)
altijd,altijd,adv(gener)
en,ne,adv(neg)
het,het,"pron(pers,3,sing)"
is,zijn,"v(fin,pres,aux_cop)"
geen,geen,pron(indef)
"schijn,",schijn,n(sing)
de,de,art(def)
Vrouw,rouw,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
onderdanig,onderdanig,adj()
"zijn,",zijn,"v(fin,pres,aux_cop)"
-,-,punc(hyph)
"Hoezee,",ooieze,n(prop)
"hoezee,",hoe+zij,n(prop)
hoezee.,hoe+zij,n(prop)
dat,dat,conj(subord)
Amor,hierom,n(sing)
dus,dus,adv(dem)
uw,uw,adv(gener)
echt,echt,adv(gener)
"bekroon,,",bekronen,"v(fin,pres,lex)"
"hoezee,",hoe+zij,n(prop)
dat,dat,conj(subord)
welvaart,welvaard,adv(gener)
in,in,adp()
uw,uw,pron(poss)
huiskring,huisring,n(prop)
woon,woon,"v(fin,past,lex)"
hoezee,hoe+zij,n(prop)
dat,dat,art(def)
wenschen,wens,n(plu)
en,en,adv(neg)
dat,dat,art(def)
"zingen,",zingen,adj()
wij;,wij,"pron(pers,1,plu)"
Al,al,n(sing)
klinkend,klinken,"v(participle,past)"
in,in,adp()
deez.,deze,pron(dem)
"Vriendenrij,",remindrijk,n(prop)
-,-,punc(hyphen)
Hoezee!,hoe+zien,n(prop)
hoezee,hoe+zij,n(sing)
hoezee.,hoe+zien,n(sing)
