form,lemma,pos
ICk,ak,n(sing)
ben,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
edel,edel,adj()
Blom,liom,n(sing)
Tot,hoofd,conj(coord)
Saron,charon,n(sing)
uytgelesen,uitlezen,"v(participle,past)"
Spreeckt,preken,v(imp)
onsen,ons,pron(poss)
Bruydegom:,ruidegom,n(sing)
Wat,haten,adv(gener)
mach,mogen,"v(fin,pres,aux_cop)"
de,de,art(def)
plaetse,plaats,n(sing)
wesen,wezen,v(infin)
Daer,haar,adp()
dees,deze,pron(dem)
Blom,loom,n(sing)
"delicaet,",delichaaa,art(def)+n(sing)
Staet,getaat,"pron(pers,3,sing)+conj(subord)"
vast,vast,adj()
en,en,conj(coord)
wel,wel,adv(gener)
gegrond?,getrouwen,adj()
Tot,hoofd,adv(gener)
"toeverlaet,",toeverlaat,n(sing)
't,het,conj(subord)
Is,zijn,"pron(pers,3,sing)"
's,zijn,pron(poss)
menschen,mens,n(sing)
grond.,grond,n(sing)
't,et,conj(subord)
Is,zijn,"pron(pers,3,sing)"
's,zijn,"pron(pers,3,sing)"
menschen,mens,n(sing)
herte,hart,n(sing)
vry,vrij,adj()
Dat,hebben,adv(gener)
effen,heffen,v(infin)
is,zijn,"v(fin,pres,aux_cop)"
en,een,art(indef)
"slechte,",slecht,"v(fin,pres,lex)"
Door,haar,adp()
onsen,ons,pron(poss)
Heer,eer,n(sing)
Christi:,hartix,n(sing)
Die,ie,adv(gener)
alleen,alleen,adv(gener)
maeckt,maken,"v(participle,past)"
gerechte,gerecht,adj()
Des,zijn,pron(poss)
menschen,mens,n(sing)
hert,hart,n(sing)
Van,ja,adp()
"ongerechtigheyd,",ongerechtigheid,n(sing)
Als,als,adv(gener)
sonden,zonde,n(plu)
smert,smart,"v(fin,pres,lex)"
En,ne,adv(gener)
wert,worden,"v(fin,pres,aux_cop)"
beschreyd.,beschreien,"v(participle,past)"
O,daar,art(indef)
menschen!,mens,adj()
wie,wie,pron(inter)
ghy,gij,"pron(pers,2,plu)"
zijt,zijn,"v(fin,pres,aux_cop)"
Wilt,houden,"v(fin,pres,lex)"
al,al,num(indef)
't,eten,art(def)
on-effen,oneffen,adj()
slechten:,slechten,v(infin)
En,na,conj(coord)
haest,haasten,v(imp)
de,de,art(def)
sonden,zonde,n(plu)
"mijdt,",mijten,"v(fin,pres,lex)"
Slap,lap,adj()
hand,hand,n(sing)
en,een,art(indef)
knie,knie,n(sing)
wilt,willen,v(imp)
"rechten,",rechten,v(infin)
Doet,hoeden,conj(coord)
rechte,recht,n(sing)
"boet,",bieden,n(sing)
Bekeert,eekheerd,v(imp)
u,gij,"pron(pers,2,plu)"
tot,tot,conj(coord)
de,de,art(def)
Heer,eer,n(sing)
In,een,art(indef)
diep,diep,adj()
ootmoet,ootmoed,n(sing)
Met,eten,adv(gener)
groot,groot,adj()
begeer.,begeren,n(sing)
In,ne,adv(neg)
sulcken,zulk,pron(dem)
effen,effen,v(infin)
"Landt,",hand,"v(fin,pres,lex)"
In,een,art(indef)
sulcken,zulk,pron(dem)
schoon,schoon,adj()
Landauwe,andrauw,n(sing)
Staet,staan,"v(fin,pres,lex)"
dese,deze,pron(dem)
Blom,loom,adj()
"geplant,",planten,"v(participle,past)"
Daer,zij,pronadv(rel)
maeckt,maken,"v(fin,pres,lex)"
des,de,art(def)
geestes,geest,n(sing)
dauwe,dauw,n(sing)
't,het,adv(gener)
Land,hand,art(def)+adp()
heel,heel,n(sing)
vruchtbaer:,vruchtbaar,n(sing)
Dees,een,n(sing)
Blom,liom,n(sing)
toont,tonen,n(sing)
haer,haar,pron(poss)
"schoonheyd,",schoonheid,n(sing)
En,ne,art(indef)
brenght,brengen,n(sing)
met,met,adp()
haer,zij,"pron(pers,3,sing)"
Al,al,n(sing)
"goedt,",goed,adj()
planteyt.,planteit,n(sing)
Wie,hier,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
dees,deze,pron(dem)
Blomme,lim,n(sing)
schoon?,schoon,n(sing)
"Iesus,",chesus,n(prop)
vol,vol,adv(gener)
soeter,zoet,adj()
"minnen,",minne,v(infin)
Al,al,adv(gener)
der,de,art(def)
vromen,vroom,n(sing)
"Patroon,",atroon,n(prop)
Hy,hier,adv(gener)
woont,wonen,"v(fin,pres,lex)"
in,in,adp()
't,het,art(def)
hert,hard,n(sing)
daer,daar,pronadv(rel)
"binnen,",binnen,adv(gener)
Hy,hier,pron(poss)
drijft,drijven,"v(fin,pres,lex)"
daer,daar,pronadv(dem)
uyt,uit,pronadv(prep)
Al,al,pron(indef)
't,het,art(def)
quaedt,kwaad,"v(fin,pres,lex)"
uyt,uit,n(sing)
's,zijn,pron(poss)
herten,hart,n(sing)
"hof,",hof,n(sing)
Bitter,eten+er,adp()+art(def)
onkruyt,onkruid,n(sing)
En,na,art(indef)
fenijndigh,fening,adj()
