form,lemma,pos
LOEFT,eer,n(sing)
nu,nu,adv(dem)
vry,vrij,adj()
onses,ons,"pron(pers,1,plu)"
Godts,hoot,n(sing)
"naem,",naam,n(sing)
Al,el,num(indef)
ghy,gij,"pron(pers,2,plu)"
dienaers,dienaar,n(plu)
des,de,art(def)
"Heeren,",eer,n(sing)
Komt,hoomd,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
hem,hij,"pron(pers,3,sing)"
prysen,prijzen,v(infin)
al,al,adv(gener)
"t'saem,",tezamen,n(prop)+adp()
Ghy,hij,"pron(pers,3,sing)"
die,die,pron(rel)
daer,daar,adv(dem)
woent,wonen,"v(fin,pres,lex)"
met,met,adp()
eeren,eer,n(sing)
In,ne,conj(coord)
sijn,zijn,pron(poss)
huys:,huis,n(sing)
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
hem,hij,"pron(pers,3,sing)"
"louen,",loven,v(infin)
In,een,adp()
sijn,zijn,pron(poss)
schoone,schoon,n(sing)
voorhouen.,voorhoofd,n(sing)
Loeft,hoofd,"v(fin,pres,lex)"
den,de,art(def)
"Heer,",eer,n(sing)
want,want,conj(coord)
hy,hij,"pron(pers,3,sing)"
is,zijn,"v(fin,pres,aux_cop)"
"goet,",goed,adj()
Sijns,ik,n(sing)
naems,het+nemen,"pron(pers,3,sing)+v(fin,past,lex)"
eer,eer,adv(gener)
laett,laten,"v(fin,pres,lex)"
nu,nu,adv(dem)
hooren:,horen,v(infin)
Hy,hij,"pron(pers,1,sing)"
is,zijn,"v(fin,pres,aux_cop)"
lieflick,lieflijk,adj()
ende,en,conj(coord)
"soet,",zien,adj()
Dies,ei,n(prop)
heeft,hebben,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
hem,hij,"pron(pers,3,sing)"
"verkoren,",verkiezen,"v(participle,past)"
Israel,sara's1el,n(sing)
end,en,conj(coord)
Iacob,ekobes,n(prop)
"vrom,",vroom,n(prop)
Tot,hoofd,conj(coord)
een,een,art(indef)
eewigh,eeuwig,adj()
eyghendom.,eigendom,n(sing)
Ick,ook,adv(gener)
weet,weten,v(imp)
wt,uit,adp()
Godts,hoofd,adv(gener)
"gheboden,",gebod,"v(participle,past)"
Dat,hebben,conj(subord)
de,de,art(def)
Heer',eer,n(sing)
hoogh',hoog,n(sing)
"ghepresen,",prijzen,"v(participle,past)"
Meerder,aarde,adj()
is,zijn,"v(fin,pres,aux_cop)"
dan,dan,conj(comp)
d'afgoden:,afgod,art(def)+n(plu)
Want,hand,v(imp)
wat,wat,pron(inter)
hy,hij,"pron(pers,3,sing)"
"wilt,",willen,"v(fin,pres,lex)"
moet,moeten,"v(fin,pres,aux_cop)"
"wesen,",wezen,v(infin)
In,een,conj(coord)
hemel,hemel,n(sing)
end,en,conj(coord)
d'ęerde,de+derde,art(def)+adj()
"bloot,",bloot,n(sing)
In,ne,adp()
de,de,art(def)
Zee,eeuw,n(sing)
diep',diep,adj()
ende,en,conj(coord)
groot.,groot,adj()
Hy,een,pron(poss)
doet,doen,"v(fin,pres,lex)"
die,de,art(def)
wolcken,wolk,n(plu)
"opstaen,",opstaan,"v(fin,pres,lex)"
Van,ja,adp()
t'eynde,teind,art(def)+n(sing)
des,de,art(def)
ęerdtrycken:,aardrijk,n(sing)
Den,een,art(indef)
blixem,bliksem,n(prop)
laett,laten,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
"wtgaen,",uitgaan,v(infin)
Den,een,art(indef)
reghen,regen,n(sing)
desghelycken:,desgelijks,adv(gener)
Hy,ei,"pron(pers,1,sing)"
bringht,brengen,"v(fin,pres,lex)"
den,de,art(def)
windt,wind,n(sing)
voort,voort,adv(gener)
vol,vol,adj()
"macht,",macht,n(sing)
Wt,eten,conj(coord)
sijn,zijn,pron(poss)
schatkamer,schatkenkamer,n(sing)
met,met,adp()
kracht.,kracht,n(sing)
D'eerste,eerst,adj()
gheboren',geboren,adj()
in't,inten,art(def)+adp()
landt,land,n(sing)
"AEgypti,",egypte,n(prop)
sijn,zijn,"v(fin,pres,aux_cop)"
"ghestoruen,",sterven,"v(participle,past)"
Mensch',enigs,n(sing)
end,en,conj(coord)
vee,vee,n(sing)
kaemen,komen,"v(fin,pres,lex)"
ter,de+te,art(def)+adp()
"schand',",schande,n(sing)
End,en,conj(coord)
waeren,zijn,"v(fin,past,aux_cop)"
t'saem,tezamen,n(sing)+adp()
verdoruen.,verderven,"v(participle,past)"
In,een,art(indef)
AEgypten,egypte,adj()
sagh,zien,n(sing)
men,men,pron(indef)
"klaer,",klaar,n(sing)
Godts,hoeden,adv(gener)
teekenen,tekenen,v(infin)
wonderbaer.,wonderbaar,n(sing)
Pharao,haran,n(prop)
was,zijn,"v(fin,past,aux_cop)"
"verslaeghen,",verslaan,"v(participle,past)"
Met,eten,adp()
sijn,zijn,pron(poss)
knechten,knecht,n(plu)
al,al,adv(gener)
t'saemen.,tezamen,v(infin)
Koninghen,monnik,n(plu)
tot,tot,adp()
dien,die,pron(dem)
"daeghen,",dag,n(plu)
End,en,conj(coord)
volckeren,volker,n(plu)
omkaemen.,omkomen,v(infin)
Sihon,inho,n(prop)
end,en,conj(coord)
Og,gog,adv(gener)
tot,tot,adp()
"Basan,",sas,n(prop)
Verghinghen,erging,"v(fin,past,lex)"
in,in,adp()
Chanaan.,haanana,n(prop)
Hy,hij,n(prop)
ghaf,geven,"v(fin,past,lex)"
sijn,zijn,pron(poss)
volck,volk,n(sing)
"Israel,",sibrael,adj()
Haer,haar,adp()
landt,land,n(sing)
tot,tot,conj(coord)
eener,een,art(indef)
"eruen,",erf,adj()
Om,hij,conj(coord)
dat,dat,pron(rel)
te,te,adp()
besitten,bezitten,v(infin)
"wel,",wel,adv(gener)
"Altydt,",het+hettijd,"v(fin,pres,lex)"
sonder,zonder,adp()
verderuen.,verderven,v(infin)
Heer,eer,n(sing)
uwes,uw,pron(poss)
naems,naam,"pron(pers,3,sing)+v(fin,past,lex)"
"heerlickheit,",heerlijkheid,n(sing)
Gheduert,hetervoren,"v(fin,pres,lex)"
in,in,adp()
der,de,art(def)
eewicheit.,eeuwigheid,n(sing)
Godts,hoofd,adp()+art(def)
ghedachtenisse,gedachtenis,n(sing)
"fyn,",fijn,n(prop)
Gheduert,heten+ver,"v(participle,past)"
tot,tot,adp()
allen,al,num(indef)
tyden:,tijd,n(plu)
De,eer,pron(poss)
Heer',eer,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
oock,ook,adv(gener)
dat,dat,conj(subord)
volck,volk,n(sing)
"syn,",zijn,"v(fin,pres,aux_cop)"
"Richten,",achten,"v(participle,past)"
end,en,conj(coord)
doen,doen,"v(fin,pres,aux_cop)"
verblyden.,verblijden,v(infin)
Hy,hij,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
sijnen,zijn,pron(poss)
knechten,knecht,n(plu)
"goet,",goed,adj()
Vriendlick,rinnelijk,adv(gener)
wesen,wezen,v(infin)
ende,en,conj(coord)
soet.,zoet,"v(fin,past,lex)"
Der,haar,adv(gener)
heydenen,heiden,n(plu)
beelden,beeld,n(plu)
"slecht,",slecht,"v(fin,pres,lex)"
Siluer,hilde,n(prop)
end,en,conj(coord)
goudt,goud,n(plu)
steedts,stad,misc()
blyuen:,blijven,adj()
T'maecksel,emakkel,n(plu)
der,de,art(def)
menschen,mens,n(plu)
"onrecht,",onrecht,adj()
Om,hij,misc()
boosheit,boosheid,n(sing)
te,te,adp()
bedryuen.,bedrijven,v(infin)
Haer,haar,adp()
mondt,mond,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
gantsch,gans,n(sing)
spreken,spreken,v(infin)
"niet,",niet,adv(neg)
heen,een,"v(fin,pres,aux_cop)"
harer,haar,pron(poss)
ooghen,oog,n(plu)
jet,iet,pron(indef)
siet.,zien,"v(fin,pres,lex)"
Haer,zij,pron(poss)
ooren,oor,n(plu)
niet,niet,adv(neg)
hooren,horen,v(infin)
"gaer,",gaar,adj()
Gheen,heen,"pron(pers,3,sing)+adv(neg)"
Gheest,heten,n(sing)
komt,komen,"v(fin,pres,lex)"
wt,uit,adp()
den,de,art(def)
monden:,mond,n(plu)
Die,je,adv(gener)
die,die,art(def)
maeken,maken,"v(fin,pres,lex)"
sijn,zijn,"v(fin,pres,aux_cop)"
voorwaer,voorwaar,n(sing)
Also:,alzo,conj(subord)
Sy,een,"pron(pers,1,sing)"
oock,ook,adv(gener)
die,de,art(def)
"gronden,",grond,adj()
Vast,haasten,adv(gener)
daer,daar,pronadv(dem)
op,op,adp()
haer,zij,"pron(refl,3,sing)"
"vertrauwen,",vertreuwen,v(infin)
Ende,en,conj(coord)
haer,haar,pron(poss)
hope,hoop,n(sing)
bauwen.,bouwen,"v(fin,pres,lex)"
O,:,punc(quest)
ghy,gij,"pron(pers,2,sing)"
huys,huis,n(sing)
van,van,adp()
"Israel,",esra's1el,n(prop)
"Singht,",engen,adv(gener)
wilt,willen,"v(fin,pres,aux_cop)"
Godt,houden,conj(coord)
eer',eer,pron(poss)
bewysen:,bewijzen,n(sing)
Loeft,hoofd,conj(coord)
hen,zij,"pron(pers,3,plu)"
Aarons,aaron,n(prop)
huys,huis,n(sing)
"snel,",snel,adj()
T'huys,het+huis,n(sing)
Leui,eeuwig,adv(gener)
met,met,adp()
hem,hij,"pron(pers,3,sing)"
prysen.,prijzen,v(infin)
Loeft,hoofd,v(imp)
den,de,art(def)
"Heer',",eer,n(sing)
hem,hij,"pron(pers,3,sing)"
oock,ook,adv(gener)
nu,nu,adv(dem)
"vreest,",vrezen,"v(fin,pres,lex)"
Pryst,het+hij+rijzen,"v(fin,pres,lex)"
"hem,",hij,"pron(pers,3,sing)"
danckt,danken,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
in,in,adp()
de,de,art(def)
gheest.,geest,n(sing)
Gheloeft,geloven,"v(fin,pres,lex)"
end,en,conj(coord)
hoogh',hoog,n(sing)
"verheuen,",verheffen,"v(participle,past)"
Sij,ij,"pron(pers,1,sing)"
Godt,hoofd,conj(coord)
wt,uit,adp()
Zion,ioon,interj()
"krachtigh,",krachtig,adj()
Die,hij,conj(coord)
hem,hij,"pron(pers,3,sing)"
'gantsch,gans,adj()
heeft,hebben,"v(fin,pres,aux_cop)"
