form,lemma,pos
DE,af,art(def)
tijd,tijd,n(sing)
van,van,adp()
seventig,zeventig,num(card)
of,of,conj(coord)
tagtig,tachtig,adj()
jaar,jaar,n(sing)
Had,hebben,conj(coord)
ons,wij,"pron(pers,1,plu)"
de,de,art(def)
Nieuwe,hieuw,n(sing)
Gragt,racht,"v(fin,pres,lex)"
in,in,adp()
't,het,art(def)
groen,groen,adj()
gestelt!,gestelte,n(sing)
En,ne,adv(neg)
siet,zien,"v(fin,pres,lex)"
de,de,art(def)
tijd,tijd,n(sing)
van,van,adp()
seven,zeven,num(card)
dagen,dag,n(plu)
maar,maar,adj()
Heeft,hebben,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
Boom,hij,adv(gener)
en,een,art(indef)
struyck,struik,n(sing)
en,en,conj(coord)
alles,al,num(indef)
neer,neer,adv(gener)
gevelt:,vellen,"v(fin,pres,lex)"
't,het,adv(gener)
Geen,een,art(indef)
lange,lang,adv(gener)
jaren,jaar,n(plu)
"groeyden,",groeien,adj()
So,o,conj(coord)
korte,kort,adj()
dagen,dag,n(plu)
roeyden.,roeien,v(infin)
Wat,hebben,adv(gener)
(Mensch),eenschepen,adj()
ist,zijn+het,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
dat,dat,conj(subord)
uw,uw,pron(poss)
borst,borst,n(sing)
dus,dus,adv(dem)
swellen,zwellen,v(infin)
doet?,dood,"v(fin,pres,lex)"
Zijn,een,v(infin)
't,et,art(def)
lang-vergaarde,langvaardenaar,n(sing)
schatten?,schatten,v(infin)
ist,zijn+het,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
de,die,pron(rel)
stoet,stoot,n(sing)
Van,ja,adv(gener)
magtig,machtig,adj()
Maagschap?,jaarschap,n(sing)
prickelt,prikkel,adj()
u,gij,"pron(pers,2,plu)"
't,et,art(def)
gemoet,gemoed,n(sing)
D',.f,adp()
aalouwde,aloud,n(sing)
"stam,",stam,n(sing)
en,en,conj(coord)
over,over,adp()
groot-vaers,grootvoort,n(sing)
bloet?,bloed,"v(fin,pres,lex)"
Die,een,num(indef)
lange,lang,adj()
jaren,jaar,n(plu)
praalden,pralaat,v(infin)
Wel,el,adv(gener)
in,in,adp()
een,een,art(indef)
nagtje,nachtig,n(sing)
daalden.,dalen,v(infin)
Een,een,art(indef)
goet,goed,n(sing)
besluyt,besluiten,n(sing)
na,na,adp()
rijper,rijp,n(sing)
overleg,overliggen,adv(gener)
Bebolwerckt,elof+hebben,n(sing)
met,met,adp()
een,een,art(indef)
Vaderlijcke,aderlijk,adj()
"straff,",straffen,n(sing)
Dat,hebben,adv(gener)
ruymden,ruimen,v(infin)
alle,al,num(indef)
tegenstanden,tegandstede,n(sing)+adp()
"weg,",weg,n(sing)
En,een,adv(neg)
kapten,kopen,"v(fin,past,lex)"
't,at,adv(gener)
al,al,num(indef)
als,als,conj(comp)
met,met,adp()
een,een,art(indef)
zeysen,cijns,n(sing)
aff:,af,n(sing)
't,het,"v(fin,pres,lex)"
Dee,ee,n(sing)
dicke,dikke,adv(gener)
boomen,boom,n(sing)
"beven,",beven,v(infin)
En,ne,conj(coord)
kosten,kosten,adj()
veeler,veel,adj()
leven.,leven,v(infin)
Dat,hebben,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
den,de,art(def)
schets,schit,n(sing)
van,van,adp()
Goddelijke,hoddelijk,n(prop)
Magt,hacht,n(sing)
Door,haar,n(sing)
hoger,hoog,adj()
hand,hand,n(sing)
in,in,adp()
's,zijn,"pron(pers,3,sing)"
werelds,wereld,n(sing)
heerschappy,heerschappij,n(sing)
"Gedruckt,",eerdukken,"v(fin,pres,lex)"
die,die,pron(rel)
't,et,adv(gener)
al,al,adv(gener)
oyt,oud,adj()
magtig,machtig,adj()
t',te,art(def)
"onder-bragt,",onderbrengen,"v(fin,pres,lex)"
Die,ei,adv(gener)
met,met,adp()
een,een,art(indef)
woord,woord,n(sing)
veel,veel,num(indef)
stammen,stampen,v(infin)
op,op,adp()
een,een,art(indef)
ry,rij,n(sing)
Van,ja,conj(coord)
telg,telg,art(def)+pron(rel)
en,en,adv(neg)
looff,lof,n(sing)
"ontvreemden,",ontvreemden,"v(participle,past)"
En,een,conj(coord)
velden,vellen,"v(fin,past,aux_cop)"
maackt,maken,n(sing)
tot,tot,adp()
Beemden.,eemde,n(sing)
Leen,een,num(card)
"Ooren,",horen,n(sing)
gy,gij,"pron(pers,2,plu)"
verachters,verachter,n(plu)
van,van,adp()
dien,die,art(def)
glans.,glans,n(sing)
"Hertneckig',",hartingek,adj()
"ongehoorsam',",ongehoorzaam,adj()
"harde,",harde,n(sing)
wagt,wachten,n(sing)
U,g,art(def)
"hals,",hals,n(sing)
want,want,conj(coord)
die,die,pron(rel)
het,het,"pron(pers,3,sing)"
aan,aan,adp()
de,de,art(def)
Boomen,noom,n(sing)
thans,thans,n(prop)
"Besoeckt,",ziek,"v(fin,pres,lex)"
toont,tonen,v(imp)
wel,wel,adv(gener)
aan,aan,adp()
u,gij,"pron(pers,2,sing)"
(des,deze,n(sing)
noot),nood,n(sing)
sijn,zijn,pron(poss)
magt.,macht,n(sing)
O,daar,art(indef)
menschen,mens,n(plu)
kent,kennen,"v(fin,pres,lex)"
u,uw,"pron(pers,2,sing)"
Goden;,hoeden,v(infin)
En,ne,adv(neg)
swigt,zwijgen,v(imp)
voor,voor,adp()
haar,haar,pron(poss)
geboden.,gebieden,n(plu)
Maar,zij,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
die,de,art(def)
Hoogheyt,hoogheid,n(sing)
"dit,",dit,pron(dem)
die,die,pron(rel)
in,in,adp()
dit,dit,pron(dem)
vleesch,vlees,n(sing)
En,ne,conj(coord)
swackheyt,zwagen,n(sing)
