form,lemma,pos
Droefheit!,herofheid,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
mijne,mijn,pron(poss)
ziel,ziel,n(sing)
"bevangen,",bevangen,"v(participle,past)"
Na,haar,adv(gener)
rust,rusten,n(sing)
en,ne,art(indef)
troost,troost,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
"verlangen,",verlangen,n(sing)
Wie,hij,interj()
helpt,helpen,v(imp)
my,ik,"pron(pers,1,sing)"
uit,uit,adp()
deez’,deze,pron(dem)
droeve,droef,n(sing)
staat?,staan,n(sing)
Wie,hier,adv(gener)
zal,zullen,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
kranke,krank,adj()
ziel,ziel,n(sing)
genezen?,genezen,v(infin)
Wie,hij,n(sing)
brengt,brengen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
tot,tot,adp()
een,een,art(indef)
ander,ander,adj()
wezen?,wezen,n(sing)
Hoe,hoe,conj(coord)
vind’,vinden,n(sing)
ik,ik,"pron(pers,1,sing)"
troost?,troost,adj()
ay,ai,interj()
my!,ik,"pron(pers,1,sing)"
wat,wat,pron(inter)
raadt?,raden,n(sing)
O,gij,pron(poss)
Ziel!,iegelio,adv(gener)
met,met,adp()
elenden,ellende,n(plu)
"beladen,",beladen,v(infin)
Komt,het+om,v(imp)
haast,haasten,n(sing)
ten,te+de,art(def)+adp()
Troone,roon,n(sing)
der,de,art(def)
"genade,",genade,n(sing)
Gy,ik,"pron(pers,2,plu)"
vindt,vinden,"v(fin,pres,lex)"
voor,voor,adp()
uw,uw,pron(poss)
"barmhertigheit,",barmhartigheid,n(sing)
Uw,uw,pron(poss)
Zaligmaker,aalmaker,n(sing)
zendt,zenden,"v(fin,pres,lex)"
zijn,zijn,pron(poss)
"boden,",bode,n(plu)
Ia,a,conj(coord)
"zelfs,",zelf,pron(dem)
komt,komen,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
u,gij,"pron(pers,2,plu)"
vriendlijk,vriendelijk,adv(gener)
"noden,",nood,v(infin)
Tot,hoofd,conj(coord)
zijne,zijn,pron(poss)
maaltijdt,maaltijd,"v(fin,pres,lex)"
nu,nu,adv(dem)
bereidt.,bereiden,v(imp)
Hoe,hoe,interj()
derf,durven,adv(gener)
ik,ik,"pron(pers,1,sing)"
arme,arm,"v(fin,pres,lex)"
zondaar!,zondaar,n(sing)
naadren,nadaren,v(infin)
Voor,horen,n(sing)
Godt?,mode,"v(fin,pres,lex)"
die,die,art(def)
steeds,stad,n(sing)
noch,nog,conj(coord)
toorn,toorn,v(infin)
"vergaadre,",vergaderen,n(sing)
Die,ie,pron(poss)
zonden,zonde,n(plu)
tot,tot,conj(coord)
mijn,mijn,pron(poss)
zonden,zonde,n(plu)
doe.,doen,adv(dem)
Hy,ik,"pron(pers,1,sing)+adv(neg)"
mag,mogen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
van,van,adp()
zijn,zijn,pron(poss)
Aanzicht,aanzicht,n(sing)
"drijven,",drijven,v(infin)
En,ne,adv(neg)
laaten,laten,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
elendig,ellendig,adj()
"blijven,",blijven,"v(fin,pres,lex)"
Hy,gij,interj()
heefter,hebben+daar,"pronadv(pers)+v(fin,pres,aux_cop)"
recht,recht,n(sing)
en,ne,conj(coord)
reden,rede,n(sing)
toe.,toe,pronadv(rel)
Houd,houden,adv(gener)
moet,moeten,"v(fin,pres,aux_cop)"
komt,komen,"v(fin,pres,lex)"
naader,na+het,adv(gener)
tot,tot,adp()
hem,hij,"pron(pers,3,sing)"
"treden,",treden,v(infin)
Met,eten,v(imp)
"zuchten,",zucht,adj()
"ootmoet,",ootmoed,n(sing)
en,ne,adv(neg)
"gebeden,",bidden,"v(fin,past,lex)"
Legt,echt,"v(fin,pres,aux_cop)"
voor,voor,adp()
hem,hij,"pron(pers,3,sing)"
open,open,adj()
’t,het,adv(gener)
zondig,zondig,adj()
"hert,",hart,n(sing)
Belijdt,eleiden,v(imp)
oprecht,oprichten,n(sing)
uw,uw,pron(poss)
"missedaden,",misdoen,n(sing)
Zijt,het+ij,n(sing)
gy,gij,"pron(pers,2,plu)"
vermoeyt,vermoeid,n(sing)
en,ne,art(indef)
zeer,zeer,adv(gener)
"beladen,",beladen,v(infin)
Hier,ir,adv(gener)
