form,lemma,pos
EEuwige,hetweg,n(sing)
Minne-gloedt,inhoofden,"v(participle,past)"
In,na,conj(coord)
't,eten,art(def)
hert,hart,n(sing)
"gelegen,",liggen,"v(participle,past)"
Als,als,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,plu)"
het,het,"pron(pers,3,sing)"
hooghste,hoog,"v(fin,pres,lex)"
goedt,goed,adj()
Zijt,het+ij,adv(neg)
toegenegen:,toegenengen,"v(participle,past)"
Soo,o,conj(coord)
zijt,zijn,n(sing)
ghy,gij,"pron(pers,2,sing)"
"vol,",vol,adv(gener)
en,en,adv(neg)
soet;,zodat,"v(fin,pres,lex)"
Maer,zij,adp()
daer,daar,pronadv(rel)
en,ne,art(indef)
"tegen,",tegen,"v(fin,pres,lex)"
Hebt,hebben,pronadv(rel)
ghy,gij,"pron(pers,2,plu)"
nae,na,adp()
vleys,vlees,n(sing)
en,en,adv(neg)
"bloedt,",bloed,"v(fin,pres,lex)"
Ghy,hij,"pron(pers,2,plu)"
wordt,worden,"v(fin,pres,aux_cop)"
verlegen.,verliggen,"v(participle,past)"
Waer,zij,adp()
ghy,gij,"pron(pers,2,plu)"
u,uw,pron(poss)
henen,henen,adv(gener)
"wendt,",wand,v(imp)
Sulcks,elk,adj()
zijn,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
beelden;,beeld,n(plu)
Soo,o,interj()
ghy,gij,"pron(pers,2,plu)"
vol,vol,adv(gener)
droefheydt,droefheid,n(sing)
"bent,",zijn,"v(fin,pres,aux_cop)"
Druck,vrouw,n(prop)
u,uw,pron(poss)
voorspeelden;,voorspelden,adj()
Be-ooght,bevogen,interj()
ghy,gij,"pron(pers,2,plu)"
't,het,misc()
blijde,blij,adj()
"endt,",en,conj(coord)
Vreught,geruigen,"v(fin,pres,lex)"
in,in,adp()
u,gij,"pron(pers,2,plu)"
"teelden,",tellen,v(infin)
Het,eten,adp()
eeuwigh,eeuwig,adj()
fondament,fundament,n(sing)
Der,haar,adv(gener)
soeter,zoet,adj()
weelden.,weelde,v(infin)
Noyt,houden,conj(coord)
en,ne,adv(neg)
hebt,hebben,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
gehadt,hebben,"v(participle,past)"
Soeter,oeter,pronadv(rel)
"vermaken,",vermaken,v(infin)
Dat,haten,conj(coord)
als,als,conj(subord)
het,het,"pron(pers,3,sing)"
hert,hart,n(sing)
bevat,bevaten,"v(fin,pres,lex)"
Hemelsche,hemels,adj()
saken:,zaak,n(sing)
't,eten,adv(gener)
Is,zijn,"v(fin,pres,aux_cop)"
waer,waar,adv(inter)
den,de,art(def)
aertschen,aards,adj()
schat,schat,n(sing)
Heeft,hebben,"v(fin,pres,lex)"
oock,ook,adv(gener)
sijn,zijn,pron(poss)
"smaken,",smaken,n(plu)
Maer,zij,conj(coord)
't,eten,art(def)
Hemelsche,hemels,adj()
kan,kunnen,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
Al,al,adv(gener)
doen,doen,"v(fin,pres,aux_cop)"
versaken.,verzaken,v(infin)
Al,al,adv(gener)
in,in,adp()
de,de,art(def)
kamer,kamer,n(sing)
"diep,",diep,"v(fin,past,lex)"
Van,ja,adp()
's,zijn,"pron(pers,3,plu)"
Geestes,eerst,adv(gener)
"gronden,",grond,adj()
Godt,horen,n(sing)
sijn,zijn,pron(poss)
geneughte,geneugte,adj()
"schiep,",schip,n(sing)
En,ne,conj(coord)
heeft,hebben,"v(fin,pres,aux_cop)"
gesonden,zenden,"v(participle,past)"
