form,lemma,pos
DIe,hij,n(sing)
weldoet,weldoen,n(sing)
smaekt,smaken,"v(fin,pres,lex)"
allen,al,num(indef)
't,eten,adv(gener)
zoet,zoet,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
Van,hangen,adv(gener)
waere,zijn,adj()
"vrolykheid,",vrolijkheid,n(sing)
Die,hij,interj()
zig,zien,n(sing)
in,in,adp()
ramp,ramp,n(sing)
en,ne,art(indef)
tegenspoet?,tegenspoed,"v(fin,pres,lex)"
Geduldig,eeduldig,adj()
zig,zich,"v(fin,past,aux_cop)"
"verblyd,",verblijd,"v(participle,past)"
Zyn,een,pron(poss)
reine,rein,adj()
wandel,wandelen,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
schilt!,schild,n(sing)
Waer,haar,n(sing)
op,op,adp()
de,de,art(def)
bitse,bidden,n(sing)
nyt,niet,adp()
Haer,haar,pron(poss)
gifte,gift,n(sing)
pyle,pijl,n(sing)
vrugteloos,vruchtol,adj()
"spilt,",spelt,n(sing)
Als,als,n(sing)
zy,zij,"pron(pers,3,plu)"
haer,haar,pron(poss)
glans,glans,n(sing)
verspreit?,verspreiden,"v(fin,pres,lex)"
Dus,huis,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
pligt,plegen,n(sing)
van,van,adp()
ieder,ieder,adv(gener)
"een,",een,num(card)
Weldoen,eldoen,n(sing)
en,en,conj(coord)
wel,wel,adv(gener)
te,te,adp()
vreen.,vreed,v(infin)
Gelyk,eellijk,adv(gener)
de,de,art(def)
koesterende,keusteren,adj()
zon?,zonder,n(sing)
Die,hier,conj(coord)
de,de,art(def)
oorspronk,oorsprong,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
van,van,adp()
't,het,art(def)
ligt!,liggen,adj()
Zoo,hoog,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
't,et,adp()
weldoen,weldoen,v(infin)
ook,ook,adv(gener)
een,een,art(indef)
"bron,",bron,adj()
Vooral,horal,n(sing)
ons,ons,pron(poss)
broedere,broeder,n(sing)
pligt!,plegen,"v(fin,pres,lex)"
Gelyk,eellijk,adv(gener)
de,de,art(def)
zon,zoon,n(sing)
aen,aan,adp()
plant,planten,v(imp)
en,een,art(indef)
"boom,",boom,n(sing)
En,een,art(indef)
velt,veld,n(sing)
zyn,zijn,pron(poss)
zeege,zege,n(sing)
geeft?,geven,"v(participle,past)"
Zo,o,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
't,et,adv(neg)
weldoen,weldoen,v(infin)
ook,ook,conj(coord)
een,een,art(indef)
"stroom,",stroom,n(sing)
Van,ja,conj(coord)
zege,zege,n(sing)
voortgestreeft!,voortstrekken,adj()
Dat,haten,conj(subord)
al,al,conj(subord)
waer,waar,adv(inter)
hy,hij,"pron(pers,3,sing)"
zig,zich,"pron(refl,3,sing)"
werkzaem,werkmaan,adj()
toont,tonen,"v(fin,pres,lex)"
't,et,adv(neg)
weldoen,weldoen,v(infin)
het,het,"pron(pers,3,sing)"
meest,meest,adv(gener)
beloont.,belonen,"v(fin,past,lex)"
Gelukkig,elik,"v(fin,pres,lex)+pron(pers,1,sing)"
dan,dan,conj(comp)
die,de,art(def)
"boederschap,",boodschap,n(sing)
Die,hij,interj()
deze,deze,pron(dem)
zinspreuk,siesbroek,n(sing)
eert?,eer+het,"v(fin,pres,lex)"
Wat,haten,conj(subord)
daer,daar,pronadv(rel)
de,de,art(def)
deugt,deugd,n(sing)
van,van,adp()
trap,traap,n(prop)
tot,tot,adp()
"trap,",traap,n(sing)
Het,eten,conj(coord)
ons,wij,"pron(pers,1,plu)"
ook,ook,adv(gener)
dagelyks,dagelijks,adv(gener)
leert!,leren,"v(fin,past,aux_cop)"
Zy,hij,adv(gener)
haet,haten,n(sing)
geveinsde,geveinsd,adj()
vlyery?,vliering,n(sing)
Maer,haar,n(prop)
mint,minnen,"v(fin,pres,lex)"
"getrouwigheid,",getrouwigheid,n(sing)
Opregte,precht,"v(fin,past,lex)"
vrientschap,vriendschap,n(sing)
kiest,kiezen,v(imp)
haer,hun,"pron(pers,3,sing)"
zy?,zijn,n(sing)
Zy,hij,n(sing)
haet,haten,"v(fin,pres,lex)"
altoos,altoos,adv(gener)
't,het,adv(gener)
vals,vals,adj()
gevly;,gevlijen,n(sing)
Dus,huis,n(prop)
weest,zijn,v(imp)
getrouw,getrouw,n(sing)
aenhoort,aanhoren,"v(participle,past)"
en,en,adv(neg)
ziet?,zien,"v(fin,pres,aux_cop)"
En,een,adv(neg)
zwygt,zwijgt,v(imp)
al,al,num(indef)
wat,wat,pron(inter)
geschiet.,geschieden,n(sing)
