form,lemma,pos
Doet,hoeden,conj(coord)
"neerstigheydt,",ernstigheid,"v(participle,past)"
O,daar,punc(quest)
vrienden,vriend,n(plu)
die,die,pron(rel)
Godt,hoofd,adv(gener)
"minnen,",minnen,"v(fin,pres,lex)"
Om,hij,adv(gener)
te,te,adp()
sijn,zijn,v(infin)
van,van,adp()
binnen,binnen,adv(gener)
Vereenight,erenigen,"v(fin,pres,lex)"
in,in,adp()
den,de,art(def)
"Geest,",geest,n(sing)
De,eer,conj(coord)
eenigheyt,enigheid,n(sing)
Moet,hoeden,conj(coord)
ghy,gij,"pron(pers,2,sing)"
met,met,adp()
Godt,hoot,n(sing)
"beginnen,",beginnen,v(infin)
Soo,o,conj(coord)
ghy,gij,"pron(pers,2,sing)"
wilt,willen,"v(fin,pres,aux_cop)"
ghewinnen,gewinnen,v(infin)
"Vrede,",gereed,n(plu)
der,de,art(def)
zielen,ziel,n(sing)
"feest,",feest,n(sing)
Die,hij,adp()
den,de,art(def)
vrede,vrede,n(sing)
soeckt,zoeken,"v(fin,pres,lex)"
van,van,adp()
"buyten,",buiten,n(prop)
Quelt,houden,"v(fin,pres,lex)"
hem,hij,"pron(refl,3,sing)"
selven,zelf,"pron(refl,3,sing)"
met,met,adp()
"dispuyten,",disput,n(plu)
In,ne,conj(coord)
‘t,eten,art(def)
eenigh,enig,pron(indef)
"een,",een,num(card)
In,ne,conj(coord)
rust,rusten,"v(fin,pres,lex)"
en,een,art(indef)
anders,anders,adv(gener)
geen.,geen,pron(indef)
Die,je,interj()
aen,aan,adp()
‘t,eten,art(def)
verstant,verstaan,n(sing)
Hem,hij,"pron(pers,3,sing)"
selven,zelf,pron(dem)
heeft,hebben,"v(fin,pres,aux_cop)"
"ghebonden,",binden,"v(participle,past)"
Dat,haten,conj(subord)
hy,hij,"pron(pers,3,sing)"
heeft,hebben,"v(fin,pres,aux_cop)"
"ghevonden,",vinden,"v(participle,past)"
En,ne,conj(coord)
uyt,uit,n(sing)
de,de,art(def)
schrift,schrift,n(sing)
"ghehaelt,",halen,adj()
Stuck-werck,het+ontkerke,n(sing)
"ist,",zijn+het,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
want,want,conj(coord)
Daer,zij,adp()
sijn,zijn,pron(poss)
weer,zijn,n(sing)
ander,ander,adj()
"gronden,",grond,n(plu)
Die,je,conj(coord)
tot,tot,adp()
allen,al,num(indef)
"stonden,",stond,"v(fin,past,lex)"
Bewijsen,bewijzen,adv(gener)
dat,dat,conj(subord)
hy,hij,"pron(pers,3,sing)"
"dwaelt,",dwalen,"v(fin,pres,lex)"
Godts,hoeden,adp()
vrede,vrede,n(sing)
hoogh,hoog,n(sing)
te,te,adp()
"loven,",loven,v(infin)
Gaet,haten,v(imp)
alle,al,num(indef)
verstant,verstaan,n(sing)
te,te,adp()
"boven,",boven,v(infin)
In,ne,adv(neg)
