form,lemma,pos
DEn,zij,pron(poss)
"Vogel,",hogel,n(sing)
Visch,eisen,v(imp)
end',en,conj(coord)
"Beest,",eesten,n(sing)
Soo,o,interj()
jongh,jong,adj()
als,als,conj(comp)
oude,oud,adj()
menschen,mens,n(plu)
Voor,hoor,n(sing)
't,et,pron(rel)
lijden,lijden,n(sing)
zijn,zijn,pron(poss)
"bevreest,",bevreesd,"v(participle,past)"
Na,a,interj()
lijden,lijden,"v(fin,pres,lex)"
wie,wie,pron(inter)
sal,zullen,"v(fin,pres,aux_cop)"
wenschen?,wensen,v(infin)
Van,hangen,interj()
't,eten,adv(gener)
minst,min,adv(gener)
tot,tot,adp()
't,et,adv(gener)
meest,meest,num(indef)
dat,dat,art(def)
leven,leven,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
Om,hij,"pron(pers,3,sing)"
't,het,art(def)
leven,leven,n(sing)
al,al,adv(gener)
te,te,adp()
beste,best,adj()
geeft,geven,"v(fin,pres,lex)"
Schrickt,ik+mogen,"v(fin,pres,lex)"
voor,voor,adp()
de,de,art(def)
"doodt,",dood,n(sing)
en,ne,conj(coord)
beeft.,behoeden,"v(fin,pres,lex)"
Sint,het+in,conj(coord)
Laurens,erven,n(sing)
was,zijn,"v(fin,past,aux_cop)"
soo,zo,adv(resum)
"vroom,",vroom,adj()
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
het,het,"pron(pers,3,sing)"
swaerste,zwaar,"v(fin,past,lex)"
lijden,lijden,v(infin)
Acht,echt,v(imp)
maer,maar,conj(coord)
te,te,adp()
zijn,zijn,v(infin)
een,een,num(card)
"droom,",droom,adj()
"Ia,",aa,interj()
hier,hier,adv(dem)
in,in,adp()
hem,hij,"pron(pers,3,sing)"
verblijden.,verblijden,v(infin)
Acht,echt,v(imp)
niet,niet,adv(neg)
de,de,art(def)
doodt,dood,n(sing)
als,als,conj(subord)
"doodt,",dood,adj()
of,of,conj(coord)
roet;,rood,n(sing)
Acht,echt,adv(gener)
meer,meer,num(indef)
de,de,art(def)
doodt,doden,n(sing)
als,als,conj(subord)
't,het,art(def)
leven,leven,n(sing)
zoet.,zoet,"v(fin,pres,aux_cop)"
De,eer,conj(coord)
doodt,dood,n(sing)
gaet,gaan,v(imp)
te,te,adp()
gemoet.,gemoed,n(sing)
Als,als,adv(gener)
Sixtus,ik+de,n(prop)
wordt,worden,"v(fin,pres,aux_cop)"
geleyt,leiden,"v(participle,past)"
Na,a,interj()
het,het,"pron(pers,3,sing)"
Kercker,erk,adj()
gebonden;,binden,"v(participle,past)"
Sint,het+in,art(def)+adp()
Laurens,aurens,n(prop)
weent,wenen,n(sing)
en,ne,adv(neg)
zeydt:,zeggen,"v(fin,pres,lex)"
Och,d,"pron(pers,1,sing)"
Vader!,hader,adv(gener)
om,om,adp()
wat,wat,pron(inter)
"zonden,",zonde,n(plu)
Ghy,hij,"pron(pers,2,plu)"
uwe,uw,pron(poss)
Diaken,yaken,n(plu)
verlaet!,verlaten,v(infin)
Tot,hood,conj(coord)
"pijn,",pijn,n(sing)
en,ne,adv(neg)
doodt,doden,"v(fin,pres,lex)"
alleen,alleen,adv(gener)
ghy,gij,"pron(pers,2,sing)"
"gaet,",gaan,"v(fin,pres,lex)"
Ist,het+zijn,"v(fin,pres,lex)"
om,om,adp()
eenigh,enig,pron(indef)
misdaet!,misdoen,n(sing)
Den,een,conj(coord)
Paus,half,n(sing)
"Sixtus,",ik+desus,n(prop)
antwoordt:,antwoorden,"v(fin,pres,lex)"
"Neen,",een,adv(gener)
