form,lemma,pos
VAer,heer,n(sing)
"wel,",wel,adv(gener)
o,o,interj()
bloeyende,bloeiend,adj()
Vaderlant!,haderland,n(prop)
‘k,koken,v(imp)
Ontreck,intrekken,n(sing)
mijn,mijn,pron(poss)
oogh,oog,n(sing)
uw,uw,interj()
groen,groen,adj()
"Landouwe,",ander+doen,n(sing)
En,ne,art(indef)
kieser,kiezer,n(sing)
voor,voor,adp()
een,een,art(indef)
dorre,dor,adj()
"strant,",strant,n(sing)
Met,eten,v(imp)
schrale,schraal,adj()
klippen,klip,v(infin)
om,om,adp()
t’,te,art(def)
aenschouwe.,aanschouwen,n(sing)
Wy,ei,interj()
ploegen,ploeg,n(plu)
d’acker,dakker,n(sing)
van,van,adp()
de,de,art(def)
zee,zee,n(sing)
En,een,adv(gener)
delgen,delg,n(plu)
met,met,adp()
de,de,art(def)
kiel,kiel,n(sing)
de,de,art(def)
"vooren,",voor,n(plu)
Ons,ne+zij,"v(fin,pres,aux_cop)"
oogst,oogst,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
wit,wit,adj()
als,als,conj(subord)
’t,et,"pron(pers,2,sing)"
wolligh,wollig,n(sing)
"vee,",vee,conj(coord)
Wy,hij,conj(coord)
mayen,maaien,"v(fin,pres,lex)"
vis,vis,conj(coord)
in,in,adp()
plaets,plaats,n(sing)
van,van,adp()
kooren.,koren,n(plu)
Wy,hij,conj(coord)
vliegen,vliegen,adj()
vlugh,vliegen,n(sing)
de,de,art(def)
Werelt,eer+het,n(sing)
door,door,adp()
Met,eten,"v(fin,pres,aux_cop)"
vlercken,vlerk,n(sing)
van,van,adp()
Eool’,hol,n(prop)
"gedreven,",drijven,"v(participle,past)"
Tot,hoeden,conj(coord)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
komen,komen,"v(fin,pres,lex)"
by,bij,adp()
de,de,art(def)
Moor,oor,n(sing)
En,ne,conj(coord)
langhs,lang,adv(gener)
de,de,art(def)
Ooster,ooster,n(sing)
kimmen,kemmen,v(infin)
sweven.,zweven,v(infin)
Het,eten,conj(coord)
wonder,wonder,n(sing)
dat,dat,pron(rel)
ons,wij,"pron(pers,1,plu)"
oogh,oog,adv(gener)
"besiet,",bezien,"v(fin,pres,lex)"
Verdooft,daaroven,"v(fin,pres,lex)"
de,de,art(def)
Roomsche,hoog,adj()
"Pyramyden,",armaaide,n(plu)
Al,al,adv(gener)
wat,wat,pron(rel)
den,de,art(def)
Hemel,hemel,n(sing)
wesen,wezen,v(infin)
"biet,",bieden,"v(fin,pres,lex)"
Staet,getaan,adp()
ons,wij,"pron(pers,1,plu)"
al,al,adv(gener)
stom,stom,adj()
en,ne,art(indef)
slecht,slecht,adj()
ter,de+te,adp()+art(def)
zyden.,zijde,n(sing)
Hoe,hoe,interj()
menigh,menig,num(indef)
leeft’er,leven+zij,n(sing)
in,in,adp()
het,het,"pron(pers,3,sing)"
"wout,",woud,n(sing)
En,een,conj(coord)
heylight,heiligen,v(imp)
d’,de,art(def)
aerde,aarde,n(sing)
tot,tot,adp()
sijn,zijn,pron(poss)
"leven,",leven,n(sing)
Den,een,art(indef)
tijdt,tijd,n(sing)
die,die,pron(rel)
maeckt,maken,"v(participle,past)"
me,mee,pron(indef)
traegh,traag,adj()
en,ne,adv(neg)
"oudt,",oud,v(imp)
Doch,ook,interj()
blindt,blind,adj()
in,in,adp()
’s,zijn,n(sing)
Wereldts,eer+het,n(sing)
wonderherheeden.,wonderhande,n(sing)
En,ne,conj(coord)
die,die,pron(rel)
sijn,zijn,"v(fin,pres,aux_cop)"
draf,daaraf,pronadv(dem)
noch,noch,adv(gener)
al,al,adv(gener)
"verlaet,",verlaat,"v(fin,pres,lex)"
Met,eten,conj(coord)
Yd’le,edel,adv(gener)
slaverny,slaan+zij+erven,n(sing)
t’,te,pron(dem)
"versuymen,",verzuimen,v(infin)
Vliet,laten,v(imp)
dickwils,dikwijl,adv(gener)
tegen,tegen,adp()
danck,dank,n(sing)
sijn,zijn,"v(fin,pres,aux_cop)"
"quaet,",kwaad,n(sing)
En,ne,adv(neg)
moet,moeten,n(sing)
het,het,"pron(pers,3,sing)"
Lant,hand,"v(fin,pres,lex)"
als,als,conj(comp)
ballingh,balling,n(sing)
ruymen.,ruimen,v(infin)
