form,lemma,pos
Wy,gij,"pron(pers,1,sing)"
dancken,danken,"v(fin,pres,lex)"
u,gij,"pron(pers,2,plu)"
o,o,interj()
Heere,eer,adj()
"goet,",goed,n(sing)
Lieve,ei,interj()
Hemelsche,hemels,adj()
"Vader,",ader,n(sing)
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,plu)"
ghespijst,spijzen,"v(participle,past)"
hebt,hebben,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
ghemoet,gemoed,"v(participle,past)"
(Door,er+hebben,art(def)+n(sing)
u,uw,pron(poss)
woort),worden,"v(fin,pres,aux_cop)+pron(pers,2,sing)"
"allegader,",algader,adv(gener)
Al,al,adj()
is,zijn,"v(fin,pres,aux_cop)"
‘t,het,conj(coord)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
nu,nu,adv(dem)
scheiden,scheiden,"v(fin,pres,lex)"
weer,zijn,"v(fin,past,aux_cop)"
Soo,hoo,n(prop)
blijft,blijven,"v(fin,pres,lex)"
by,bij,adp()
ons,wij,"pron(pers,1,plu)"
o,o,interj()
lieve,lief,adj()
"Heer,",eer,n(sing)
Wijckt,mikken,pron(indef)
niet,niet,adv(neg)
van,van,adp()
ons,wij,"pron(pers,1,plu)"
met,met,adp()
uwe,uw,pron(poss)
kracht,kracht,n(sing)
Maer,zij,n(sing)
met,met,adp()
"aendacht,",aandacht,n(sing)
Zy,gij,adp()
u,uw,"pron(pers,2,sing)"
woordt,worden,"v(fin,pres,aux_cop)"
Heer,eer,adv(gener)
van,van,adp()
ons,wij,"pron(pers,1,plu)"
betracht.,betrachten,"v(fin,pres,lex)"
Nu,gij,"pron(pers,2,plu)"
wy,wij,"pron(pers,1,plu)"
alhier,alhier,adv(dem)
hebben,hebben,"v(fin,pres,aux_cop)"
ghehoort,horen,"v(participle,past)"
U,ween,n(sing)
will’,willen,n(sing)
en,en,art(indef)
woort,woord,n(sing)
"verklaren,",verklaren,"v(participle,past)"
Dat,hebben,conj(subord)
wy,wij,"pron(pers,1,plu)"
dat,dat,art(def)
selve,zelfde,pron(dem)
soo,zo,adv(indef)
‘t,het,adv(gener)
"behoort,",behoren,"v(fin,pres,lex)"
In,en,adp()
ons,wij,"pron(pers,1,plu)"
herten,hart,n(sing)
"bewaren,",bewaren,v(infin)
Weest,eesten,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,plu)"
ons,wij,"pron(pers,1,plu)"
Leeraer,jeraar,"pronadv(pers)+v(fin,pres,lex)"
"aldermeest,",allermeest,adv(gener)
Spreeckt,preken,"v(fin,pres,lex)"
in,in,adp()
ons,wij,pron(poss)
ziel,ziel,n(sing)
door,door,adp()
uwen,uw,pron(poss)
"Gheest,",heest,n(sing)
Soo,o,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
ons,ons,"pron(pers,1,plu)"
hert,hard,n(sing)
ghebetert,beteren,"v(participle,past)"
"zijn,",zijn,"v(fin,pres,aux_cop)"
Door,horen,conj(coord)
die,de,art(def)
kracht,kracht,n(sing)
dijn,dijn,pron(poss)
Soo,o,n(sing)
word’,woord,"v(fin,pres,aux_cop)"
gheheylicht,heiligen,"v(participle,past)"
de,de,art(def)
ziele,ziel,n(sing)
mijn.,mijn,pron(poss)
Het,eten,adv(gener)
komt,komen,"v(fin,pres,lex)"
doch,doch,adv(gener)
Heer,eer,adv(gener)
van,van,adp()
u,gij,"pron(pers,2,sing)"
alleyn,alleen,adj()
Dat,hebben,n(sing)
goet,goed,n(sing)
dat,dat,pron(rel)
wy,wij,"pron(pers,1,plu)"
verwachten,verwachten,"v(fin,pres,lex)"
Van,ja,conj(coord)
boven,boven,adp()
neer,neer,n(sing)
uyt,uit,n(sing)
u,gij,pron(poss)
"Fonteyn,",noten,n(sing)
Vloeyt,looien,"v(fin,pres,lex)"
Heer,eer,adv(gener)
des,de,art(def)
levens,leven,n(sing)
"krachten,",kracht,n(sing)
Daer,zij,adp()
me,meer,num(indef)
beschinckt,beschikken,"v(fin,pres,lex)"
doch,doch,adv(gener)
onse,ons,pron(poss)
"ziel,",ziel,n(sing)
En,ne,adv(neg)
wilt,willen,v(imp)
doch,doch,adv(gener)
zijn,zijn,v(infin)
ons,ons,"pron(pers,1,plu)"
eeuwich,eeuwig,adj()
"deel,",deel,adj()
Ons,hen,pron(poss)
leven,leven,v(infin)
en,en,adp()
ons,wij,"pron(pers,1,plu)"
"zalicheyt,",zaligheid,n(sing)
Ons,ik+dat,pron(poss)
Ziel,eilen,n(sing)
verbeyt,verbeiden,n(sing)
O,zo,conj(coord)
Heer,eer,n(sing)
op,op,adp()
u,uw,pron(poss)
ghenadicheyt.,genadigheid,n(sing)
Daerom,haarom,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
‘t,at,conj(coord)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
in,in,adp()
‘t,het,art(def)
gebet,gebed,n(sing)
Doch,ook,interj()
nimmermeer,nimmermeer,adv(gener)
"op-houden,",ophouden,"v(fin,pres,lex)"
En,en,conj(coord)
vreesen,vrezen,"v(fin,pres,lex)"
u,gij,"pron(pers,2,plu)"
met,met,adp()
vast,vast,adj()
opset,opzet,"v(fin,pres,lex)"
Op,op,adp()
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
niet,niet,adv(neg)
"verkouden,",verkouden,"v(fin,pres,lex)"
In,en,conj(coord)
de,de,art(def)
liefde,liefde,n(sing)
Gods,hoot,n(prop)
principael,principaal,adj()
En,en,conj(coord)
onses,ons,pron(poss)
naesten,naaste,n(sing)
altemael,altemaal,adj()
En,en,adp()
gaen,gaan,v(infin)
in,in,adp()
alle,al,num(indef)
deuchden,deugd,n(plu)
voort,voorts,adv(gener)
U,zij,"pron(pers,3,sing)"
wil,willen,"v(fin,pres,aux_cop)"
en,en,adv(neg)
"woort,",woord,"v(fin,pres,aux_cop)"
Volbringhen,olbrengen,n(sing)
dat,dat,pron(rel)
alsoo,alzo,adv(gener)
‘t,uit,adv(gener)
behoort.,behoren,"v(fin,pres,lex)"
Nu,gij,conj(coord)
wy,wij,"pron(pers,1,plu)"
scheyden,scheiden,"v(fin,pres,lex)"
op,op,adp()
desen,deze,pron(dem)
tijt,tijd,n(sing)
O,.,adp()
Heer,eer,adv(gener)
wilt,willen,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
"bewaren,",bewaren,v(infin)
Gheeft,hebben,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
ons,wij,"pron(pers,1,plu)"
noch,nog,adv(gener)
alhier,alhier,adv(dem)
respijt,respijt,n(sing)
Dat,hebben,conj(coord)
wy,wij,"pron(pers,1,plu)"
weder,weder,adv(gener)
"vergaren,",vergaren,"v(participle,past)"
Dit,eten,conj(coord)
gheschied’,geschieden,"v(participle,past)"
in,in,adp()
uwen,uw,pron(poss)
naem,naam,n(sing)
"Heer,",eer,adv(gener)
Met,eten,misc()
meerder,meer,num(indef)
liefd’,liefde,"v(fin,pres,lex)"
en,en,art(indef)
groot,groot,adj()
"begeer,",begeren,n(sing)
Malkand’ren,alkander,n(prop)
so,zo,adv(resum)
te,te,adp()
stichten,stichten,v(infin)
"goet,",goed,adj()
In,en,conj(coord)
ons,wij,"pron(pers,1,plu)"
"ghemoet,",gemoeten,"v(participle,past)"
O,ik,conj(coord)
Heer,eer,adv(gener)
"houdt,",houden,"v(fin,pres,lex)"
ons,wij,"pron(pers,1,plu)"
in,in,adp()
u,gij,"pron(pers,2,plu)"
behoedt.,behoeden,"v(fin,pres,lex)"
