form,lemma,pos
EEn,zij,pron(poss)
elck,elk,pron(indef)
compt,komen,"v(fin,pres,lex)"
tot,tot,adp()
my,ik,"pron(pers,1,sing)"
Die,hij,pron(poss)
last,last,n(sing)
draecht,dragen,"v(fin,pres,lex)"
oueruloedich,overvloedig,adj()
Roept,hopen,"v(fin,pres,lex)"
Christus,hertstus,n(sing)
bly,blij,n(sing)
Ick,elk,"pron(pers,1,sing)"
wil,willen,"v(fin,pres,aux_cop)"
v,uw,"pron(pers,2,plu)"
troosten,troosten,v(infin)
spoedich,spoedig,adj()
Behoedich//saechtmoedich,heredicatiodigheid,adj()
Wilt,houden,n(sing)
hy,hij,"pron(pers,3,sing)"
bedruckte,bedrukt,adj()
volck,volk,n(sing)
ontfaen,ontvangen,"v(participle,past)"
Staet,getaan,conj(subord)
hem,hij,"pron(pers,3,sing)"
al,al,adv(gener)
aen,aan,adp()
Gaet,haat,n(sing)
"toe,",toe,adp()
hy,hij,"pron(pers,3,sing)"
neempt,nemen,"v(fin,pres,lex)"
op,op,adp()
hem,hij,"pron(refl,3,sing)"
al,al,num(indef)
v,uw,pron(poss)
sonden,zonde,n(plu)
Ende,en,conj(coord)
en,ne,adv(neg)
wilt,willen,v(imp)
niet,niet,adv(neg)
gaen,gaan,v(infin)
Totten,hotten,v(infin)
valschen,vals,adj()
waen,waan,n(sing)
In,een,conj(coord)
hem,hij,"pron(pers,3,sing)"
wort,worden,"v(fin,pres,aux_cop)"
troost,troost,n(sing)
gheuonden.,vinden,"v(participle,past)"
Hy,ei,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
den,de,art(def)
wach,wach,interj()
Die,hij,pron(poss)
waerheyt,waarheid,n(sing)
en,ne,adp()
tleuen,het+leven,art(def)+n(sing)
Maeckt,het+ja,"v(fin,pres,lex)"
geen,geen,pron(indef)
gheclach,geklaag,n(sing)
U,hij,adp()
sonden,zonde,n(plu)
zijn,zijn,"v(fin,pres,aux_cop)"
vergheuen,vergeven,"v(participle,past)"
Om,hij,adv(gener)
tbeuen,dat+beheef,n(sing)
En,en,conj(coord)
tsneuen,teneug,adp()
Der,haar,pron(poss)
sondaers,zondaar,n(sing)
hy,hij,"pron(pers,3,sing)"
hier,hier,pronadv(dem)
neder,neder,pronadv(prep)
quam,komen,"v(fin,past,lex)"
Die,ei,pron(poss)
doot,dood,n(sing)
aen,aan,pronadv(rel)
nam,nemen,"v(fin,past,lex)"
Dies,ies,n(sing)
hy,hij,"pron(pers,3,sing)"
vol,vol,adv(gener)
de,de,pron(rel)
der,de,art(def)
sonden,zonde,n(plu)
pijne,pijn,n(sing)
Dontschuldich,ontschuldig,adj()
Lam//int,amend,n(plu)
tbloet,bloed+het,n(sing)+art(def)
verswam,verzwaan,adj()
Om,hij,"pron(pers,1,sing)"
tsondaers,de+zondaar,art(def)+n(sing)
troost,troost,n(sing)
te,te,adp()
sine.,zijn,v(infin)
Kent,en+het,conj(coord)
Gode,hode,conj(subord)
schult,schuld,n(sing)
Hy,hij,pron(poss)
salhem,zalig,n(plu)
ws,uw,adv(rel)
ontfermen,ontfermen,n(sing)
Door,hoor,adv(gener)
zijn,zijn,"v(fin,pres,aux_cop)"
ghedult,duiden,"v(participle,past)"
Dan,ja,adp()
hoort,horen,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
tsondaers,de+zondaar,art(def)+n(sing)
kermen,kermen,v(infin)
Den,een,conj(coord)
armen//beschermen,aanberechten,n(plu)
Dats,hebben+het,"pron(pers,3,sing)+conj(subord)"
Christus,heristus,n(sing)
"werck,",werk,n(sing)
vaet,vangen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
bedien,bedie,adv(gener)
Wilt,houden,n(sing)
tot,tot,adp()
hem,hij,"pron(pers,3,sing)"
vlien,vlieden,v(infin)
En,ne,adv(neg)
wilt,willen,"v(fin,pres,aux_cop)"
v,gij,"pron(refl,2,plu)"
seluen,zelf,pron(dem)
gans,gans,n(sing)
versaken,verzaken,v(infin)
Hy,gij,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
v,gij,"pron(pers,2,plu)"
lien,lijden,v(infin)
Hem,hij,conj(coord)
seluen,zelf,pron(dem)
bien,bij,v(infin)
Dat,haat,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
v,gij,"pron(pers,2,plu)"
salich,zalig,adj()
maken.,maken,v(infin)
Prinche,menig,n(sing)
bewijst,bewijzen,"v(participle,past)"
U,en,punc(quest)
duecht,deugd,n(sing)
naer,na,pronadv(rel)
schriften,schrift,n(sing)
leeren,leren,v(infin)
Uant,hand,adp()+art(def)
quade,kwaad,adj()
rijst,rijk,n(sing)
En,en,adv(neg)
wilt,willen,"v(fin,pres,aux_cop)"
tot,tot,adp()
liefden,liefde,n(sing)
keeren,keren,v(infin)
Ter,een,pron(poss)
eeren//ons,eerietnen,n(sing)
Heeren,eren,n(sing)
Die,hij,n(sing)
voor,voor,adp()
ons,wij,"pron(pers,1,plu)"
aenden,aan+de,adp()+art(def)
cruys,kruis,n(sing)
volde,volgen,adj()
Waeckt,haken,"v(fin,pres,lex)"
in,in,adp()
ghebee,gebe,n(sing)
En,en,conj(coord)
leeft,leven,"v(fin,pres,lex)"
als,als,conj(comp)
Christen,erin+het,adj()
leuen,leven,n(sing)
souwen,zullen,"v(fin,pres,aux_cop)"
Sijn,een,pron(poss)
bloet,bloed,n(sing)
hout,hout,"v(fin,pres,lex)"
stee,steen,n(sing)
Dit,het,pron(indef)
is,zijn,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
vree,vree,adj()
Stelt,het+houden,n(sing)
daer,daar,pronadv(dem)
inne,in,pronadv(prep)
v,gij,"pron(pers,2,plu)"
betrouwen.,betrouwen,v(infin)
