form,lemma,pos
HOe,hij,n(sing)
goedt,goed,adj()
zijdy,zijn+gij,n(prop)
//,.,misc()
hoe,hoe,adv(inter)
minnelijck,minnelijk,adv(gener)
aen,aan,adp()
"my,",ik,"pron(pers,1,sing)"
O,.,conj(coord)
afgrondt,afgrond,n(sing)
aller,al,num(indef)
soeticheydt!,zoetigheid,n(sing)
Die,ie,interj()
zijt,zijn,n(sing)
tot,tot,conj(coord)
ons,wij,"pron(pers,1,plu)"
soo,zo,adv(resum)
"mildt,",mild,"v(fin,pres,lex)"
Die,hij,pron(indef)
ons,wij,"pron(pers,1,plu)"
u,gij,pron(poss)
schencken,schenken,v(infin)
"wilt,",willen,"v(fin,pres,aux_cop)"
En,in,adp()
ons,wij,"pron(pers,1,plu)"
gemoedt,moeten,"v(participle,past)"
tot,tot,conj(coord)
u,gij,"pron(pers,2,sing)"
bereydt.,bereiden,"v(fin,pres,lex)"
Met,eten,v(imp)
u,uw,pron(poss)
ghemeyn,gemeen,adj()
//,.,punc(quest)
is,zijn,"v(fin,pres,aux_cop)"
't,ut,pron(dem)
hert,hart,n(sing)
van,van,adp()
sonden,zonde,n(plu)
"reyn,",rein,adj()
Tot,hoofd,conj(coord)
u,gij,"pron(pers,2,plu)"
verledight,verledigen,"v(participle,past)"
en,en,conj(coord)
"ghekeert,",keren,"v(participle,past)"
Met,eten,conj(coord)
u,gij,"pron(pers,2,plu)"
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
soo,zo,adv(resum)
"vry,",vrij,adj()
In,lemma_unclear,adp()
u,gij,"pron(pers,2,plu)"
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
soo,zo,adv(resum)
"bly,",blij,adj()
Met,eten,"pron(pers,3,sing)"
wonder,wonder,n(sing)
jonst,gunnen,"v(fin,pres,lex)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
vereert.,vererren,"v(fin,pres,lex)"
Dat,haten,pronadv(rel)
hier,hier,adv(dem)
begint,beginnen,"v(fin,pres,lex)"
//,.,conj(coord)
te,te,adp()
smaecken,smaken,v(infin)
"u,",gij,adp()
die,die,art(def)
dient,dienen,"v(fin,pres,lex)"
De,een,art(indef)
ziel,ziel,n(sing)
alleen,alleen,adv(gener)
tot,tot,conj(coord)
ware,zijn,"v(fin,past,aux_cop)"
"vreught,",vrucht,"v(participle,past)"
In,en,conj(coord)
u,gij,"pron(pers,2,plu)"
soet,zo+het,n(sing)
aenschijns,aanschijn,"v(fin,pres,lex)"
"licht,",licht,"v(fin,pres,lex)"
Dat,haten,conj(coord)
in,in,adp()
een,een,art(indef)
claer,klaar,adj()
ghesicht,gezicht,"v(fin,pres,lex)"
Den,een,art(indef)
hemel,hemel,n(sing)
t',te,adp()
allen,al,num(indef)
eeuw,eeuw,n(sing)
verheught.,verheugd,"v(fin,pres,lex)"
"Lief,",geven,n(sing)
gheeft,geven,"v(fin,pres,lex)"
dan,dan,conj(comp)
my,ik,"pron(pers,1,sing)"
//,.,punc(quest)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,sing)"
t',tot,"v(fin,pres,lex)"
allen,al,num(indef)
ty,du,"pron(pers,2,sing)"
Diep,heep,conj(coord)
hou,houden,adv(gener)
gheschreven,schrijven,"v(participle,past)"
in't,innen,"v(fin,pres,aux_cop)"
"verstandt,",verstand,"v(participle,past)"
En,en,conj(coord)
meer,meer,num(indef)
en,en,adv(neg)
meer,meer,adv(gener)
u,gij,pron(poss)
"ken,",kennen,n(sing)
't,het,adv(gener)
Hert,hert,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,sing)"
gheniet,niet,n(sing)
ghewen,gewen,"v(participle,past)"
Met,eten,n(sing)
louter,lauter,adj()
min,mijn,adv(gener)
aen,aan,adp()
u,gij,"pron(pers,2,sing)"
verpandt.,verpanden,"v(participle,past)"
Dat,hebben,interj()
ick,ik,"pron(pers,1,sing)"
altijdt,altijd,"v(fin,pres,lex)"
//,.,punc(quest)
in,in,adp()
"u,",gij,n(sing)
mijn,mijn,pron(poss)
"goedt,",goed,n(sing)
verblijdt,verblijden,v(imp)
Verr',erre,misc()
my,ik,"pron(pers,1,sing)"
van,van,adp()
all',al,pron(indef)
u,gij,pron(poss)
schepsels,schepel,n(sing)
"hou,",hof,n(sing)
Met,eten,v(imp)
u,gij,"pron(pers,2,sing)"
alleen,alleen,adv(gener)
"verkeer,",verkeerd,n(sing)
Vereenight,erenigheid,"v(participle,past)"
meer,meer,adv(gener)
en,en,conj(coord)
meer,meer,adv(gener)
Met,eten,conj(coord)
"u,",gij,"pron(pers,2,plu)"
die,die,pron(rel)
ick,ik,"pron(pers,1,sing)"
wil,willen,"v(fin,pres,aux_cop)"
zijn,zijn,v(infin)
ghetrouw.,getrouw,adj()
Gheeft,hebben,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
't,at,"pron(pers,2,sing)"
ghemoedt,moeden,"v(participle,past)"
//,.,punc(quest)
o,o,interj()
oorsponck,oorspond,adj()
aller,al,num(indef)
goedt,goed,adj()
Tot,hoofd,conj(coord)
allen,al,num(indef)
puerheyt,puurheid,n(sing)
eens,een,adv(gener)
"gheraeck,",gerak,n(sing)
Dat,hebben,conj(coord)
allen,al,pron(indef)
mijnen,mijn,pron(poss)
"dienst,",dienst,n(sing)
Met,eten,v(imp)
uwe,uw,pron(poss)
graties,gratie,n(sing)
"winst,",wenst,adj()
"U,",",",conj(coord)
minnaer,minnaar,n(sing)
van,van,adp()
de,de,art(def)
"deught,",deugd,n(sing)
vermaeck.,vermaken,"v(fin,pres,lex)"
Tot,hoofd,conj(coord)
dat,dat,pron(dem)
ick,ik,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
//,.,num(card)
ghescheyden,scheiden,"v(participle,past)"
uyt,uit,adp()
dit,dit,pron(dem)
"dal,",dal,n(sing)
Met,eten,"v(fin,pres,lex)"
u,gij,"pron(pers,2,sing)"
versaemt,verzamenen,"v(fin,pres,lex)"
eens,een,art(indef)
eeuwich,eeuwig,adj()
"zijn,",zijn,"v(fin,pres,aux_cop)"
Aenschouwen,eenshouw,v(infin)
eeuwich,eeuwig,adj()
sal,zullen,"v(fin,pres,aux_cop)"
"U,",",",adp()
mijnen,mijn,pron(poss)
soeten,zoet,adj()
"Al,",el,n(sing)
Van,ja,adp()
allen,al,num(indef)
druck,druk,n(sing)
bevrijdt,bevrijden,"v(participle,past)"
en,ne,adv(neg)
pijn.,pijn,n(sing)
