form,lemma,pos
DEn,zij,pron(poss)
Aep,hebben,n(sing)
die,de,pron(rel)
viese,vis,n(sing)
snaeck’,snak,n(prop)
Schept,de+gap,"v(fin,pres,lex)"
wonder,wonder,n(sing)
groot,groot,adj()
vermaeck,vermaken,n(sing)
In,een,conj(coord)
het,het,"pron(pers,3,sing)"
feesteren,feester,"v(fin,pres,lex)"
van,van,adp()
syn,zijn,pron(poss)
"Suyghelinck,",eugengling,n(sing)
Den,een,conj(coord)
Aep,hebpen,n(sing)
nochtans,nochtans,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
maer,maar,conj(coord)
een,een,art(indef)
leelyck,lelijk,adj()
"dinck,",ding,n(sing)
Den,een,art(indef)
Aep,hebben,n(sing)
die,de,art(def)
kust,kussen,n(sing)
en,ne,adv(neg)
leckt,likken,"v(fin,pres,lex)"
syn,zijn,pron(poss)
"Jongh,",hong,n(sing)
Al,al,n(sing)
ofter,of+er,adv(gener)
aen,aan,adp()
syn,zijn,pron(poss)
Jongh,hong,n(sing)
een,een,art(indef)
Landtschap,handschap,n(sing)
"hongh,",hong,n(sing)
Den,een,art(indef)
Aep,hebben,n(sing)
die,die,pron(rel)
houdt,houden,"v(fin,pres,lex)"
syn,zijn,pron(poss)
Jongh,hongen,n(sing)
in,in,adp()
grooter,groot,adj()
"weerdt,",worden,n(sing)
Als,als,"v(fin,pres,lex)"
wel,wel,adv(gener)
den,de,art(def)
Keyser,eiser,n(sing)
acht,achten,num(card)
syn,zijn,pron(poss)
beste,best,adj()
Peerdt.,eren,n(sing)
O,.,punc(quest)
soete,zoet,adj()
rasery’,rasterij,n(prop)
Der,heer,pron(poss)
lieve,lief,adj()
"cosery,",kosserij,n(sing)
Hans,johannes,adp()
Moefmans,hoofdman,n(prop)
meynt,menen,n(sing)
dat,dat,pron(dem)
syn,zijn,pron(poss)
besmeurde,besmerven,adj()
"Lis,",zijn,n(prop)
De,eer,conj(coord)
schoonste,schoon,adj()
Vrouw,rouw,n(sing)
van,van,adp()
heel,heel,adv(gener)
Europa,ouropa,n(sing)
"is,",zijn,"v(fin,pres,aux_cop)"
Claes,lezen,n(sing)
Huybens,huiben,n(sing)
pryst,priest,adj()
syn,zijn,pron(poss)
klyne,klein,n(sing)
"Naen,",haan,v(infin)
En,ne,conj(coord)
Naen,haan,adv(gener)
siet,zien,v(imp)
Huyben,huben,v(infin)
voor,voor,adp()
een,een,art(indef)
Valcksken,aalk,adj()
"aen,",aan,n(sing)
Voor,horen,n(sing)
seker,zeker,adj()
daer,daar,adv(dem)
en,ne,adv(neg)
kan,kunnen,"v(fin,pres,aux_cop)"
in,in,adp()
's,zijn,n(sing)
wereldts,wereld,n(sing)
"plyn,",plegen,n(sing)
Noyt,hout,conj(coord)
leelyck,lelijk,adj()
Lief,hebben,n(sing)
oft,of,conj(coord)
schoonen,schoon,n(sing)
Koôl-sack,hoolaskap,n(sing)
zyn.,zijn,pron(poss)
Al,lemma_unclear,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
Liefbesmeurt’,erbusterboom,n(prop)
"Bepleckt,",eenlik,n(prop)
"bevleckt,",bevlekken,"v(participle,past)"
"beseurt,",bezweren,"v(participle,past)"
De,eer,art(indef)
liefde,liefde,n(sing)
maeckt,maken,"v(participle,past)"
terstont,terstond,adv(gener)
een,een,art(indef)
zyde,zijde,n(sing)
"kleedt,",kleden,v(imp)
En,en,conj(coord)
met,met,adp()
dat,dat,art(def)
kleedt,kleden,n(sing)
bedeckt,bedekken,"v(participle,past)"
sy,zij,"v(fin,pres,aux_cop)"
alle,al,num(indef)
"leet,",leed,n(plu)
De,eer,conj(coord)
liefd',liefde,adj()
is,zijn,"v(fin,pres,aux_cop)"
Moeder,hoeder,adv(gener)
van,van,adp()
"ghedult,",geduld,n(sing)
De,ee,pron(poss)
liefde,liefde,n(sing)
verontschuldight,veronstluidig,"v(participle,past)"
alle,al,num(indef)
"schult,",schuld,n(sing)
De,eer,conj(coord)
liefde,liefde,n(sing)
neemt,nemen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
al-te-mael,al+tomen,adv(gener)
in,in,adp()
"danck,",dank,n(sing)
Daer,haar,adp()
Liefden,heffen,n(plu)
is,zijn,"v(fin,pres,aux_cop)"
en,een,conj(coord)
rieckt-men,menken+men,adj()
gheenen,geen,pron(indef)
stanck.,stank,n(sing)
