form,lemma,pos
LEert,eren,adj()
my,ik,"pron(pers,1,sing)"
verstaen,verstaan,v(infin)
O,g,punc(quest)
heere,heer,n(sing)
dat,dat,conj(subord)
ic,ik,"pron(pers,1,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
"sterven,",sterven,v(infin)
En,ne,adv(neg)
wat,wat,pron(rel)
men,men,pron(indef)
"siet,",zien,"v(fin,pres,lex)"
dat,dat,pron(rel)
al,al,adv(gener)
"vergaet,",vergaan,"v(fin,pres,lex)"
Al,al,adv(gener)
hadt,hebben,"v(fin,past,aux_cop)+pron(pers,3,sing)"
ick,ik,"pron(pers,1,sing)"
s'werelts,zeverdeel,adv(gener)
"erven,",erven,v(infin)
"Rijckdom,",dikkom,n(sing)
"eere,",eer,adv(gener)
en,een,art(indef)
hoghen,hoog,n(sing)
"staet,",staan,"v(fin,pres,lex)"
Sulcx,elk,adv(gener)
al,al,num(indef)
mijn,mijn,pron(poss)
Siele,eilen,n(sing)
niet,niet,adv(neg)
en,ne,adv(neg)
"baet,",bidden,"v(fin,pres,lex)"
Most,oost,adv(gener)
ick,ik,"pron(pers,1,sing)"
dijn,dijn,pron(poss)
Rijcke,eik,n(sing)
derven.,derven,pronadv(dem)
Als,als,"v(fin,pres,aux_cop)"
een,een,art(indef)
schoon,schoon,adj()
Blom,liom,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
des,de,art(def)
menschen,mens,n(sing)
"leven,",leven,v(infin)
En,ne,conj(coord)
alle,al,num(indef)
vleesch,vlees,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
Hoy,ooi,interj()
dats,dat+zijn,"pron(dem)+v(fin,pres,aux_cop)"
"claer,",klaar,n(sing)
Den,een,art(indef)
rijcke,rijk,n(sing)
Man,hangen,n(sing)
"verheven,",verheffen,v(infin)
Moste,eston,n(prop)
zijn,zijn,pron(poss)
heerlickheyt,heerlijkheid,n(sing)
dat's,dat+zijn,"conj(subord)+pron(pers,3,sing)"
"waer,",waar,adj()
Verlaten,arlaten,"v(participle,past)"
zijn,zijn,"v(fin,pres,aux_cop)"
lusten,lusten,"v(fin,pres,lex)"
alle,al,num(indef)
"gaer,",gaar,adj()
Daer,zij,pronadv(pers)
naer,naar,adp()
in,in,adp()
der,de,art(def)
Hellen,el,n(sing)
sneven.,sneven,n(sing)
Noch,nog,adv(gener)
staet,staan,"v(fin,pres,lex)"
van,van,adp()
een,een,art(indef)
rijckenman,rikkenman,n(sing)
"geschreven,",schrijven,"v(participle,past)"
Die,hij,adv(gener)
tot,tot,conj(coord)
zijnder,zijn,pron(poss)
Sielen,ijlen,n(sing)
"sprack,",spreken,n(sing)
"Drinckt,",rinken,n(prop)
eet,eten,adv(gener)
wilt,willen,"v(fin,pres,aux_cop)"
vroylick,vrolijk,adv(gener)
"leven,",leven,v(infin)
Veel,eel,adj()
goets,goed,n(sing)
hebt,hebben,v(imp)
ghy,gij,"pron(pers,2,sing)"
neempt,nemen,"v(fin,pres,lex)"
goet,goed,adj()
"gemack,",gemak,n(sing)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
sot,zot,adj()
bekent,bekennen,adj()
int,in+dat,adp()+art(def)
leven,leven,n(sing)
"swack,",zwak,n(sing)
Most,oost,adv(gener)
daer,daar,pronadv(dem)
naer,naar,pronadv(rel)
haest,haast,n(sing)
al,al,adv(gener)
op,op,adp()
geven.,geven,"v(infin,subs)"
Hoe,hoe,n(prop)
compt,komen,"v(fin,pres,lex)"
dat,dat,conj(subord)
hier,hier,adv(dem)
O,hij,art(def)
heere,heer,n(sing)
des,de,art(def)
mensche,mens,n(sing)
sinnen,zin,n(plu)
Die,ie,interj()
ydelheyt,ijdelheid,n(sing)
dus,dus,adv(dem)
jaghen,jagen,"v(fin,pres,lex)"
"naer,",naar,adv(gener)
d'Aertsche,daartegen,art(def)+adj()
inwoninghe,inwoning,n(plu)
"binnen,",binnen,adv(gener)
Beswaert,zij+waart,n(prop)
den,de,art(def)
geest,geest,n(sing)
belyd',belijden,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
"claer,",klaar,adj()
Het,eten,adp()
vleesch,vlees,n(sing)
soeckt,zoeken,"v(fin,pres,lex)"
syn,zijn,v(infin)
lusten,lusten,v(infin)
"eenpaer,",eenpaar,adv(indef)
Geeft,hebben,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
dat,dat,pron(dem)
te,te,adp()
verwinnen.,verwinnen,v(infin)
De,een,pron(poss)
mensch,mens,n(sing)
en,ne,adv(neg)
can,kunnen,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
zijnen,zijn,pron(poss)
ganc,gang,n(sing)
niet,niet,adv(neg)
"richten,",rechten,v(infin)
Soo,o,interj()
God,hood,conj(coord)
hem,hij,"pron(pers,3,sing)"
dat,dat,pron(rel)
niet,niet,adv(neg)
en,ne,adv(neg)
"geeft,",geven,"v(fin,pres,lex)"
Dus,huis,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
om,om,adp()
"verlichten,",verlichten,v(infin)
Bidden,hebben,v(infin)
tot,tot,conj(coord)
god,god,n(sing)
die,die,pron(rel)
eeuwich,eeuwig,n(sing)
"leeft,",leven,"v(fin,pres,lex)"
Mijn,een,art(indef)
siele,ziel,n(sing)
bereyden,bereiden,v(infin)
tot,tot,adp()
dat,dat,pron(rel)
sy,zij,"pron(pers,3,plu)"
