form,lemma,pos
MYne,een,n(sing)
stem,stem,n(sing)
klimt,klimmen,"v(fin,pres,lex)"
tot,tot,adp()
den,de,art(def)
"Heere,",eer,n(sing)
'k,kok,adv(gener)
Roepe,hoop,adv(gener)
Godt,hoofd,adv(gener)
"aan,",aan,adp()
dat,dat,pron(rel)
hy,hij,"pron(pers,3,sing)"
keere,keren,"v(fin,pres,lex)"
't,et,"v(fin,pres,lex)"
"Lyden,",heiden,v(infin)
en,ne,conj(coord)
ik,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
versmoor';,versmoren,"v(fin,pres,lex)"
En,n,adv(neg)
hy,hij,"pron(pers,3,sing)"
leentme,lenen+men,"v(fin,pres,lex)"
een,een,art(indef)
gunstig,gunstig,adj()
oor.,oor,n(sing)
'k,koken,"pron(pers,2,plu)"
"Zocht,",hochten,adv(gener)
in,in,adp()
myn,mijn,pron(poss)
benaaude,benauwen,n(sing)
"dagen,",dag,n(sing)
's,zijn,"pron(pers,3,sing)"
Heeren,heer,n(sing)
hulp,hulp,n(sing)
met,met,adp()
droevig,droevig,adj()
klaagen;,klagen,n(plu)
'k,kok,"pron(pers,2,plu)"
Breidde,gereden,"v(fin,past,lex)"
's,zijn,"pron(pers,3,plu)"
nachts,nacht,adv(gener)
myn,mijn,pron(poss)
handen,hand,n(plu)
uit,uit,adv(gener)
Tot,hoofd,adv(gener)
den,de,art(def)
"Heer,",eer,n(sing)
met,met,adp()
naar,naar,n(sing)
geluidt.,geluid,"v(participle,past)"
'k,kok,"pron(pers,1,sing)"
Liet,iet,adv(neg)
niet,niet,adv(neg)
af,af,v(prtcl)
van,van,adp()
needrig,nederig,adj()
"smeeken,",smeken,n(sing)
't,het,art(def)
Harte,hard,n(sing)
scheen,schijnen,"v(fin,past,aux_cop)"
van,van,adp()
rou,rouw,n(sing)
te,te,adp()
"breeken,",breken,v(infin)
Door,horen,adv(gener)
veel,veel,num(indef)
zuchtens,zuchten,n(sing)
uitgelooft;,uitlopen,"v(participle,past)"
Myne,een,pron(poss)
ziel,ziel,n(sing)
ontfing,ontvangen,n(sing)
geen',geen,pron(indef)
troost.,troost,n(sing)
Bragt,gracht,interj()
ik,ik,"pron(pers,1,sing)"
Godt,hoeden,adv(gener)
my,ik,"pron(pers,1,sing)"
in,in,adp()
"gedachten,",gedachte,n(sing)
Maakte,maken,n(sing)
ik,ik,"pron(pers,1,sing)"
veel,veel,num(indef)
misbaar,misbaren,n(prop)
door,door,adp()
klagten:,klagen,n(prop)
Peinsde,genezen,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
stil,stil,"v(fin,pres,lex)"
hoe,hoe,adv(inter)
hy,hij,"pron(pers,3,sing)"
wel,wel,adv(gener)
"helpt,",helpen,"v(fin,pres,lex)"
Wierdt,eren,"v(fin,pres,lex)"
myn,mijn,pron(poss)
ziel,ziel,n(sing)
als,als,conj(subord)
overstelpt.,overstelen,"v(fin,pres,lex)"
"Gy,",gij,interj()
"Heer,",eer,adv(gener)
hielt,houden,"v(fin,past,lex)"
myne,mijn,pron(poss)
oogen,oog,n(plu)
"wakker,",wakker,"v(fin,pres,lex)"
En,ne,conj(coord)
door,door,adp()
't,eten,n(sing)
weenen,wenen,v(infin)
werdt,worden,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
zwakker;,zwaker,n(sing)
'k,ik,"pron(pers,2,plu)"
Was,as,n(prop)
"verslagen,",verslagen,"v(participle,past)"
zonder,zonder,adp()
"spraak,",spraak,n(sing)
"Rusteloos,",hosteloos,n(prop)
en,ne,conj(coord)
zonder,zonder,adp()
vaak.,vaak,n(sing)
Toen,ne,pron(poss)
dacht,denken,n(sing)
ik,ik,"pron(pers,1,sing)"
aan,aan,adp()
d'oude,de+oud,art(def)+n(sing)
"jaaren,",jaar,v(infin)
Door,haar,pron(poss)
veele,veel,adv(gener)
eeuwen,eeuwen,adv(gener)
heen,heen,art(indef)
"gevaaren,",varen,n(sing)
'k,koken,"pron(pers,1,sing)"
Overdacht,verdenken,"v(participle,past)"
den,de,art(def)
vroegen,vroeg,adj()
"tydt,",tijd,n(sing)
Hoe,hoe,interj()
gy,gij,"pron(pers,2,plu)"
een,een,art(indef)
Verlosser,eerloos,adj()
zyt:,zijn,n(sing)
Dat,hebben,conj(subord)
gy,gij,"pron(pers,2,plu)"
in,in,adp()
d'aaloude,daaroveld,art(def)+adj()
dagen,dag,n(plu)
Redding,edding,"v(fin,pres,aux_cop)"
"gaaft,",geven+het,n(sing)
naar,naar,n(sing)
uw,uw,"pron(pers,1,sing)"
"behagen,",behagen,v(infin)
Aan,ja,interj()
uw,uw,"pron(pers,1,sing)"
"volk,",volk,n(sing)
aan,aan,adp()
Israël.,de+raal,n(sing)
'k,koken,"pron(pers,1,sing)"
Dacht,achten,conj(coord)
ook,ook,conj(coord)
aan,aan,adp()
myn,mijn,pron(poss)
"snarenspel,",snaarleken,n(sing)
Daar,haar,interj()
ik,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,plu)"
op,op,v(prtcl)
plag,plegen,n(sing)
te,te,adp()
looven.,loven,n(sing)
'k,ik,misc()
Voerde,horen,n(sing)
's,zijn,"v(fin,pres,aux_cop)"
nachts,nacht,adv(gener)
myn,mijn,pron(poss)
hart,hard,adj()
naar,naar,n(prop)
"boven,",boven,n(sing)
'k,koken,adv(gener)
Onderzocht,onderzoeken,"v(fin,pres,lex)"
met,met,adp()
mynen,mijn,pron(poss)
"geest,",geest,n(sing)
Hoe,hoe,interj()
het,het,"pron(pers,3,sing)"
voormaals,voormaals,adv(gener)
was,zijn,"v(fin,past,aux_cop)"
geweest.,zijn,"v(participle,past)"
Toen,ne,interj()
sprak,spreken,v(imp)
"ik,",ik,"pron(pers,1,sing)"
in,in,adp()
myn,mijn,pron(poss)
gebeden:,bidden,n(plu)
Zal,al,adv(gener)
de,de,art(def)
Heer,eer,n(sing)
in,in,adp()
eeuwigheden,eeuwigheid,n(sing)
Dan,hangen,adp()
verstooten,verstoten,v(infin)
?,?,conj(coord)
en,ne,conj(coord)
voortaan,voortaan,n(sing)
Zyne,een,pron(poss)
gunst,gunst,n(sing)
niet,niet,adv(neg)
openstaan,openstaan,v(infin)
?,?,adp()
Zullen,hul,v(infin)
zyne,zijn,pron(poss)
liefdeblyken,liefbeerdelijk,adj()
Nu,gij,"pron(pers,2,plu)"
in,in,adp()
eeuwigheit,eeuwigheid,n(sing)
bezwyken,bezwijken,v(infin)
?,?,punc(quest)
Is,zijn,"pron(pers,3,sing)"
zyn,zijn,pron(poss)
woordt,woord,adj()
ten,te+de,art(def)+adp()
end,einden,conj(coord)
gebragt,brengen,"v(participle,past)"
Van,ja,adp()
geslachte,geslacht,n(sing)
tot,tot,conj(coord)
geslacht,slechten,"v(participle,past)"
?,?,punc(quest)
Heeft,hebben,v(imp)
dan,dan,adv(dem)
Godt,hoofd,"pron(pers,3,sing)+conj(subord)"
nu,nu,adv(dem)
gansch,gans,n(sing)
vergeeten,vergeten,v(infin)
Zyn,een,pron(poss)
genade,genade,n(sing)
toe,toe,adv(gener)
te,te,adp()
meeten,meten,v(infin)
?,?,punc(quest)
Heeft,hebben,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
zyn,zijn,pron(poss)
barmhartigheit,barmhartigheid,n(sing)
Eeuwiglyk,eeuwelijk,adv(gener)
myn,mijn,pron(poss)
ziel,ziel,n(sing)
ontzeit,ontzeggen,"v(fin,pres,lex)"
?,?,punc(quest)
Isze,zijn,n(sing)
in,in,adp()
toornigheit,toornigheid,n(sing)
gesloten,sluiten,"v(participle,past)"
?,?,punc(quest)
Is,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
heilbron,helbron,n(prop)
uitgevloten,uitvloeien,"v(participle,past)"
?,?,punc(quest)
Daar,zij,n(sing)
na,na,adp()
zeide,zeggen,pronadv(rel)
ik:,ik,"pron(pers,1,sing)"
'k,ik,"pron(pers,2,sing)"
wordt,worden,"v(fin,pres,aux_cop)"
"gekrenkt,",krenken,"v(participle,past)"
Als,als,conj(subord)
myn,mijn,pron(poss)
ziel,ziel,n(sing)
dit,dit,pron(dem)
overdenkt.,overdenken,"v(participle,past)"
Want,hebben,adp()
de,de,art(def)
rechte,recht,adj()
handt,hand,n(sing)
des,de,art(def)
Heeren,heer,n(sing)
Kan,hangen,n(sing)
myn,mijn,pron(poss)
lyden,lijden,n(plu)
haast,haasten,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
verkeeren.,verkeren,v(infin)
Dies,eisen,n(sing)
zal,zullen,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
zyn,zijn,pron(poss)
"wonderheên,",wonderen,v(infin)
Als,als,adp()
zyn,zijn,pron(poss)
hulp,hulp,n(sing)
van,van,adp()
outs,oud,adv(gener)
"verscheen,",verschijnen,n(sing)
Steedts,atden+het,n(sing)
"gedenken,",gedenken,n(sing)
en,ne,conj(coord)
zyn,zijn,"v(fin,pres,aux_cop)"
"werken,",werken,"v(fin,pres,lex)"
Door,horen,adp()
geen,geen,pron(indef)
paalen,paal,n(sing)
te,te,adp()
"beperken,",bepeken,v(infin)
Altoos,altoos,n(prop)
"melden,",melden,n(plu)
als,als,conj(subord)
de,de,art(def)
stof,stof,n(sing)
Van,hangen,adp()
zyn,zijn,pron(poss)
heerlykheit,heerlijkheid,n(sing)
en,een,art(indef)
lof.,lof,n(sing)
Groote,rood,n(sing)
"Godt,",hoofd,misc()
uw,uw,pron(poss)
weg,weg,n(plu)
en,een,adv(neg)
waarheit,waarheid,n(sing)
Zyn,een,conj(coord)
in,in,adp()
't,ut,art(def)
heiligdom,heiligdom,n(sing)
vol,vol,adj()
klaarheit:,klaarheid,n(sing)
Wie,hij,conj(coord)
is,zijn,"v(fin,pres,aux_cop)"
"u,",gij,"pron(pers,2,plu)"
ô,hij,n(sing)
"Godt,",hood,n(sing)
"gelyk,",gelijk,n(sing)
Die,hier,adv(gener)
beheerscht,behersten,"v(participle,past)"
een,een,art(indef)
eeuwig,eeuwig,adj()
ryk,rijk,n(sing)
?,?,punc(quest)
"Heer,",eer,n(sing)
gy,gij,"pron(pers,2,plu)"
zyt,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
Godt,hoofd,n(sing)
die,de,art(def)
wondren,wonderen,n(plu)
"Doet,",hoeden,"v(fin,pres,lex)"
die,die,pron(rel)
door,door,adp()
de,de,art(def)
wereldt,wereld,n(sing)
dondren:,donder,"v(fin,pres,lex)"
Gy,gij,adv(gener)
hebt,hebben,"v(fin,pres,aux_cop)"
uwe,uw,pron(poss)
magt,maagd,n(sing)
rontom,rondom,n(sing)
Nu,gij,"pron(pers,2,plu)"
