form,lemma,pos
Ik,ook,"pron(pers,2,plu)"
groet,groot,adj()
"u,",gij,pron(poss)
"Herderin,",aarderin,n(sing)
God,hood,conj(coord)
geeft,geven,"v(fin,pres,lex)"
u,uw,"pron(pers,2,plu)"
goeden,goed,adj()
morgen.,morgen,n(sing)
Myn,een,adp()
lieve,lief,adj()
"Engelin,",engel,n(sing)
Hoe,hoe,conj(coord)
komt,komen,"v(fin,pres,lex)"
gy,gij,"pron(pers,2,plu)"
soo,zo,"v(fin,past,aux_cop)"
verborgen,verbergen,adj()
-,-,punc(hyphen)
Segt,echt,v(imp)
myn,mijn,pron(poss)
dog,doch,adv(gener)
op,op,adp()
dit,dit,pron(dem)
pas,pas,n(sing)
-,-,punc(hyphen)
Onder,ander,adp()
de,de,art(def)
groene,groen,adj()
linde,linde,n(sing)
In,lemma_unclear,conj(coord)
het,het,"pron(pers,3,sing)"
bedoude,bedauwd,"v(fin,past,lex)"
"gras,",gras,n(prop)
Myn,een,pron(poss)
"Engel,",engel,n(sing)
myn,mijn,pron(poss)
Beminde?’,eminde,n(sing)
‘'k,hek,v(imp)
Ben,een,conj(coord)
in,in,adp()
mijn,mijn,pron(poss)
"eenigheid,",enigheid,n(sing)
Ik,kok,adv(gener)
neem,nemen,"v(fin,pres,lex)"
hier,hier,adv(dem)
mijn,mijn,pron(poss)
behagen,behagen,n(sing)
Met,eten,conj(coord)
desen,deze,pron(dem)
soeten,zoet,adj()
tyd,tijd,n(sing)
En,ne,art(indef)
lieffelijke,lieflijk,adv(gener)
dagen.,dag,n(plu)
lk,lijken,pron(indef)
hoor,horen,n(sing)
het,het,"pron(pers,3,sing)"
soet,het+zij,"pron(pers,3,sing)+pron(pers,3,sing)"
geluit,geluid,"v(participle,past)"
Van,hangen,adp()
alderhande,allerhande,adv(gener)
"dieren,",dier,v(infin)
Daer,zij,n(sing)
by,bij,adp()
het,het,"pron(pers,3,sing)"
jeugdig,jeugdig,adj()
kruit,kruid,n(sing)
Komt,om,adp()
onse,ons,pron(poss)
veld,veld,n(sing)
verzieren.’,verzien,v(infin)
‘Laat,gehaat,interj()
"ik,",ik,"pron(pers,1,sing)"
myn,mijn,pron(poss)
"Engelin,",engel,n(sing)
O,gij,conj(coord)
Bloemtje,geloom,n(sing)
"uitgelesen,",uitleggen,"v(participle,past)"
Als,als,v(imp)
uit,uit,adp()
een,een,art(indef)
zuivre,zuiver,n(sing)
min,mijn,num(indef)
Dog,ook,interj()
u,uw,pron(poss)
geselschap,gezelschap,n(sing)
wesen!,wezen,"v(fin,pres,lex)"
'k,kok,"v(fin,pres,aux_cop)"
Sal,al,conj(coord)
u,gij,"pron(refl,2,sing)"
behoeden,behoeden,v(infin)
gaan,gaan,v(infin)
Als,als,"v(fin,pres,aux_cop)"
een,een,art(indef)
trouwen,trouw,n(sing)
Herder.,aarder,adj()
Komt,om,"v(fin,pres,lex)"
dan,dan,conj(comp)
"my,",ik,"pron(pers,1,sing)"
"Engel,",engel,n(sing)
aan,aan,adp()
En,een,adv(neg)
vlugt,vluchten,"v(fin,pres,lex)"
van,van,adp()
myn,mijn,adv(gener)
niet,niet,adv(neg)
verder.’,verder,adj()
‘'k,ook,v(imp)
Zal,al,adp()
mijnen,mijn,pron(poss)
"Harder,",varder,n(sing)
"ag,",ach,n(sing)
Niet,iet,adv(neg)
weigeragtig,wegenrachtig,adj()
wesen.,wezen,v(infin)
Laat,haat,interj()
ons,wij,"pron(pers,1,plu)"
den,de,art(def)
heelen,heel,adj()
dag,dag,n(sing)
Treden,rede,v(infin)
"gaan,",gaan,n(sing)
als,als,conj(subord)
voor,voor,adp()
desen;,deze,pron(dem)
Met,eten,n(sing)
onse,ons,pron(poss)
Schaapjens,echt+pennen,n(plu)
"al,",al,num(indef)
"Sa,",aa,"v(fin,past,lex)"
hier,hier,adv(dem)
niet,niet,adv(neg)
lank,lang,adv(gener)
te,te,adp()
beiden:,beiden,v(infin)
Al,al,adv(gener)
in,in,adp()
dit,dit,pron(dem)
groene,groen,adj()
dal,dal,n(sing)
Moeten,hoeten,"v(fin,pres,lex)"
wy,wij,"pron(pers,1,plu)"
ons,ons,pron(poss)
vermeiden.’,vermieden,v(infin)
‘Ag,ik,"pron(pers,2,plu)"
edel,edel,adj()
Maget,hagen,n(sing)
"teer,",teer,adv(gener)
Myn,een,adp()
overschoon,overschoon,n(sing)
"Clarinde,",laren,n(sing)
Laat,hebben,adp()
ons,wij,"pron(pers,1,plu)"
zitten,zitten,v(infin)
"neer,",neer,adv(gener)
Myn,een,adp()
"Engel,",engel,n(sing)
myn,mijn,pron(poss)
"Beminde,",emind,n(sing)
En,ne,conj(coord)
nemen,nemen,"v(fin,pres,lex)"
ons,wij,pron(poss)
pleizier,pleiszier,n(sing)
Hier,ier,adv(gener)
soetjens,zoet,n(sing)
met,met,adp()
"malkander,",malkander,adj()
Al,al,n(sing)
met,met,adp()
het,heten,"pron(pers,3,sing)"
pluim,pluim,n(sing)
gedier.,geder,n(sing)
"Sa,",aa,interj()
voegt,voegen,"v(fin,pres,lex)"
u,gij,pron(poss)
by,bij,adp()
Leander.’,eenhaar,n(prop)
"‘Couragy,",euvolgi's1e,n(sing)
"Harder,",varder,n(prop)
"siet,",zien,v(imp)
Ter,eer,pron(poss)
eeren,eren,n(sing)
van,van,adp()
Clarinde,larinea,n(sing)
"Sa,",aa,adv(gener)
speelt,spelen,"v(fin,pres,lex)"
eens,een,adv(gener)
op,op,adp()
uw,uw,pron(poss)
riet,raden,n(sing)
Onder,ander,adp()
de,de,art(def)
groene,groen,adj()
linde.,linde,n(sing)
En,ne,conj(coord)
ik,ik,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
tusschen,tussen,adp()
bey,bei,n(prop)
Gaan,ja,n(prop)
singen,zingen,v(infin)
met,met,adp()
behagen,behagen,n(sing)
Ter,eer,adv(gener)
eeren,eer,n(sing)
van,van,adp()
de,de,art(def)
Mey,ei,n(prop)
Al,al,misc()
langs,langs,adp()
de,de,art(def)
groene,groen,adj()
hage.’,haag,n(sing)
‘Myn,ije,pron(poss)
hart,hard,adj()
is,zijn,"v(fin,pres,aux_cop)"
vol,vol,adv(gener)
van,van,adp()
"vreugd,",vreugde,n(sing)
Myn,een,pron(poss)
lieve,lief,adj()
"Harderinne,",arderin,n(plu)
Myn,een,adp()
Engel,engel,n(sing)
vol,vol,adv(gener)
van,van,adp()
deugt.,deugd,n(sing)
"Ag,",gij,n(sing)
hoe,hoe,adv(inter)
brand,brand,n(prop)
ik,ik,"pron(pers,1,sing)"
van,van,adp()
binne!,binnen,n(sing)
Laat,haat,n(sing)
ick,ik,"pron(pers,1,sing)"
van,van,adp()
stonden,stond,n(sing)
"aan,",aan,adp()
Myn,een,pron(poss)
overschoon,overschoon,n(sing)
"Clarinde,",laren,n(sing)
Een,een,conj(coord)
soentje,hij+zonden,n(sing)
smaken,smaken,v(infin)
"gaan,",gaan,n(sing)
Mijn,een,pron(poss)
"Engel,",engel,n(sing)
mijn,mijn,pron(poss)
Beminde.’,eminde,n(sing)
‘Ik,het,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
verwachte,verwachten,adj()
gaan,gaan,v(infin)
Uw,uw,pron(poss)
gunste,gunst,n(sing)
nu,nu,adv(dem)
op,op,v(imp)
heden.,heden,adv(gener)
Wilt,houden,v(imp)
u,gij,"pron(pers,2,plu)"
niet,niet,adv(neg)
lank,lang,adv(gener)
"beraan,",beraden,n(prop)
Harder:,jaar,n(prop)
van,van,adp()
nu,nu,adv(dem)
