form,lemma,pos
Fulpe,hulp,n(sing)
"zusje,",zuizen,n(sing)
aardig,arthrig,adj()
"Klaasje,",lazas,n(prop)
'k,koken,"pron(pers,1,sing)"
Ben,een,conj(coord)
op,op,adp()
jouw,jouw,interj()
zoo,zo,n(sing)
drommels,dromel,n(sing)
"groen,",groen,n(sing)
Gekandalizeerde,eenendalier,adj()
"Haasje,",aasijden,n(prop)
'k,koken,v(imp)
Wouw,houwen,conj(coord)
myn,mijn,pron(poss)
schoot,schoot,n(sing)
wel,wel,adv(gener)
op,op,adp()
jouw,jouw,interj()
doen;,doen,conj(coord)
'k,kok,v(imp)
Zouw,houwen,conj(coord)
u,gij,"pron(pers,2,plu)"
met,met,adp()
geen,geen,pron(indef)
hagel,hagel,n(sing)
raken;,raken,v(infin)
Maar,zij,n(sing)
met,met,adp()
vry,vrij,adj()
wat,wat,pron(rel)
zachter,zacht,adj()
schroot;,schroot,n(sing)
'k,koken,"pron(pers,1,sing)"
Zouw,houwen,adp()
alleen,alleen,adv(gener)
myn,mijn,pron(poss)
aanleg,aling,adj()
"maken,",maken,v(infin)
Op,op,conj(coord)
uw',uw,pron(poss)
allerliefsten,allerliefste,adj()
schoot.,schoot,n(sing)
Trof,erf,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
"u,",gij,"pron(pers,2,plu)"
ik,ik,"pron(pers,1,sing)"
wil,willen,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
"zweren,",zweren,v(infin)
Dat,hebben,conj(coord)
myn,mijn,pron(poss)
Filis,aelis,n(sing)
of,of,conj(coord)
Diaan,johannes,interj()
U,zij,"pron(pers,2,plu)"
niet,niet,adv(neg)
zouden,zullen,"v(fin,past,aux_cop)"
Aporteren;,poorter,v(infin)
'k,kik,v(imp)
Zouw,auw,adp()
dat,dat,art(def)
werkje,werken,n(sing)
zelf,zelf,pron(dem)
bestaan.,bestaan,n(sing)
'k,kik,"pron(pers,1,sing)"
Zouw,houwen,interj()
myn,mijn,pron(poss)
Wilt,houden,n(sing)
het,het,"pron(pers,3,sing)"
zweet,zweet,"v(fin,pres,aux_cop)"
afwisschen;,afwissen,v(infin)
'k,kik,v(imp)
Zouw,auwen,interj()
haar,haar,pron(poss)
"kykers,",kiezer,n(sing)
"lopers,",loper,n(prop)
"vacht,",vechten,n(sing)
"Lepels,",epel,n(sing)
bekje,bekeer,n(sing)
en,een,conj(coord)
pluim,pluim,n(sing)
"verfrisschen,",vervrezen,n(sing)
Door,horen,conj(coord)
myn,mijn,pron(poss)
"artseny,",aardsen,n(sing)
vol,vol,adv(gener)
kracht.,kracht,n(sing)
'k,koken,v(imp)
Zouw,awe,interj()
u,gij,"pron(pers,2,plu)"
ook,ook,n(sing)
geenszins,genezing,adv(gener)
verkopen;,verkopen,v(infin)
Geen,een,conj(coord)
Polierster,holster,n(sing)
kreeg,krijgen,n(sing)
myn,mijn,pron(poss)
buit;,buit,n(sing)
'k,kok,n(sing)
Zouw,auwe,interj()
u,gij,"pron(pers,2,plu)"
nooit,nooit,conj(coord)
het,het,"pron(pers,3,sing)"
vel,vel,n(sing)
afstropen.,afstropen,v(infin)
'k,koken,misc()
Nam,hamen,adv(gener)
dan,dan,conj(comp)
ook,ook,adv(gener)
een,een,art(indef)
vast,vast,adj()
"besluit,",besluiten,"v(fin,pres,lex)"
Om,ik,v(imp)
myn,mijn,pron(poss)
"roer,",roer,n(sing)
ter,de+te,art(def)+adp()
uwer,uw,pron(poss)
"eeren,",eer,n(sing)
In,ne,conj(coord)
een,een,art(indef)
boek,boek,n(sing)
te,te,adp()
laten,laten,v(infin)
staan;,staan,v(infin)
'k,kok,v(imp)
Zouw,houwen,conj(coord)
'er,eer,adv(gener)
wel,wel,adv(gener)
meê,mee,adv(gener)
Exerçeren;,erteren,v(infin)
Maar,haar,interj()
geen,geen,pron(indef)
Haas,haas,n(sing)
weêr,zijn,pron(inter)
schieten,schieten,n(plu)
gaan.,gaan,n(prop)
'k,koken,"pron(pers,1,sing)"
Weet,eten,"v(fin,pres,lex)"
ook,ook,n(sing)
als,als,conj(comp)
gy,gij,"pron(pers,2,plu)"
waard,worden,"v(fin,past,aux_cop)"
"genezen,",genezen,"v(participle,past)"
Dat,haten,conj(subord)
gy,gij,"pron(pers,2,plu)"
al,al,num(indef)
zoo,zo,adv(resum)
mak,maken,v(imp)
en,een,adv(neg)
tam,tam,adj()
Als,als,n(sing)
myn,mijn,pron(poss)
kleine,klein,n(sing)
Prins,erin,n(sing)
zoud,zullen,n(sing)
wezen;,wezen,v(infin)
"Ja,",aa,interj()
gy,gij,"pron(pers,2,plu)"
zoud,zullen,"v(fin,past,aux_cop)"
my,ik,"pron(pers,1,sing)"
als,als,conj(comp)
een,een,art(indef)
"lam,",lam,n(sing)
Waar,zij,interj()
ik,ik,"pron(pers,1,sing)"
gaan,gaan,v(infin)
of,of,conj(coord)
staan,staan,v(infin)
zouw,zowus,"v(fin,pres,aux_cop)+pron(pers,1,plu)"
volgen;,volgen,v(infin)
Daarom,charom,n(sing)
suiker,zuiger,adj()
zoete,zoet,n(prop)
"meid,",mei,"v(fin,pres,lex)"
Toond,honden,v(imp)
u,gij,"pron(pers,2,sing)"
langer,lang,adv(gener)
niet,niet,adv(neg)
"verbolgen,",verbelgen,v(infin)
't,het,conj(coord)
Roer,haar,conj(coord)
word,worden,n(sing)
op,op,adp()
u,uw,"pron(pers,2,sing)"
aangeleid.,aanleggen,n(sing)
