form,lemma,pos
HOe,eer,adv(gener)
ligh,liggen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
hier,hier,adv(dem)
in,in,adp()
dees,deze,pron(dem)
ellende,ellende,n(sing)
Van,hangen,adp()
mijn,mijn,pron(poss)
vijf,vijf,num(card)
sinnen,zin,n(plu)
gans,gans,adj()
"berooft,",beroven,"v(participle,past)"
Komt,om,adv(gener)
siet,zien,v(imp)
my,ik,"pron(pers,1,sing)"
aen,aan,adp()
ghy,gij,"pron(pers,2,plu)"
aertsche,aards,adj()
bende,binden,n(plu)
Die,hier,adv(gener)
van,van,adp()
die,de,art(def)
werelt,wereld,n(sing)
wert,worden,"v(fin,pres,aux_cop)"
"verdooft,",verdoofd,"v(fin,pres,lex)"
Ghy,hij,"pron(pers,2,plu)"
die,die,art(def)
altijt,altijd,adv(gener)
in,in,adp()
ydel,ijdel,adj()
"saken,",zaak,n(plu)
Soeckt,hoekte,"v(fin,pres,lex)"
uwen,uw,pron(poss)
geest,geest,n(sing)
soo,zo,adv(indef)
te,te,adp()
vermaken.,vermaken,v(infin)
Die,je,conj(coord)
Zee-syrene,er+heiseren,n(plu)
met,met,adp()
soet,zoet,n(sing)
singen,zingen,"v(fin,pres,lex)"
Verdooft,daaroven,"v(participle,past)"
den,de,art(def)
stuyrman,stuurman,n(sing)
in,in,adp()
het,het,"pron(pers,3,sing)"
"Meer,",eer,n(sing)
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
zijn,zijn,pron(poss)
seyl,zeil,n(sing)
niet,niet,adv(neg)
kan,kunnen,"v(fin,pres,aux_cop)"
bedwingen,bedwingen,v(infin)
Maer,zij,adv(gener)
moet,moeten,"v(fin,pres,aux_cop)"
vergaen,vergaan,v(infin)
door,door,adp()
storm,storm,n(sing)
"onweer,",onwaar,adv(gener)
So,o,conj(coord)
doen,toen,conj(subord)
sy,zij,"pron(pers,3,plu)"
die,die,pron(rel)
in,in,adp()
ydelheden,ijdelheid,n(sing)
Verliesen,lerie,"v(fin,pres,lex)"
haer,haar,pron(poss)
verstant,verstand,n(sing)
en,een,adv(neg)
reden.,rede,n(sing)
Wat,haten,conj(subord)
heb,hebben,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
schonen,schoon,adj()
tijt,tijd,n(sing)
versleten,verslijten,"v(participle,past)"
In,ne,conj(coord)
te,te,adp()
vercieren,versieren,v(infin)
mijn,mijn,pron(poss)
"lichaem,",lichaam,n(sing)
Dat,haten,conj(coord)
wort,worden,"v(fin,pres,aux_cop)"
nu,nu,adv(dem)
van,van,adp()
die,de,art(def)
wormen,worm,n(plu)
"geten,",eten,n(plu)
Wiens,ijen,n(prop)
schoonheyt,schoonheid,n(sing)
menich,menig,num(indef)
't,eten,art(def)
hert,hart,n(sing)
"ontnaem,",ontnemen,"v(fin,past,lex)"
Niemant,iemand,adv(gener)
en,ne,adv(neg)
hoeft,hoofd,"v(fin,pres,lex)"
hier,hier,adv(dem)
mee,mee,num(indef)
te,te,adp()
"spotten,",spotten,v(infin)
Want,hand,adp()
yder,ieder,n(sing)
moet,moeten,n(sing)
in,in,adp()
d'aerde,de+hard,art(def)+n(sing)
rotten.,rotten,n(sing)
Mijn,een,adv(gener)
schoon,schoon,adj()
geel,geheel,n(sing)
hayr,haar,n(sing)
dat,dat,pron(dem)
placht,plegen,"v(fin,past,lex)"
te,te,adp()
"blincken,",blinken,n(prop)
En,een,conj(coord)
mijn,mijn,pron(poss)
hooft,hoofd,n(sing)
jeughdich,jeugd,adj()
cierden,sieren,n(plu)
"seer,",zeer,n(sing)
Dat,haten,adv(gener)
sietmen,men+zien,"pron(indef)+v(fin,pres,aux_cop)"
in,in,adp()
die,de,art(def)
aerde,aarde,n(sing)
"sincken,",zinken,v(infin)
Ach,og,"pron(pers,1,sing)"
hoe,hoe,adv(inter)
subijt,subtien,n(sing)
quam,komen,"v(fin,past,lex)"
dese,deze,pron(dem)
keer!,keer,n(sing)
Mijn,een,pron(poss)
schoon,schoon,adj()
coleur,kolf,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
gansch,gans,n(sing)
"verloren,",verliezen,"v(participle,past)"
Sterven,terven,adp()+v(infin)
most,moeten,n(sing)
"ick,",ik,"pron(pers,1,sing)"
ick,ik,"pron(pers,1,sing)"
was,zijn,"v(fin,past,aux_cop)"
geboren.,geboren,adj()
Mijn,een,v(prtcl)
leden,lijden,"v(participle,past)"
och,och,conj(coord)
't,et,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
te,te,adp()
bewenen,bewenen,v(infin)
Daer,haar,n(sing)
ick,ik,"pron(pers,1,sing)"
met,met,adp()
dansten,dansen,art(def)+adj()
"pertinent,",pertinen,n(sing)
Die,hij,adv(gener)
worden,worden,"v(participle,past)"
nu,nu,adv(dem)
verrotte,verrotten,adj()
benen,been,n(plu)
En,ne,conj(coord)
nu,nu,adv(dem)
tot,tot,adp()
vuyle,vuil,n(prop)
aerd',aarde,n(sing)
"ghewent,",wenen,"v(participle,past)"
Mijn,een,pron(poss)
vleys,vlees,n(sing)
dat,dat,art(def)
ander,ander,adj()
plach,plegen,"v(fin,past,lex)"
te,te,adp()
"locken,",lokken,v(infin)
Leyt,eten,adv(gener)
deerlijck,daarlijk,adv(gener)
nu,nu,adv(dem)
in,in,adp()
d'aerd,het+waart,art(def)+n(sing)
getrocken.,trekken,"v(participle,past)"
Mijn,een,pron(poss)
"mont,",mond,n(sing)
mijn,mijn,pron(poss)
"stem,",stem,adj()
als,als,conj(comp)
blinckend',blinkend,adj()
"snaren,",snaar,n(plu)
Is,zijn,"v(fin,pres,aux_cop)"
nu,nu,adv(dem)
vergaen,vergaan,"v(participle,past)"
als,als,conj(subord)
roock,rok,n(sing)
oft,of,"pron(pers,3,sing)+conj(comp)"
"mist,",missen,n(sing)
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,lex)"
ghy,gij,"pron(pers,2,sing)"
