form,lemma,pos
Ach!,c,n(sing)
hoe,hoe,adv(inter)
menig,menig,num(indef)
Dichter,echter,adj()
droomde,dromen,"v(fin,past,lex)"
Van,hangen,interj()
Saturnus,athurna,n(prop)
gouden,gouden,adj()
tijd;,tijd,n(sing)
Toen,ne,"v(fin,pres,lex)"
men,men,pron(indef)
dief,dief,n(sing)
noch,nog,conj(coord)
roover,rover,adj()
schroomde.,scheuren,n(sing)
"Ja,",af,conj(coord)
niet,niet,adv(neg)
wist,weten,"v(fin,past,lex)"
van,van,adp()
haat,haat,n(sing)
of,of,conj(coord)
nijd.,nijd,adv(neg)
Toen,hoon,v(imp)
geen,geen,pron(indef)
kouter,kouter,n(sing)
d',de,pron(rel)
akker,akker,n(sing)
kliefde;,klieven,"v(fin,past,lex)"
't,et,adv(gener)
Veld,helft,n(sing)
beplant,bepland,"v(participle,past)"
werd,waart,n(sing)
noch,nog,conj(coord)
bezaaid:,bezaaid,n(sing)
Maar,haar,n(prop)
door,door,adp()
"ieder,",ieder,n(sing)
wat,wat,pron(rel)
hem,hij,"pron(pers,3,sing)"
bliefde.,blijven,"v(fin,past,lex)"
Werd,eren,"v(fin,pres,aux_cop)"
geplukt,plukken,"v(participle,past)"
of,of,conj(coord)
afgemaaid.,afgaan,n(sing)
Dit,eten,adv(neg)
zijn,zijn,v(infin)
"droomen,",dromen,adj()
"luchtkasteelen,",luchtskaald,n(plu)
"Hersenschimmen,",erscheiden+zij,adv(gener)
mooi,mooien,interj()
in,in,adp()
"schijn,",schijn,n(sing)
Die,je,conj(coord)
den,de,art(def)
toets,tot+de,n(sing)
niet,niet,adv(neg)
kunnen,kunnen,v(infin)
velen;,veel,v(infin)
Hoe,hoe,conj(coord)
"versierd,",versieren,"v(fin,pres,lex)"
hoe,hoe,adv(inter)
schoon,schoon,adj()
zij,zij,"pron(pers,3,sing)"
zijn.,zijn,"v(fin,pres,aux_cop)"
Liever,iever,adj()
wil,willen,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,plu)"
dan,dan,adv(gener)
toonen,tonen,v(infin)
't,et,"v(fin,pres,lex)"
Wegje,eigen,n(prop)
naar,naar,n(prop)
"Luilekkerland,",huikelander,n(sing)
Waar,haar,n(prop)
een,een,art(indef)
ieder,ieder,n(sing)
rijk,rijk,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
"wonen,",wonen,v(infin)
Zonder,onder,adp()
Salomo's,aloma,adv(gener)
verstand.,verstand,"v(participle,past)"
Valies,adelheid,n(prop)
of,of,conj(coord)
reiszak,reziages,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
"onnoodig,",onontzijde,adj()
Alles,al,n(sing)
vindt,vinden,"v(fin,pres,lex)"
gij,gij,"pron(pers,2,plu)"
hier,hier,adv(dem)
gereed.,gereed,"v(participle,past)"
Geld,elden,adj()
is,zijn,"v(fin,pres,aux_cop)"
ook,ook,adv(gener)
al,al,adv(gener)
"overbodig,",overbiedig,adj()
Als,als,"v(fin,pres,aux_cop)"
gij,gij,"pron(pers,2,plu)"
daarin,daarin,pronadv(dem)
binnen,binnen,adv(gener)
treedt.,treden,"v(fin,pres,lex)"
Knie,nieuw,adv(neg)
en,ne,adv(neg)
rug,rug,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
buigzaam,buigmaan,n(sing)
"wezen,",wezen,v(infin)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
fluweel,vleuwel,adv(gener)
de,de,art(def)
tong,tong,n(sing)
zoo,zo,n(sing)
zacht!,zeggen,v(infin)
Geen,een,conj(coord)
geweten,geweten,v(infin)
moet,moeten,"v(fin,pres,aux_cop)"
gij,gij,"pron(pers,2,plu)"
"vreezen,",vrezen,v(infin)
Noch,ook,conj(coord)
op,op,adp()
leugens,leugen,adj()
slaat,slaan,n(sing)
gij,gij,"pron(pers,2,plu)"
acht.,achten,"v(fin,pres,lex)"
Als,als,"v(fin,pres,aux_cop)"
gij,gij,"pron(pers,2,plu)"
u,gij,"pron(refl,2,plu)"
dus,dus,adv(gener)
kunt,kond,adj()
"gedragen,",dragen,"v(participle,past)"
Vindt,en+het,conj(coord)
gij,gij,"pron(pers,2,plu)"
ras,ras,n(plu)
een',een,art(indef)
grooten,groot,adj()
"vrind,",vriend,n(sing)
Die,hij,adv(gener)
u,gij,pron(poss)
zet,zetten,n(prop)
op,op,adp()
zijnen,zijn,pron(poss)
"wagen,",wagen,n(sing)
En,ne,conj(coord)
u,uw,"pron(pers,2,plu)"
voortkruit,voortkoordig,n(sing)
als,als,conj(comp)
de,de,art(def)
wind.,wind,n(sing)
Ras,as,adv(gener)
hoort,horen,"v(fin,pres,lex)"
gij,gij+ne,"pron(pers,2,plu)+pron(pers,3,sing)"
dan,dan,adv(dem)
"uittrompetten,",uittrekken,"v(fin,pres,lex)"
Hoe,hoe,conj(coord)
uw,uw,pron(poss)
"braafheid,",braafheid,n(sing)
uw,uw,pron(poss)
verstand,verstand,adj()
Glans,el+land,n(sing)
en,een,conj(coord)
luister,lister,n(sing)
bij,bij,adp()
kan,kunnen,"v(fin,pres,aux_cop)"
zetten,zetten,v(infin)
Aan,hangen,conj(coord)
het,het,"pron(pers,3,sing)"
vet,vet,adj()
Luilekkerland.,huis+kelander,n(sing)
Hoe,hoe,conj(coord)
de,de,art(def)
tijden,tijd,n(plu)
mogen,mogen,"v(fin,pres,aux_cop)"
"draaijen,",draaien,v(infin)
Hoe,hoe,conj(coord)
het,het,"pron(pers,3,sing)"
"wentelt,",wentelen,"v(fin,pres,lex)"
goed,goed,adj()
of,of,conj(coord)
"slecht,",slecht,"v(fin,pres,lex)"
Altoos,altoos,n(sing)
valt,vallen,"v(fin,pres,lex)"
'er,eer,adv(gener)
wat,wat,pron(rel)
te,te,adp()
maaijen,maaien,n(sing)
Voor,hoor,n(sing)
der,de,art(def)
rijken,rijk,v(infin)
lagen,liggen,adj()
knecht.,knecht,n(sing)
'k,koken,n(sing)
Lach,haag,interj()
dan,dan,conj(comp)
om,om,adp()
die,de,art(def)
gouden,gouden,adj()
"tijden,",tijd,n(plu)
'k,kik,"pron(pers,1,sing)"
Lach,hagen,adv(gener)
om,om,adp()
trouwheid,trouwheid,n(sing)
en,ne,adv(neg)
verstand;,verstaan,"v(fin,pres,lex)"
Daar,haar,n(sing)
toch,toch,adv(gener)
Ezels,asel,n(sing)
't,et,adv(gener)
spoedigst,spoedigen,art(def)+n(sing)
rijden,rijden,n(plu)
Naar,haar,n(prop)
het,het,"pron(pers,3,sing)"
vet,vet,adj()
Luilekkerland.,huiserland,n(prop)
