form,lemma,pos
ACh,heer,"v(fin,pres,aux_cop)"
"Harderinne,",arderin,adj()
die,die,pron(rel)
my,ik,"pron(pers,1,sing)"
"ontvlucht,",ontvluchten,"v(fin,pres,lex)"
In,ne,conj(coord)
het,het,"pron(pers,3,sing)"
dichte,dichten,"v(fin,past,lex)"
belommerde,beloomd,"v(fin,past,lex)"
"Woudt,",houden,adv(gener)
Mijn,een,pron(poss)
schaepjens,schaap,n(prop)
"treuren,",treuren,v(infin)
om,om,adp()
het,het,"pron(pers,3,sing)"
"gesucht,",zuchten,"v(participle,past)"
Daer,zijn,adp()
ghy,gij,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
meed',mede,"v(fin,pres,lex)"
onderhoud',onderhouden,"v(fin,pres,lex)"
Ja,a,conj(coord)
de,de,art(def)
"Bergen,",ergen,n(plu)
de,de,art(def)
"Boomen,",oom,"v(fin,pres,lex)"
Bos,hoos,n(prop)
en,een,conj(coord)
"dal,",dal,"v(fin,pres,aux_cop)"
Staen,toen,adv(gener)
en,een,adv(neg)
treuren,treuren,"v(fin,pres,lex)"
om,om,adp()
mijn,mijn,pron(poss)
droef,droef,n(sing)
"klagen,",klagen,v(infin)
Gaen,hebben,adp()
ick,ik,"pron(pers,1,sing)"
weyden,weide,n(plu)
aende,aan+de,conj(coord)
"strandt,",strand,"v(fin,pres,lex)"
't,eten,adv(gener)
Schijnt,eigenen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
mulle,mul,n(sing)
drooghe,droog,adj()
"zandt,",zand,"v(fin,pres,aux_cop)"
Kan,hangen,adp()
mijn,mijn,pron(poss)
suchtjens,zoeken+zij,n(sing)
niet,niet,adv(neg)
al,al,adv(gener)
verdragen.,verdragen,v(infin)
Het,eten,conj(coord)
Nachtegaeltje,achtergaal,n(sing)
schort,scheuren,adj()
zijn,zijn,"v(fin,pres,aux_cop)"
soet,het+zo,n(sing)
"gesangh,",zengen,adj()
Al,al,"v(fin,pres,aux_cop)"
de,de,art(def)
Beemden,gemeed,n(plu)
staen,staan,v(infin)
bedouwt,bedauwd,v(imp)
Van,hangen,adp()
myne,mijn,pron(poss)
"tranen,",traan,n(plu)
en,een,conj(coord)
mijn,mijn,pron(poss)
geween,geween,n(sing)
Dat,haten,adv(gener)
beweeght,bewegen,"v(participle,past)"
het,het,"pron(pers,3,sing)"
gantsche,gans,adj()
"woudt,",willen,n(sing)
Ja,aan,conj(coord)
de,de,art(def)
"kruyden,",kruid,n(plu)
de,de,art(def)
"spruyten,",spruit,n(plu)
de,de,art(def)
"bladen,",blad,n(plu)
en,ne,adv(neg)
't,eten,"v(fin,pres,aux_cop)"
lof,lof,n(sing)
Sijn,en,adv(gener)
beweeght,bewegen,"v(fin,pres,lex)"
door,door,adp()
al,al,num(indef)
myne,mijn,pron(poss)
"suchjes,",zuigen,n(sing)
En,ne,conj(coord)
ghy,gij,"pron(pers,2,plu)"
met,met,adp()
u,uw,"pron(pers,2,plu)"
wreede,wreed,adj()
"hert,",hart,"v(fin,pres,lex)"
Hout,houden,conj(coord)
mijn,mijn,pron(poss)
overgroote,overgrooiend,n(sing)
"smart,",smart,n(sing)
Voor,horen,adp()
u,uw,pron(poss)
aenghenaemste,aannemen,adj()
kluchjes,kluchtig,n(sing)
De,ee,conj(coord)
gure,goed,adj()
winden,wind,v(infin)
verkoelen,verkoelen,v(infin)
niet,niet,adv(neg)
meer,meer,adv(gener)
Mijn,en,adv(gener)
bedompt,bedeppen,"v(participle,past)"
en,een,adv(neg)
branden,branden,"v(fin,pres,lex)"
't,eten,adv(gener)
hart,hard,adj()
't,et,conj(coord)
Schijnt,eigenen,adj()
datse,dat+zij,"conj(subord)+pron(pers,3,plu)"
"vluchten,",vluchten,v(infin)
om,om,adp()
dat,dat,conj(subord)
haer,haar,pron(poss)
kracht,kracht,n(sing)
Door,horen,n(sing)
mijn,mijn,pron(poss)
branden,brand,n(plu)
verhindert,verhinderen,"v(participle,past)"
"wert,",waart,"v(fin,past,aux_cop)"
Ja,a,conj(coord)
de,de,art(def)
stroomen,stroom,n(plu)
die,de,pron(rel)
"roocken,",rots,"v(fin,pres,lex)"
indien,indien,adv(gener)
mijn,mijn,pron(poss)
borst,borst,n(sing)
Haer,zij,adv(gener)
ontrent,omtrent,adp()
komt,komen,"v(fin,pres,lex)"
te,te,adp()
"genaken,",genaken,v(infin)
En,na,conj(coord)
ghy,gij,"pron(pers,2,sing)"
kund,kunnen,adj()
mijn,mijn,pron(poss)
branden,branden,n(plu)
't,et,adv(gener)
"hart,",hard,v(imp)
Wel,el,adv(gener)
verlichten,verlichten,v(infin)
van,van,adp()
de,de,art(def)
smart,smart,n(sing)
Laet,hebben,v(imp)
u,uw,pron(poss)
hertjen,hart,n(sing)
in,in,adp()
weerliefd,wereld,n(sing)
blaken.,blaken,v(infin)
Ick,200,"pron(pers,1,sing)"
ga,gaan,"v(fin,pres,lex)"
des,de,art(def)
morgens,morgen,n(sing)
vroegh,vroeg,adv(gener)
voor,voor,adp()
u,gij,"pron(pers,2,plu)"
"tent,",tent,"v(fin,pres,lex)"
Te,eer,art(indef)
betrapen,betrapen,"v(fin,pres,lex)"
u,gij,"pron(pers,2,sing)"
voor,voor,adp()
den,de,art(def)
"dagh,",dag,n(sing)
't,eten,art(def)
Schijnt,eigenen,n(prop)
dat,dat,conj(subord)
mijn,mijn,pron(poss)
komen,komen,"v(participle,past)"
u,gij,"pron(pers,2,sing)"
is,zijn,"v(fin,pres,aux_cop)"
bekent,bekennen,adj()
Want,hand,v(imp)
ick,ik,"pron(pers,1,sing)"
nimmer,nimmer,adv(gener)
u,gij,"pron(pers,2,sing)"
en,ne,adv(neg)
"sagh,",zien,"v(fin,pres,lex)"
Eer,eer,punc(quest)
dat,dat,conj(subord)
Phoebus,hebben+hij+zij,n(prop)
zijn,zijn,pron(poss)
stralen,straal,n(sing)
ter,de+te,art(def)+adp()
kimmen,kemmen,n(sing)
uytsteeckt,uitsteken,"v(fin,pres,lex)"
Sijt,het+ij,adv(neg)
ghy,gij,"pron(pers,2,sing)"
met,met,adp()
al,al,num(indef)
u,uw,pron(poss)
vee,vee,n(sing)
te,te,adp()
"velde,",veld,n(sing)
't,het,adp()
Schijnt,eigend,n(sing)
Aurora,vurro,n(sing)
u,gij,"pron(pers,2,sing)"
"opweckt,",opwekken,"v(fin,pres,lex)"
En,ne,conj(coord)
mijn,mijn,pron(poss)
droeve,droef,n(sing)
komst,komst,n(sing)
"vertreckt,",vertrekken,"v(participle,past)"
Ock,200,"pron(pers,1,sing)"
kon,koen,adj()
sy,zijn,"pron(pers,3,plu)"
mijn,mijn,pron(poss)
droefheyt,droefheid,n(sing)
melde.,mild,n(sing)
