form,lemma,pos
SOo'ck,hoog,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
"ghemint,",minnen,"v(participle,past)"
en,ne,conj(coord)
"min,",min,num(indef)
en,ne,conj(coord)
onghetroost,ongetroost,adj()
moet,moeten,"v(fin,pres,aux_cop)"
"blyven,",blijven,v(infin)
'Ken,een,v(infin)
laster,laster,n(sing)
u,gij,pron(poss)
daerom,daarom,pronadv(dem)
jonghe,jong,adj()
Cupido,eudop,n(sing)
niet:,niet,pron(indef)
'Ken,een,n(prop)
sal,zullen,"v(fin,pres,aux_cop)"
de,de,art(def)
tedersachte,tederzechten,n(sing)
Venus,een,n(prop)
niet,niet,adv(neg)
bekyven:,bekijven,v(infin)
Noch,ook,adv(gener)
oock,ook,adv(gener)
niet,niet,adv(neg)
de,de,art(def)
Godin,dood,n(prop)
oorsaeck,oorzaak,n(sing)
van,van,adp()
mijn,mijn,pron(poss)
verdriet.,verdriet,n(sing)
Medoogend,doden,n(prop)
Venus,een,n(prop)
is:,zijn,n(sing)
haer,haar,"pron(pers,3,sing)"
Soon,hoon,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
bedroeven:,bedroeven,v(infin)
En,ne,conj(coord)
mijn,mijn,pron(poss)
Godin,dood,n(sing)
versmaet,versmaden,"v(participle,past)"
t'onwaerdich,te+woenaardig,adv(gener)
met,mede,adp()
bescheyt.,bescheid,n(sing)
Soo,o,conj(coord)
die,die,pron(rel)
het,het,"pron(pers,3,sing)"
blinde,blinde,n(sing)
Kint,indat,adv(gener)
zijn,zijn,pron(poss)
schicht,schicht,n(sing)
niet,niet,adv(neg)
mochte,mogen,"v(fin,past,aux_cop)"
"proeven,",proeven,v(infin)
Dat,hebben,interj()
wijt,wijd,"pron(pers,3,sing)+pron(pers,1,plu)"
ick,ik,"pron(pers,1,sing)"
de,de,art(def)
Fortuijn,gordijn,n(sing)
en,een,conj(coord)
mijn,mijn,pron(poss)
onwaerdicheyt.,onwaardigheid,n(sing)
De,eer,adv(neg)
Vlam,lam,n(sing)
"die,",die,pron(rel)
sonder,zonder,adp()
"eyndt,",einden,n(sing)
mijn,mijn,pron(poss)
harte,hart,n(sing)
brandt,brand,"v(fin,pres,lex)"
van,van,adp()
"binnen,",binnen,adv(gener)
Die,je,n(prop)
sachte,zacht,adv(gener)
wondt,wonden,"v(fin,pres,lex)"
des,de,art(def)
Pijls,ijs,n(sing)
my,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
te,te,adp()
lyden,lijden,v(infin)
gheeft:,geven,"v(participle,past)"
De,eer,adv(gener)
Min,een,pron(poss)
doet,doen,n(sing)
my,ik,"pron(pers,1,sing)"
gheen,geen,pron(indef)
"smert,",smart,n(sing)
maer,maar,conj(coord)
haer,haar,pron(poss)
ghebreck,gebrek,n(sing)
van,van,adp()
"minnen,",minne,n(sing)
Die,je,interj()
d'overschoone,dat+overschoon,art(def)+n(sing)
borst,borst,n(sing)
te,te,adp()
seer,zeer,adv(gener)
bevrosen,bevrosen,"v(participle,past)"
heeft.,hebben,"v(fin,pres,aux_cop)"
Voor,horen,conj(coord)
uw,uw,"pron(pers,1,sing)"
Altaer,altaar,adj()
Godin,jood,n(prop)
ick,ik,"pron(pers,1,sing)"
dickwils,dikwijl,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
gaen,gaan,v(infin)
"knielen,",knielen,v(infin)
V,.,conj(coord)
biddend',bidden,"v(fin,pres,lex)+pron(pers,3,sing)"
om,om,adp()
verghif,vergiffen,"v(fin,past,lex)"
soo,zo,adv(resum)
ick,ik,"pron(pers,1,sing)"
rechtvaerdich,rechtvaardig,adj()
lee:,lee,adv(gener)
Maer,zij,adp()
mijn,mijn,pron(poss)
versmaen,versmaden,n(sing)
"ghebeen,",gebieden,v(infin)
soo,zo,adv(resum)
s'uyt,sieben,"v(fin,pres,lex)"
de,de,art(def)
mondt,mond,n(sing)
my,ik,"pron(pers,1,sing)"
"vielen,",vallen,v(infin)
Voerd'se,horen+zij,"v(fin,past,lex)+pron(pers,3,plu)"
de,de,art(def)
lichte,licht,n(sing)
windt,winden,"v(fin,pres,lex)"
al,al,adv(gener)
nae,na,adp()
de,de,art(def)
dulle,dul,adj()
Zee.,ee,n(sing)
Wist,zijn+het,n(prop)
ick,ik,"pron(pers,1,sing)"
"dat,",dat,pron(dem)
in,in,adp()
mijn,mijn,pron(poss)
"smert,",smart,n(sing)
uw,uw,adp()
Godheyt,hoofdheid,n(sing)
schiep,scheppen,"v(fin,past,lex)"
"behaghen,",behagen,"v(fin,pres,lex)"
Ghelijck,heilig,adv(gener)
als,als,conj(comp)
die,die,pron(rel)
in,in,adp()
my,ik,"pron(pers,1,sing)"
gheen,geen,pron(indef)
hulp,hulp,n(sing)
te,te,adp()
toonen,tonen,n(prop)
"doet,",dood,"v(fin,pres,lex)"
En,ne,adp()
dat,dat,conj(subord)
u,gij,"pron(pers,2,plu)"
was,zijn,"v(fin,past,aux_cop)"
een,een,art(indef)
lust,list,"v(fin,pres,lex)"
de,de,art(def)
wreetheyt,wreedheid,n(sing)
mijnder,mijn,adv(gener)
"plaghen,",plegen,"v(fin,pres,lex)"
Ick,ook,adv(gener)
werd,worden,"v(fin,pres,aux_cop)"
licht,licht,adj()
altemild,altemad,adv(gener)
van,van,adp()
eyghen,eigen,n(sing)
siel,ziel,n(sing)
en,en,art(indef)
bloet.,bloed,adv(gener)
Of,of,adv(gener)
meend,menen,"v(fin,pres,lex)"
