form,lemma,pos
ALs,zijn,misc()
Iesus,jezus,n(prop)
te,te,adp()
"Ierusalem,",erfzaam,n(prop)
Op,op,adv(gener)
't,het,art(def)
Joodsche,hoofds,adj()
Feest,eesten,n(sing)
verhief,verheffen,"v(fin,past,lex)"
sijn,zijn,pron(poss)
"stem',",stem,n(sing)
Vondt,hond,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
veel,veel,num(indef)
krancken,krank,n(sing)
hier,hier,pronadv(dem)
by,bij,adp()
"een,",een,num(card)
Want,hand,v(imp)
yder,ieder,adv(gener)
op,op,adp()
dit,dit,pron(dem)
Feest,eest,n(sing)
"verscheen,",verschijnen,"v(participle,past)"
Om,hij,adv(gener)
eerst,eerst,adv(gener)
in,in,adp()
't,eten,art(def)
water,water,n(sing)
"Bethesda,",ethedsat,adv(gener)
Geheelt,heelheid,adj()
te,te,adp()
wesen,zijn,v(infin)
van,van,adp()
sijn,zijn,pron(poss)
scha.,schaan,n(sing)
Want,hand,adp()+art(def)
jaerlijcks,jaarlijks,adv(gener)
d'Engel,de+engel,n(sing)
was,zijn,"v(fin,past,aux_cop)"
gewent,wenen,"v(participle,past)"
Te,eer,adv(gener)
roeren,roeren,"v(fin,pres,lex)"
't,het,art(def)+adp()
water,water,n(sing)
daer,daar,adv(dem)
"ontrent,",ontrennen,"v(participle,past)"
Daer,haar,pron(poss)
kreuple,kreupel,n(sing)
en,een,adv(neg)
blind',blinde,"v(fin,pres,lex)"
op,op,adp()
pasten,past,n(plu)
"ras,",ras,n(sing)
Om,ik,"pron(pers,1,sing)"
stracks,straken,n(sing)
te,te,adp()
dalen,dal,v(infin)
in,in,adp()
dees,deze,pron(dem)
"plas,",plas,n(sing)
En,ne,conj(coord)
wie,wie,pron(indef)
dan,dan,adv(dem)
eerst,eerst,adv(gener)
in,in,adp()
't,eten,art(def)
water,water,n(sing)
"quam,",komen,"v(fin,past,lex)"
Stracks,otracht,"v(fin,past,lex)"
alle,al,num(indef)
rampen,ramp,n(plu)
van,van,adp()
hem,hij,"pron(pers,3,sing)"
nam.,nemen,"v(fin,past,lex)"
Hier,ier,adv(gener)
lagh,liggen,"v(fin,past,lex)"
een,een,art(indef)
kreupel,kreupel,n(sing)
oock,ook,adv(gener)
na,na,adp()
"by,",bij,adp()
Daer,zij,n(sing)
Iesus,jezus,n(prop)
trat,traat,n(sing)
aen,aan,adp()
sijne,zijn,pron(poss)
"zy,",zij,pron(poss)
En,ne,conj(coord)
vraeghd',vragen,"v(fin,pres,lex)"
of,of,conj(coord)
hy,hij,"pron(pers,3,sing)"
wou,wouw,"v(fin,pres,aux_cop)"
zijn,zijn,"v(fin,pres,aux_cop)"
gesont?,gezond,"v(participle,past)"
Hy,ik,"pron(pers,1,sing)"
seyd,zeggen,"v(fin,pres,lex)"
ach,ach,interj()
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
eenen,een,art(indef)
"vont,",vinden,n(sing)
Die,hij,conj(coord)
my,ik,"pron(pers,1,sing)"
in,in,adp()
't,eten,adv(gener)
roeren,roeren,"v(fin,pres,lex)"
daer,daar,pronadv(dem)
toe,toe,pronadv(prep)
"bracht,",brengen,"v(participle,past)"
Ick,zek,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
"kreupel,",kreupel,n(sing)
sonder,zonder,adp()
macht.,macht,n(sing)
Dies,eisen,interj()
Iesus,jezus,n(prop)
tot,tot,adp()
den,de,art(def)
kreup'len,kreupel,n(sing)
"sprack,",spreken,"v(fin,past,lex)"
Neemt,eer+het,adv(gener)
op,op,adp()
u,gij,"pron(pers,2,plu)"
bed,bet,adj()
en,en,adv(neg)
wandelt,wandelen,adj()
strack.,strakken,n(sing)
Doen,ne,adv(gener)
stont,staan,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
"op,",op,"v(fin,past,lex)"
dat,dat,conj(subord)
yder,ide,adv(gener)
"sagh,",zien,n(sing)
Juyst,huis,"v(fin,pres,lex)"
op,op,adp()
der,de,art(def)
Joden,hoede,n(plu)
"Sabbath-dagh,",habadag,n(prop)
Dies,ei,adv(gener)
schrolden,schruilen,n(sing)
sy,zij,"pron(pers,3,plu)"
vol,vol,adv(gener)
"misgenoegh,",misgenoog,n(sing)
Dat,haten,conj(subord)
hy,hij,"pron(pers,3,sing)"
't,het,adv(gener)
bedd',bed,"v(fin,pres,lex)"
op,op,adp()
den,de,art(def)
Sabbath,abt,n(sing)
droegh.,dragen,"v(fin,past,lex)"
Wie,je,adv(gener)
maeckt,maken,"v(fin,pres,lex)"
u,gij,"pron(pers,2,plu)"
nu,nu,adv(dem)
dus,dus,adv(dem)
onbeleeft?,onbevleed,adj()
Hy,hij,pron(poss)
"sprack,",spreken,"v(fin,past,lex)"
die,die,pron(rel)
my,ik,"pron(pers,1,sing)"
genesen,genezen,"v(participle,past)"
"heeft,",hebben,"v(fin,pres,aux_cop)"
Die,hier,interj()
sey,zee,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
dit,dit,pron(dem)
sou,zoven,"v(fin,pres,aux_cop)"
doen.,doen,v(infin)
Wie,ie,adv(gener)
was,zijn,"v(fin,past,aux_cop)"
hy,hij,"pron(pers,3,sing)"
die,die,pron(rel)
u,gij,"pron(pers,2,sing)"
maeckt,maken,"v(fin,pres,lex)"
dus,dus,adv(dem)
koen?,koen,"v(fin,past,lex)"
Doch,ook,interj()
Iesus,jezus,n(prop)
die,die,pron(rel)
hem,hij,"pron(pers,3,sing)"
was,zijn,"v(fin,past,aux_cop)"
"ontgaen,",ontgaan,"v(participle,past)"
Vondt,honden,"pron(pers,3,sing)+conj(subord)"
hem,hij,"pron(pers,3,sing)"
weer,zijn,"v(fin,past,aux_cop)"
in,in,adp()
den,de,art(def)
Tempel,empel,n(sing)
staen.,staan,v(infin)
Hy,een,"pron(pers,2,plu)"
sprack,spreken,"v(fin,past,lex)"
nu,nu,adv(dem)
ghy,gij,"pron(pers,2,plu)"
genesen,genezen,"v(participle,past)"
"zijt,",zijn,"v(fin,pres,aux_cop)"
Benaerstight,eenstarhink,"v(fin,pres,lex)"
u,gij,"pron(pers,2,plu)"
met,met,adp()
aller,al,num(indef)
vlijt,vlijt,n(sing)
Dat,hebben,n(sing)
ghy,gij,"pron(pers,2,plu)"
voortaen,voortaan,"v(fin,pres,lex)"
geen,geen,pron(indef)
sonde,zonde,n(sing)
"doet,",doen,"v(fin,pres,lex)"
Op,op,v(imp)
dat,dat,pron(rel)
niet,niet,adv(neg)
ergers,erg,adv(gener)
u,uw,"pron(pers,2,sing)"
ontmoet.,ontmoeten,n(sing)
Doen,hoon,conj(coord)
seyd',zeggen,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
't,eten,"v(fin,pres,lex)"
aen,aan,adp()
de,de,art(def)
Joodsche,hoofds,adj()
schaer,schare,n(sing)
Dat,haten,conj(coord)
Iesus,chesus,n(prop)
sijn,zijn,pron(poss)
geneser,genezer,n(sing)
waer.,waar,adj()
Waer,zij,adv(gener)
door,door,adp()
de,de,art(def)
Joden,hoede,n(plu)
als,als,conj(comp)
verwoed,verwoed,adj()
Stracks,ottrekken,n(sing)
dorsten,dorren,"v(fin,past,aux_cop)"
nae,na,adp()
dit,dit,pron(dem)
heyligh,heilig,adj()
"bloed,",bloed,n(sing)
Om,hij,adp()
dat,dat,conj(subord)
de,de,art(def)
Sabbath,abt,n(prop)
was,zijn,"v(fin,past,aux_cop)"
"geschent,",schenden,"v(participle,past)"
En,ne,conj(coord)
hy,hij,"pron(pers,3,sing)"
hem,hij,"pron(pers,3,sing)"
had,hebben,"v(fin,past,aux_cop)"
Gods,hoofd,adv(gener)
Soon,hoon,n(sing)
bekent.,bekennen,"v(participle,past)"
Maer,zij,adv(gener)
Iesus,jezus,n(prop)
seyd,zeggen,v(imp)
hun,zij,"pron(pers,3,plu)"
"openbaer,",openbaar,adv(gener)
Dat,hebben,conj(subord)
"hy,",hij,"pron(pers,3,sing)"
die,die,art(def)
"sprack,",spreken,n(sing)
Gods,hoofd,adv(gener)
Sone,hoon,pron(poss)
waer.,waar,adj()
Mach,haag,interj()
Christus,het+hij+zijn,n(prop)
niet,niet,adv(neg)
o,o,interj()
Pharizee!,haris+zij,pron(poss)
Sijn,en,conj(coord)
wondren,wonderen,v(infin)
doen,doen,"v(fin,pres,lex)"
by,bij,adp()
u,gij,"pron(pers,2,plu)"
in,in,adp()
vree?,vrees,n(sing)
Moet,hoeden,conj(coord)
ghy,gij,"pron(pers,2,sing)"
op,op,adp()
't,het,pron(dem)
uyterlijck,uiterlijk,adj()
soo,zo,adv(resum)
staen?,staan,"v(fin,pres,lex)"
Heeft,hebben,"v(fin,pres,lex)"
Christus,herstus,n(prop)
u,gij,"pron(pers,2,plu)"
wel,wel,adv(gener)
oyt,oud,adj()
misdaen?,misdoen,"v(participle,past)"
Dus,huis,n(prop)
blijckt,blikken,"v(fin,pres,lex)"
hier,hier,adv(dem)
wel,wel,adv(gener)
u,uw,"pron(pers,2,plu)"
nijdigh,nijdig,adj()
"hert,",hart,misc()
Door,horen,misc()
wiens,wie,pron(inter)
Geest,heten,misc()
ghy,gij,"pron(pers,2,sing)"
gedreven,drijven,"v(participle,past)"
wert.,waard,"v(fin,past,aux_cop)"
