form,lemma,pos
DEn,zij,pron(poss)
sin,zijn,pron(poss)
doet,doen,v(imp)
wel,wel,adv(gener)
dat,dat,conj(subord)
therte,hart+het,n(sing)+art(def)
moet,moeten,"v(fin,pres,aux_cop)"
Hem,hij,"pron(pers,2,plu)"
buyten,buiten,adp()
gaen,gaan,v(infin)
vermeyden,vermijden,v(infin)
Vintmen,men+vinden,v(infin)
dan,dan,conj(comp)
tgeen,de+gene,adj()+art(def)
quellagie,kwalagie,n(sing)
doet,doen,"v(fin,pres,lex)"
Men,een,v(infin)
can,kunnen,"v(fin,pres,aux_cop)"
daer,daar,adv(dem)
nood',nood,n(sing)
van,van,adp()
scheyden.,scheiden,n(sing)
Int,het+in,conj(coord)
wout,woud,n(sing)
en,een,art(indef)
dicht,dicht,n(sing)
gheboomde,geboomte,adj()
wout,woud,n(sing)
Soud',houden,adv(gener)
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(refl,1,sing)"
gaen,gaan,v(infin)
vermaken,vermaken,v(infin)
De,eer,misc()
fantasy,fantasie,n(prop)
wert,worden,"v(fin,pres,aux_cop)"
menichfout,menigvoud,adj()
Die,je,"pron(pers,1,sing)"
qualijck,kwalijk,adj()
was,zijn,"v(fin,past,aux_cop)"
te,te,adp()
staken.,staak,n(sing)
Doen,ne,adv(gener)
vant,vinden,"v(fin,past,lex)"
ick,ik,"pron(pers,1,sing)"
in,in,adp()
dit,dit,pron(dem)
nare,nader,adj()
bos,bos,n(sing)
Een,een,conj(coord)
Duyff,huif,n(sing)
voor,voor,adp()
alle,al,num(indef)
saken,zaak,n(plu)
Daer,zij,adp()
ick,ik,"pron(pers,1,sing)"
schoot,schieten,"v(fin,pres,lex)"
menichmael,menigmal,adv(gener)
na,na,adp()
los,los,adj()
Maer,haar,pron(poss)
cost,kost,n(sing)
die,die,pron(rel)
niet,niet,adv(neg)
geraken.,geraken,"v(participle,past)"
Den,een,art(indef)
tijt,tijd,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
met,met,adp()
lust,list,"v(fin,pres,lex)"
