form,lemma,pos
LAat,haat,n(sing)
ook,ook,adv(gener)
koomen,komen,v(infin)
wat,wat,pron(inter)
wil,willen,"v(fin,pres,aux_cop)"
koomen!,komen,v(infin)
"Duivel,",effel,adj()
"Weereld,",eer+helden,interj()
wat,wat,pron(rel)
het,het,"pron(pers,3,sing)"
"zy,",zij,"v(fin,pres,aux_cop)"
"Rampen,",hamp,v(infin)
"smerten,",smart,v(infin)
kruis,kruis,n(sing)
en,ne,adv(neg)
"lij,",lij,n(sing)
'k,koken,n(sing)
Sal,al,adv(gener)
niet,niet,adv(neg)
"swikken,",zwijken,v(infin)
"schrikken,",schrijken,v(infin)
schroomen,schromen,v(infin)
Voor,horen,n(sing)
al,al,num(indef)
't,eten,art(def)
"geen,",geen,pron(dem)
dat,dat,pron(rel)
vlees'lijk,vleselijk,adv(gener)
"hiet,",iet,"v(fin,past,aux_cop)"
Iesus,jezus,n(prop)
en,ne,adv(neg)
verlaat,verlaat,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
niet.,niet,adv(neg)
Buurman,joverman,v(infin)
"Vrienden,",meinend,v(infin)
"Vaader,",adamer,n(sing)
"Moeder,",heden,adv(gener)
Man,hangen,n(sing)
of,of,conj(coord)
"Vrouw,",vrouw,n(sing)
hoe,hoe,adv(inter)
naa,na,n(prop)
bevrind!,bevriend,v(infin)
En,ne,conj(coord)
hoe,hoe,adv(inter)
teeder,teder,art(def)+n(sing)+adp()
ook,ook,adv(gener)
bemind!,bemind,v(infin)
"Zoon,",hoon,n(prop)
of,of,conj(coord)
"Dogter,",hochter,v(imp)
"Zuster,",euster,n(prop)
"Broeder,",droed,n(sing)
Of,of,conj(coord)
wie,wie,pron(inter)
dat,dat,conj(subord)
het,het,"pron(pers,3,sing)"
oit,ooit,adv(indef)
"aan-ried,",aangrijden,"v(fin,pres,lex)"
Iesus,chesus,n(prop)
en,ne,adv(neg)
verlaat,verlaat,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
niet.,niet,adv(neg)
Al,al,adv(gener)
hoe,hoe,adv(inter)
wel,wel,adv(gener)
dat,dat,conj(subord)
zelfs,zelf,pron(dem)
een,een,art(indef)
ieder,ieder,n(sing)
Iesus,chesus,n(sing)
ook,ook,n(sing)
verlaaten,verlaten,adj()
"wou,",wouw,interj()
Egter,echter,adj()
even-wel,evenwel,adv(gener)
ik,ik,"pron(pers,1,sing)"
zou,zoeven,"pron(pers,3,sing)"
Iesus,jezus,n(prop)
niet,niet,adv(neg)
"verlaaten,",verlaten,v(infin)
wie,wie,pron(inter)
der,daar,art(def)
By,gij,n(sing)
Hem,hij,adv(gener)
"blijft,",blijven,"v(fin,pres,lex)"
of,of,conj(coord)
van,van,adp()
hem,hij,"pron(pers,3,sing)"
vlied;,vlieden,"v(fin,pres,lex)"
Iesus,chesus,n(prop)
en,ne,adv(neg)
verlaat,verlaat,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
niet.,niet,adv(neg)
In,ne,adv(neg)
het,het,"pron(pers,3,sing)"
zoet,zoet,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
en,ne,adv(neg)
in,in,adp()
het,het,"pron(pers,3,sing)"
zuure,zuiver,n(sing)
Blijf,lijf,n(sing)
ik,ik,"pron(pers,1,sing)"
mijnen,mijn,pron(poss)
Iesus,jezus,n(sing)
"by,",bij,n(sing)
'k,koken,v(imp)
Lij,gij,"pron(pers,1,sing)"
dan,dan,adv(dem)
"ook,",ook,interj()
wat,wat,pron(inter)
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
lij!,lijfen,"pron(pers,2,plu)"
Nood,hoofd,"v(fin,pres,lex)"
nog,noch,conj(coord)
dood,dood,adj()
zal,zullen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
"verruuren,",verruiren,v(infin)
't,eten,conj(coord)
Zy,gij,"pron(pers,2,plu)"
ook,ook,interj()
wat,wat,pron(inter)
't,eten,"pron(pers,2,sing)"
zy,zijn,"v(fin,pres,lex)"
voor,voor,adp()
"verdriet,",verdriet,n(sing)
Iesus,jezus,n(prop)
en,ne,adv(neg)
verlaat,verlaat,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
niet.,niet,adv(neg)
Laat,haat,n(prop)
de,de,art(def)
Duivel,hevel,n(sing)
woeden,woeden,"v(fin,past,lex)"
raazen!,raas,n(plu)
Iesus,chesus,n(prop)
is,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
"rust,",rusten,n(sing)
mijn,mijn,pron(poss)
"rotz,",rots,n(sing)
Met,eten,conj(coord)
hem,hij,"pron(pers,3,sing)"
ik,ik,"pron(pers,1,sing)"
de,de,art(def)
Duivel,euvel,n(sing)
"trotz,",troots,"v(fin,pres,lex)"
Laat,haat,interj()
hem,hij,"pron(pers,3,sing)"
vier,vuur,n(sing)
en,een,adv(neg)
moord,moord,"v(fin,pres,aux_cop)"
uit-blaazen!,uitblazen,n(prop)
Iesus,jezus,n(prop)
my,ik,"pron(pers,1,sing)"
zijn,zijn,pron(poss)
hulp,hulp,n(sing)
"aan-bied,",aanbidden,n(prop)
Iesus,jezus,n(prop)
en,ne,adv(neg)
verlaat,verlaat,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
niet.,niet,adv(neg)
Wat,hebben,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
lij,lij,"v(fin,pres,lex)"
of,of,conj(coord)
niet,niet,adv(neg)
en,ne,adv(neg)
"lijde,",lijden,n(sing)
Een,een,conj(coord)
kus,kuis,n(sing)
van,van,adp()
Iesus,jezus,n(prop)
mond,mond,n(sing)
Die,je,conj(coord)
verzet,verzetten,"v(fin,pres,lex)"
dat,dat,art(def)
we'er,weer,n(sing)
"terstond,",de+stond+te,n(sing)+adp()
'k,ik,misc()
Lij,gij,"pron(pers,1,sing)"
dat,dat,art(def)
lijden,lijden,"v(fin,pres,lex)"
met,met,adp()
"verblijden,",verblijden,adj()
Als,als,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
maar,maar,"v(fin,pres,lex)"
een,een,art(indef)
straal,straal,n(sing)
"uit-schiet,",uitschieten,n(sing)
Iesus,jezus,n(prop)
en,ne,adv(neg)
verlaat,verlaat,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
niet.,niet,adv(neg)
'k,koken,adv(gener)
Schrik,er+gij,n(sing)
nog,noch,conj(coord)
swik,zwijken,n(sing)
voor,voor,adp()
's,zijn,pron(poss)
