form,lemma,pos
JEsu,haas,"v(fin,past,lex)+pron(pers,1,plu)"
Heer,eer,adv(gener)
der,de,art(def)
Heeren!,eer,n(sing)
Waerom,ja's1armo,n(sing)
komt,komen,"v(fin,pres,lex)"
Ghy,hij,"pron(pers,2,plu)"
met,met,adp()
de,de,art(def)
Pest,zijn,n(sing)
Ons,ik+dat,"v(fin,pres,aux_cop)"
dus,dus,adv(dem)
seer,zeer,adv(gener)
verneeren?,verneren,"v(participle,past)"
Of,of,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
ons',wij,pron(poss)
zielen,ziel,n(sing)
best?,zijn,"v(participle,past)"
Ey!,gij,art(indef)
gewaerdight,gewaardigen,"v(participle,past)"
de-se,de+esse,pron(dem)
"straf,",straffen,"v(fin,past,lex)"
Jesu!,jezus,n(prop)
ons,wij,"pron(pers,1,plu)"
te,te,adp()
ne-men,nemen,v(infin)
af.,af,adp()
Onse,ne+zij,pron(poss)
sware,zwaar,adj()
sonden,zonde,n(plu)
Hebben,hebben,v(infin)
sulcx,zulk,pron(dem)
verdient,verdienen,"v(participle,past)"
voorwaer,voorwaar,n(sing)
En,een,adp()
ons',ons,pron(poss)
zielen,ziel,n(sing)
wonden:,wond,v(infin)
Wie,hier,interj()
is,zijn,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
een,een,art(indef)
Middelaer?,iddelaar,n(sing)
Wie,ie,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
door,door,adp()
sijn,zijn,pron(poss)
heet',heet,n(sing)
gebed,gebed,n(sing)
Van,ja,adp()
ons,wij,"pron(pers,1,plu)"
weren,zijn,"v(fin,past,aux_cop)"
dese,deze,pron(dem)
smet?,smet,n(sing)
Godes,hoofd,adv(gener)
Moeders,hoeder,n(plu)
"Moeder,",hoeder,n(sing)
Alderwaerdste,allerwaart,adj()
Vrouw,rouw,n(sing)
Sint,in+dat,"v(fin,pres,lex)"
"Ann',",en,adv(neg)
Bidt,het,"v(fin,pres,lex)"
toch,toch,adp()
ons',wij,pron(poss)
"Behoeder,",heerheer,n(sing)
Met,eten,conj(coord)
uw',uw,pron(poss)
alderliefsten,allerliefst,adj()
Man;,ja,adp()
Ende,en,conj(coord)
Ghy,hij,pron(poss)
Sebastiaen!,absatianus,n(prop)
Met,eten,v(imp)
Sint,het+in,n(sing)
"Roock,",hoog,n(prop)
en,een,conj(coord)
"Adriaen,",hadrianus,pronadv(dem)
Bidt,heten,conj(coord)
dat,dat,conj(subord)
ons,wij,"pron(pers,1,plu)"
bevrijden,bevrijden,"v(fin,pres,lex)"
Jesvs,chesuus,n(prop)
"wil,",willen,adv(gener)
van,van,adp()
dese,deze,pron(dem)
"smart,",smart,n(sing)
Die,je,adv(gener)
in,in,adp()
dese,deze,pron(dem)
tijden,tijd,n(plu)
Houdt,houden,adv(gener)
beset,bezetten,"v(participle,past)"
ons,wij,"pron(pers,1,plu)"
droevich,droevig,adj()
hart.,hard,n(prop)
En,ne,adp()
Ghy,hij,"pron(pers,2,plu)"
Sinte,eind,adp()+art(def)
"Willibroord,",iillierbort,n(prop)
Houdt,houden,conj(coord)
by,bij,adp()
onsen,ons,pron(poss)
"Heer,",eer,n(sing)
ons,wij,"pron(pers,1,plu)"
woord.,woord,"v(fin,pres,aux_cop)"
Willibrord,iilloper,n(prop)
bidt,bidden,v(imp)
"krachtich,",krachtig,adj()
Met,eten,conj(coord)
den,de,art(def)
waerden,woord,adj()
Abt,hebben,n(sing)
"Antoon,",onton,n(sing)
Dat,hebben,conj(coord)
niet,niet,adv(neg)
zy,zij,"v(fin,pres,aux_cop)"
gedachtich,gedachtig,adj()
Onse,ne+zij,pron(poss)
sonden,zonde,n(plu)
Godes,hoofd,adv(gener)
Soon:,hon,n(sing)
Bidt,heten,conj(coord)
dat,dat,conj(subord)
ons,wij,"pron(pers,1,plu)"
genade,genade,n(sing)
toont,tonen,"v(fin,pres,lex)"
Die,hier,conj(coord)
U,.,conj(coord)
in,in,adp()
den,de,art(def)
Hemel,hemel,n(sing)
kroont.,kronen,n(prop)
En,na,conj(coord)
Ghy,hij,"pron(pers,3,sing)"
Man,ja,adp()
der,de,art(def)
"Mannen,",johannes,n(prop)
Sint,het+in,"v(fin,pres,lex)"
Gregori!,urgoren,n(sing)
grooten,groot,adj()
Sant!,ja,n(sing)
Wilt,houden,n(sing)
de,de,art(def)
Pest,het+zijn,n(sing)
verbannen,verbannen,"v(participle,past)"
Door,horen,n(sing)
u,gij,pron(poss)
"bidden,",bidden,n(sing)
uyt,uit,adp()
ons,ons,"pron(pers,1,plu)"
Land.,hand,n(sing)
G'lijck,helig,adj()
Ghy,hij,"pron(pers,2,plu)"
by,bij,adp()
uws,uw,pron(poss)
levens,leven,n(sing)
"tijd,",tijd,n(sing)
Romen,oom,"v(participle,past)"
hebt,hebben,"v(fin,pres,aux_cop)"
van,van,adp()
Pest,het+zijn,n(sing)
bevrijdt.,bevrijden,"v(participle,past)"
Ghy,hij,"pron(pers,3,sing)"
hebt,hebben,v(imp)
Godes,hoofd,adv(gener)
zegen,zien,adj()
"Wederom,",aderom,n(sing)
door,door,adp()
uw',uw,"pron(pers,1,sing)"
"gebe'en,",gebeen,adj()
Voor,hoor,n(prop)
die,de,pron(rel)
Stad,getade,misc()
"verkregen,",verkrijgen,"v(participle,past)"
Ghy,hij,"pron(pers,2,plu)"
beletten,beletten,v(infin)
haer,haar,pron(poss)
"gesteen,",gesteen,n(plu)
Als,als,"v(fin,pres,aux_cop)"
de,de,art(def)
Pest,heest,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
gingh,gaan,adv(gener)
henen,henen,adv(gener)
"vlie'n,",vlieden,"v(fin,pres,lex)"
G'lijck,heilig,adv(gener)
van,van,adp()
yder,ieder,adv(gener)
wierdt,worden,n(sing)
gesien.,zien,"v(participle,past)"
Sancten,jacht,n(prop)
en,en,art(indef)
Sanctinnen,hangentie,"v(fin,pres,lex)"
(Die,ei,misc()
oyt,oud,adj()
hebt,hebben,"v(fin,pres,aux_cop)"
de,de,art(def)
Pest,heest,n(sing)
gehadt),hebben+het,"v(fin,pres,lex)+pron(pers,2,sing)"
'k,ook,"pron(pers,1,sing)"
Wensch,ens,misc()
met,met,adp()
all',al,num(indef)
mijn,mijn,pron(poss)
"sinnen,",zin,pron(poss)
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,plu)"
vlijtich,vlijtig,adv(gener)
voor,voor,adp()
ons,wij,"pron(pers,1,plu)"
badt!,bidden,adv(gener)
Ey!,gij,"pron(pers,2,plu)"
verkrijght,verkrijgen,"v(fin,pres,lex)"
dat,dat,art(def)
overgaet,overgaan,"v(fin,pres,lex)"
Dese,ese,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
ons',wij,pron(poss)
bedruckten,bedrukt,adj()
Staet.,staan,adv(gener)
Wilt,houden,adv(gener)
aen,aan,adp()
Jesv,es,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
"seggen,",zeggen,v(infin)
Dat,hebben,conj(subord)
wy,wij,"pron(pers,1,plu)"
onse,ons,pron(poss)
boose,boos,n(sing)
sond',zonde,adp()
Af,of,conj(coord)
nu,nu,adv(dem)
sullen,zullen,"v(fin,pres,aux_cop)"
"leggen,",leggen,v(infin)
Die,hij,adv(indef)
Hem,hij,adv(gener)
hadt,hebben,"v(fin,past,aux_cop)+pron(pers,3,sing)"
soo,zo,adv(dem)
seer,zeer,adv(gener)
gewondt:,wonden,"v(participle,past)"
Bidt,heten,conj(coord)
dat,dat,conj(subord)
Hy,gij,"pron(pers,2,plu)"
ons,wij,"pron(pers,1,plu)"
altemael,altemaal,adv(gener)
Brengen,erns,v(infin)
wil,willen,"v(fin,pres,aux_cop)"
tot,tot,adp()
's,de,"pron(pers,3,sing)"
Hemels,aemilius,n(sing)
zael.,zaal,n(sing)
