form,lemma,pos
OCh,heeg,adv(gener)
mijn,mijn,pron(poss)
lieve,lief,adj()
"Coridon,",horentorion,n(sing)
"Fidon,",adien,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,n(sing)
Trouw,grouw,n(sing)
je,ik,n(prop)
my,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
gy,gij,"pron(pers,2,plu)"
moet,moeten,"v(fin,pres,aux_cop)"
weeten,weten,v(infin)
"waarom,",waarom,pronadv(inter)
"Fidon,",ydion,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,pronadv(dem)
Mind,en,v(imp)
gy,gij,"pron(pers,2,plu)"
een,een,art(indef)
ander,ander,adj()
liever,lief,adj()
als,als,conj(subord)
mijn?,mijn,pron(poss)
"Ia,",aa,n(sing)
"ja,",ja,interj()
liever,lief,adj()
als,als,conj(subord)
"mijn,",mijn,pron(poss)
Zegt,echt,n(sing)
Coridon,horendorus,n(sing)
wat,wat,pron(inter)
reden,rede,n(sing)
mogen,mogen,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
zijn?,zijn,v(infin)
"Fidon,",ydion,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,pal,n(prop)
derida.,daarin,n(prop)
Heeft,hebben,v(imp)
Cupidoos,euodop,n(prop)
zoete,zoet,n(prop)
"Min,",in,n(prop)
"Fidon,",idden,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,pronadv(dem)
Uw,gij,adv(indef)
zo,zo,adv(resum)
geschoten,schieten,"v(participle,past)"
ten,de+te,art(def)+adp()
Boezem,hoesem,n(prop)
in?,in,misc()
"Fidon,",idu,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,pronadv(dem)
Dat,hebben,conj(subord)
gy,gij,"pron(pers,2,plu)"
uwe,uw,pron(poss)
trouw',trouw,misc()
zelfs,zelf,pron(dem)
prezenteerd;,presenteren,n(sing)
"Ia,",aa,interj()
"ja,",ja,n(prop)
zelfs,zelf,pron(dem)
geprezenteerd;,presenteren,"v(participle,past)"
Zulke,elk,adv(gener)
Meysjes,heisen,n(prop)
worden,worden,"v(fin,past,aux_cop)"
niet,niet,adv(neg)
begeerd:,begeren,"v(participle,past)"
"Fidon,",ydion,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
deria.,daarja,pronadv(dem)
Zijn,eind,misc()
dat,dat,conj(subord)
de,de,art(def)
belofte?,belofte,n(plu)
ô,g,misc()
Coridon!,horenoit,misc()
"Fidon,",ydion,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,n(sing)
Als,als,misc()
gy,gij,"pron(pers,2,plu)"
plukte,pluiken,n(plu)
mijn,mijn,pron(poss)
Maagde-blom;,aanspalen,misc()
"Fidon,",ide,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,pronadv(dem)
Onder,ander,conj(coord)
de,de,art(def)
zeden,zede,n(plu)
al,al,adv(gener)
van,van,adp()
de,de,art(def)
Trouw;,rouw,n(sing)
"Ia,",aa,interj()
"ja,",ja,interj()
al,al,adv(gener)
van,van,adp()
de,de,art(def)
Trouw:,rouw,n(sing)
Zult,houden,"v(fin,pres,lex)"
gy,gij,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
laten,laten,"v(fin,pres,lex)"
in,in,adp()
den,de,art(def)
"rouw,",rouw,n(sing)
"Fidon,",adien,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,phala,n(prop)
derida.,daride.,misc()
Weg,ech,misc()
onnozele,onnozel,n(prop)
"Venus-kind,",eenswijnd,n(prop)
"Fidon,",adien,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,phala,n(prop)
derida;,daarin,pronadv(dem)
Heeft,hebben,"v(fin,pres,lex)"
u,gij,"pron(pers,2,sing)"
de,de,art(def)
Liefde,heffen,n(sing)
het,het,"pron(pers,3,sing)"
Hert,eren,"v(fin,pres,aux_cop)"
verblind?,verblinden,"v(participle,past)"
"Fidon,",ydion,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,n(sing)
Ik,ik,misc()
heb,hebben,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,plu)"
gebreyd,breiden,"v(participle,past)"
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
"waar,",waar,adj()
"Ia,",aa,interj()
"ja,",ja,interj()
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
waar;,waar,adj()
Trouwe,rouw,n(sing)
zoete,zoet,n(prop)
"Meyd,",eed,n(prop)
dat,dat,conj(subord)
's,zijn,"pron(pers,3,sing)"
ver,vrouw,n(sing)
van,van,adp()
daar:,daar,n(prop)
"Fidon,",idu,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,pal,n(prop)
derida.,daride.,misc()
Ach,c,"pron(pers,1,sing)"
Coridon!,horendoo,n(sing)
Kund,mond,misc()
gy,gij,"pron(pers,2,plu)"
de,de,misc()
"Min,",hen,misc()
"Fidon,",ide,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,pal,n(prop)
derida,derdien,n(sing)
Zo,o,misc()
ligt,licht,adj()
stellen,stellen,v(infin)
uyt,uit,misc()
uw',uw,misc()
zin?,zijn,misc()
"Fidon,",idu,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,misc()
Laat,haat,misc()
gy,gij,"pron(pers,2,plu)"
der,de,art(def)
my,ik,"pron(pers,1,sing)"
dan,dan,conj(comp)
in,in,adp()
den,de,art(def)
rouw?,rouw,n(sing)
"Ia,",aa,interj()
"ja,",ja,interj()
al,al,num(indef)
in,in,adp()
den,de,art(def)
rouw;,rouw,n(sing)
Zo,o,adv(gener)
ben,zijn,"v(fin,pres,aux_cop)"
'k,koken,"pron(pers,2,plu)"
geen,geen,pron(indef)
Vrijster,rijster,n(sing)
en,ne,adv(neg)
ook,ook,n(sing)
geen,geen,pron(indef)
"Vrouw,",rouw,n(sing)
"Fidon,",yedon,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,pal,n(prop)
derida.,daride.,n(sing)
Zoete,goed,n(sing)
Susje,huisje,n(sing)
maakt,maken,"v(fin,pres,lex)"
geen,geen,pron(indef)
"verdriet,",verdriet,"v(fin,pres,lex)"
"Fidon,",adien,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,phala,n(prop)
"derida,",daride,n(prop)
Gy,een,"pron(pers,1,sing)"
zijt,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
eerste,eerst,num(rod)
of,of,conj(coord)
de,de,art(def)
laatste,laatst,adj()
niet;,niet,adv(neg)
"Fidon,",idoden,n(prop)
fidon,fiden,n(prop)
van,van,adp()
falla,phala,n(prop)
derida;,daarin,pronadv(dem)
Veele,een,n(plu)
Meysjes,heise,n(prop)
al,al,adv(gener)
in,in,adp()
ons,ons,"pron(pers,1,plu)"
"Land,",hand,"v(fin,pres,lex)"
"Ia,",a,interj()
"ja,",ja,interj()
al,al,adv(gener)
in,in,adp()
ons,ons,"pron(pers,1,plu)"
"land,",land,n(sing)
Die,je,conj(coord)
door,door,adp()
de,de,art(def)
belofte,belofte,n(sing)
blijven,blijven,v(infin)
in,in,adp()
schand;,schande,n(sing)
"Fidon,",idumea,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,phala,n(prop)
derida.,darid,misc()
Coridon,horenoos,misc(latin)
door,door,adp()
u,gij,"pron(pers,2,plu)"
loos,loos,n(prop)
bedrog,bedriegen,"v(fin,past,lex)"
"Fidon,",idu,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,pal,n(prop)
"derida,",daride,pronadv(dem)
Hebt,hebben,v(imp)
gy,gij,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
't,het,art(def)
verdriet,verdriet,n(sing)
gebrogt;,brengen,"v(participle,past)"
"Fidon,",idden,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daarin,n(prop)
Nu,gij,pron(rel)
dat,dat,conj(subord)
'er,hier,n(sing)
mijn,mijn,pron(poss)
Eertje,eertijd,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
van,van,adp()
"kant,",kant,n(sing)
"Ia,",a,interj()
"ja,",ja,n(prop)
nu,nu,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
van,van,adp()
Kant;,hand,n(sing)
Laat,haat,conj(subord)
gy,gij,"pron(pers,2,plu)"
Bedrieger,ederiger,n(sing)
myin,mijn,pron(poss)
schand:,schande,n(sing)
"Fidon,",adien,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,pal,n(prop)
derida.,daride.,n(prop)
Oorlof,oorlof,n(sing)
Dogters,hoogte,n(prop)
wie,wie,"pron(pers,1,plu)"
gy,gij,"pron(pers,2,plu)"
"zijt,",zijn,"v(fin,pres,aux_cop)"
"Fidon,",ide,n(prop)
fidon,vidoon,n(prop)
van,van,adp()
falla,pal,n(prop)
"derida,",darid,n(prop)
Als,als,v(imp)
u,gij,"pron(pers,2,plu)"
eenen,een,art(indef)
Minnaar,innaar,n(sing)
vrijd,vrij,"v(fin,pres,lex)"
"Fidon,",iddoen,n(prop)
fidon,vidua,n(prop)
van,van,adp()
falla,pal,n(prop)
derida;,daride.,pronadv(dem)
Doet,hoeden,conj(coord)
dog,doch,adv(gener)
dan,dan,adv(dem)
niet,niet,adv(neg)
als,als,conj(subord)
deze,deze,pron(dem)
Maagd:,hangen,n(plu)
"Ia,",aa,interj()
"ja,",ja,interj()
als,als,conj(subord)
deze,deze,pron(dem)
"Maagd,",haagd,n(sing)
Eer,eer,adv(gener)
gy,gij,"pron(pers,2,plu)"
het,het,"pron(pers,3,sing)"
u,gij,"pron(pers,2,plu)"
te,te,adp()
laat,lat,n(sing)
beklaagt:,beklagen,"v(fin,pres,lex)"
"Fidon,",idden,n(prop)
fidon,vidoen,n(prop)
van,van,adp()
falla,phala,n(prop)
derida.,daride.,misc()
